,Fecha,ventas_20013,ventas_20057,ventas_20065,ventas_20092,ventas_20114,ventas_20166,ventas_20205,ventas_20209,totales_ventas,edad_ventas_20013,diff_ventas_20013,fraccion_ventas_20013,edad_ventas_20057,diff_ventas_20057,fraccion_ventas_20057,edad_ventas_20065,diff_ventas_20065,fraccion_ventas_20065,edad_ventas_20092,diff_ventas_20092,fraccion_ventas_20092,edad_ventas_20114,diff_ventas_20114,fraccion_ventas_20114,edad_ventas_20166,diff_ventas_20166,fraccion_ventas_20166,edad_ventas_20205,diff_ventas_20205,fraccion_ventas_20205,edad_ventas_20209,diff_ventas_20209,fraccion_ventas_20209
10,2017-11-01,529.30332,219.92205,183.11202,92.47328999999999,68.92704,60.73715,47.21958,38.91903,1240.61348,11,-0.14943012818825505,0.4266464362453969,11,0.2003260040192426,0.17726878963140077,11,0.24356193336670567,0.14759796097008393,11,-0.47070129383086445,0.0745383566201457,11,-0.3944452439199884,0.055558835294938116,11,-0.060016011739672505,0.04895735132589402,11,0.046941161915480326,0.038061475843386774,11,0.1868148656840945,0.03137079406875379
11,2017-12-01,393.16913999999997,133.51752,129.9753,78.68133,59.23827,50.67571,27.67816,26.57663,899.51206,12,-0.2571950238286811,0.4370915716238423,12,-0.392887070668903,0.14843327392408723,12,-0.2901869576885231,0.14449533895076405,12,-0.14914533699406596,0.08747112295526088,12,-0.14056558935361224,0.06585600419854293,12,-0.16565545140000804,0.056336887801148545,12,-0.41384146152930634,0.030770193342377197,12,-0.3171302059686482,0.02954560720397679
12,2018-01-01,329.57379,134.62727,120.17187,47.8296,59.19732,41.74859,34.29572,32.854260000000004,800.2984200000001,13,-0.16175061450652,0.4118136207241293,13,0.00831164329595112,0.1682213367358641,13,-0.07542533081285449,0.1501588245044892,13,-0.39210991985010935,0.05976470627044346,13,-0.0006912760956726498,0.07396905769225434,13,-0.17616171534646485,0.052166278174084105,13,0.239089592660784,0.04285366451179549,13,0.2362086539941295,0.04105251138693989
13,2018-02-01,382.2273,141.44137,114.11945999999999,81.35127,67.16619,60.4915,45.127,36.68717,928.61126,14,0.1597624313511097,0.4116117437559394,14,0.050614559739642614,0.1523149417766052,14,-0.05036461527976563,0.12289260847429309,14,0.7008561643835617,0.08760530213687048,14,0.13461538461538466,0.07232971738895348,14,0.4489471380949632,0.06514189802092213,14,0.31582016648141514,0.04859622313862531,14,0.1166640186082413,0.039507565307790905
14,2018-03-01,593.35731,202.21937,211.72788,98.86968,88.7796,72.66178000000001,52.85424,21.75681,1342.22667,15,0.552367688022284,0.4420693786393024,15,0.42970454825204246,0.150659627408536,15,0.8553179273718963,0.15774375873487895,15,0.2153427967381456,0.073660941337129,15,0.3217900256066334,0.06614352253930404,15,0.20118991924485266,0.054135252728959714,15,0.17123318634077148,0.039378028451781545,15,-0.40696406945534364,0.016209490160108354
15,2018-04-01,448.49259,177.30135,176.03586,81.13014,84.2751,51.6954,41.18356,48.98043,1109.0944299999999,16,-0.2441441565791108,0.4043772810219596,16,-0.12322271600391191,0.15986136545650134,16,-0.16857496518644585,0.15872035350497615,16,-0.17942345924453285,0.07314989400857419,16,-0.050738007380073884,0.07598550467880359,16,-0.2885475692998438,0.04661045858827368,16,-0.22080877522787193,0.037132600151999685,16,1.2512689130437777,0.04416254258891193
16,2018-05-01,494.79885,128.79197,150.33564,75.30705,66.8304,51.62571,44.49637,25.83131,1038.0173,17,0.10324866236920438,0.4766768819748958,17,-0.27359848077862925,0.1240749744729688,17,-0.14599423094817157,0.14482960929456573,17,-0.07177468201090241,0.07254893535974787,17,-0.20699708454810495,0.06438274198320201,17,-0.0013480889982474527,0.049734922529711206,17,0.08044010765460778,0.04286669403294145,17,-0.47261977896069923,0.024885240351967156
17,2018-06-01,432.0225,147.61669,108.83690999999999,69.15635999999999,73.25136,50.64301,32.74782,39.28752,953.56217,18,-0.12687246544732275,0.45306170231144965,18,0.14616377092453833,0.15480552253871396,18,-0.2760405317062542,0.11413719359273658,18,-0.08167482327351837,0.07252422775958067,18,0.09607843137254914,0.07681865147817263,18,-0.01903508929949828,0.05310929018922803,18,-0.2640338975965905,0.03434261659100842,18,0.5209263486830518,0.04120079553910994
18,2018-07-01,391.48199999999997,164.46348,104.81562,63.69363,66.41271,49.03776,31.97391,33.93537,905.8144799999999,19,-0.09383886255924173,0.43218783607875205,19,0.11412523881953997,0.18156419844381383,19,-0.036947851606591864,0.11571422439614788,19,-0.07899099952629077,0.07031641843482123,19,-0.09335867620751342,0.0733182251623975,19,-0.03169736553968649,0.054136648378595144,19,-0.023632412783507337,0.03529851940543057,19,-0.1362302838153185,0.03746392970004189
19,2018-08-01,437.85378,112.73546999999999,100.70424,66.61746,53.10396,38.03041,34.1156,27.69863,870.8595499999999,20,0.1184518828451883,0.5027834626146088,20,-0.314525814484772,0.1294531018233652,20,-0.03922487888732612,0.11563775123095338,20,0.04590459045904583,0.0764962157215822,20,-0.2003946232581083,0.06097878814098095,20,-0.22446681903904248,0.04366996951460199,20,0.06698242410765529,0.03917462924991751,20,-0.18378287904331078,0.03180608170399005
20,2018-09-01,235.49526,120.96636,21.63798,34.89759,64.93032,47.66588,25.75356,23.66098,575.00793,21,-0.4621600389061389,0.40955132566606517,21,0.07301065050777722,0.21037337693760153,21,-0.7851333767078725,0.03763075058808319,21,-0.4761494959429554,0.06069062386670041,21,0.22270203578038236,0.11292073832790445,21,0.2533622435309006,0.08289603936418756,21,-0.24510898240101303,0.04478818231254654,21,-0.14577074750628471,0.04114896293691115
21,2018-10-01,469.93401,117.2645,177.73937999999998,90.55682999999999,66.06873,26.44152,31.22852,18.91896,998.1524499999999,22,0.9955136676636294,0.47080384364131955,22,-0.030602392268395912,0.11748155304332521,22,7.214231642694927,0.17806837021739513,22,1.5949307674254867,0.09072444795381707,22,0.017532795156407786,0.06619102122125733,22,-0.44527364227829214,0.026490462453906717,22,0.21259041468441642,0.031286323046143906,22,-0.20041519835611207,0.01895397842283511
22,2018-11-01,367.82928,174.74193,104.06214,62.95653,49.72968,50.61839,28.20238,13.91072,852.05105,23,-0.2172746126631695,0.4316986405920161,23,0.49015200678807314,0.20508387378901768,23,-0.4145240070039627,0.12213134412544882,23,-0.30478429953875363,0.07388821362288092,23,-0.24730383042023057,0.05836467192898829,23,0.9143525031843857,0.05940769628768135,23,-0.09690308730609065,0.033099401731856326,23,-0.2647206823208041,0.016326157922110417
23,2018-12-01,333.70155,110.87221,80.45855999999999,28.861559999999997,75.45447,24.45949,17.03934,24.60282,695.45,24,-0.09278143925899533,0.47983543029693,24,-0.36550883923509375,0.15942513480480264,24,-0.2268219738706124,0.11569280322093606,24,-0.5415636789384676,0.04150055359838953,24,0.517292490118577,0.10849733266230498,24,-0.516786488072813,0.03517073837083902,24,-0.39581907626235807,0.02450117190308433,24,0.7686230475489408,0.03537683514271335
24,2019-01-01,486.92007,113.8943,171.3348,84.38976,69.27921,61.37598,47.26054,23.52589,1057.98055,25,0.45914836176217944,0.4602353701114827,25,0.02725741644366975,0.10765254616448289,25,1.1294788273615637,0.16194513216712728,25,1.9239500567536891,0.07976494463910513,25,-0.08184087702159984,0.0654824987094517,25,1.5092910767967769,0.05801238973627634,25,1.7736132972286487,0.04467051875386556,25,-0.04377262443898711,0.02223659971820843
25,2019-02-01,377.10855,113.75512,137.95236,65.67561,55.61829,58.60775,36.04016,41.9452,886.70304,26,-0.2255226817822482,0.42529294813289464,26,-0.0012220102322942946,0.12828998533714286,26,-0.1948374760994264,0.15557898617331908,26,-0.2217585403726707,0.07406719841628152,26,-0.19718642865586952,0.06272482160431073,26,-0.04510282361275528,0.06609625472807672,26,-0.23741539982403922,0.04064512962535913,26,0.7829378612243787,0.04730467598261533
26,2019-03-01,480.4254,205.18007,132.65343,79.04169,57.86235,35.03688,34.365339999999996,8.80429,1033.36945,27,0.27397111521337836,0.464911557042837,27,0.8036996488597611,0.19855441826734865,27,-0.038411303728330654,0.12836980036520337,27,0.20351664796109234,0.07648928464064814,27,0.04034751877484902,0.055993865504733085,27,-0.40218008710452124,0.03390547301354806,27,-0.04647093686598517,0.03325561830766334,27,-0.7901001783279136,0.008519982858018495
27,2019-04-01,392.76783,146.1424,181.79343,90.29475,106.43724,90.27849,62.12124,52.96481,1122.80019,28,-0.18245823389021484,0.3498109757177722,28,-0.2877358897479662,0.13015886646759475,28,0.37043897017966304,0.16191075813765227,28,0.14236866645943413,0.08041925073062198,28,0.8394904458598726,0.0947962433102189,28,1.5766703542096219,0.08040476908006224,28,0.8076713339661417,0.05532706580678438,28,5.015795708682926,0.04717207074929334
28,2019-05-01,417.87837,108.23502,115.27425,54.529019999999996,65.39715,20.21295,24.97953,35.24161,841.7479,29,0.06393227266092545,0.49644123852284044,29,-0.25938659827674926,0.128583653134151,29,-0.36590530251835834,0.13694628759988592,29,-0.3960997732426304,0.06478070215559789,29,-0.38558017851646664,0.07769208571830116,29,-0.77610447405578,0.02401306852087187,29,-0.5978906731417467,0.029675785350934646,29,-0.3346221764979427,0.04186717899741716
29,2019-06-01,391.79322,191.19976,100.63053,53.81649,53.68545,72.38744,43.53403,24.50045,931.54737,30,-0.06242282892029084,0.4205832495667934,30,0.7665239956531628,0.20524963749293823,30,-0.12703374777975135,0.10802513456723085,30,-0.013066987083208059,0.05777107180282201,30,-0.1790857858484658,0.057630402627834164,30,2.5812407392290586,0.07770666563097055,30,0.7427881949740448,0.04673302872402506,30,-0.30478630232841236,0.02630080958738577
30,2019-07-01,585.41301,164.24646,150.62229,93.96387,56.994209999999995,45.56514,33.37433,28.08767,1158.26698,31,0.494188720264225,0.5054214789063571,31,-0.1409693192083504,0.1418036280374668,31,0.49678522015137955,0.13004108085685046,31,0.7460051742504945,0.08112453486328342,31,0.06163234172387476,0.0492064532479377,31,-0.3705380380905859,0.03933906498828102,31,-0.233373753819713,0.028814021789691353,31,0.14641445361207645,0.02424973731013207
31,2019-08-01,192.57147,76.85505,89.93439,47.45286,63.03024,31.42511,16.17532,19.52092,536.9653599999999,32,-0.6710502385315967,0.3586292233078127,32,-0.5320748465446379,0.1431285064645511,32,-0.40291446903376654,0.16748639055599415,32,-0.4949882332432668,0.08837229276763776,32,0.10590602098002594,0.11738232052808771,32,-0.31032561295762506,0.05852353306365983,32,-0.5153364876538346,0.03012358190107459,32,-0.30500037916993467,0.036354151411182284
32,2019-09-01,486.28944,138.61993999999999,133.95564,56.70756,67.26447,42.59223,41.1221,23.72245,990.2738300000001,33,1.5252413558457025,0.491065627776915,33,0.8036542816639892,0.13998142311808842,33,0.4894818322557144,0.13527131177444118,33,0.19502934069727304,0.05726452450025868,33,0.06717775467775473,0.06792512127680886,33,0.3553565922283168,0.04301055799889208,33,1.542274279581486,0.04152598882674704,33,0.21523217143454296,0.023955444727848656
33,2019-10-01,527.29677,137.2563,156.89583,85.48722,63.15309,50.99102,32.64951,30.96646,1084.6962,34,0.08432700080840748,0.4861239211495348,34,-0.00983725717959462,0.126538933205445,34,0.17125213988750307,0.14464495219951906,34,0.5075101097631426,0.07881213191306467,34,-0.06112261049555588,0.05822191503943684,34,0.19719066130136878,0.04700949445568261,34,-0.20603495444055636,0.030100142325565443,34,0.3053651709667426,0.028548509711751546
34,2019-11-01,336.1995,97.30145,108.86148,61.433189999999996,73.35782999999999,39.1729,27.16222,27.96483,771.4534,35,-0.3624093316558719,0.4358001403584455,35,-0.2910966564011998,0.12612744982392973,35,-0.3061544083102782,0.14111219161131444,35,-0.28137574247940217,0.07963305366208769,35,0.16158734275710016,0.09509042283046519,35,-0.23176865259804572,0.05077805088421413,35,-0.16806653453604659,0.03520915197210875,35,-0.09693164798301136,0.03624953885743455
35,2019-12-01,318.09141,141.36774,77.98518,47.45286,44.16048,33.52579,29.131909999999998,16.08116,707.7965300000001,36,-0.05386114494518881,0.4494108073686091,36,0.4528842067615641,0.1997293487720263,36,-0.283629250677099,0.11018022368660099,36,-0.22756965737901608,0.06704308086958267,36,-0.39801272747571725,0.06239148982547286,36,-0.144158589228778,0.04736642322900339,36,0.07251579583701172,0.04115859398180434,36,-0.42495055396367504,0.022720032266900204
