,Fecha,ventas_20197,ventas_20201,ventas_20206,ventas_20254,ventas_20341,ventas_20319,ventas_20390,ventas_20415,ventas_20447,ventas_20478,ventas_20508,totales_ventas,edad_ventas_20197,diff_ventas_20197,fraccion_ventas_20197,edad_ventas_20201,diff_ventas_20201,fraccion_ventas_20201,edad_ventas_20206,diff_ventas_20206,fraccion_ventas_20206,edad_ventas_20254,diff_ventas_20254,fraccion_ventas_20254,edad_ventas_20341,diff_ventas_20341,fraccion_ventas_20341,edad_ventas_20319,diff_ventas_20319,fraccion_ventas_20319,edad_ventas_20390,diff_ventas_20390,fraccion_ventas_20390,edad_ventas_20415,diff_ventas_20415,fraccion_ventas_20415,edad_ventas_20447,diff_ventas_20447,fraccion_ventas_20447,edad_ventas_20478,diff_ventas_20478,fraccion_ventas_20478,edad_ventas_20508,diff_ventas_20508,fraccion_ventas_20508
13,2018-02-01,44.56076,58.55315,45.96228,16.844070000000002,19.8515,18.55412,16.32324,32.038669999999996,20.26457,25.82432,24.59299,323.36967,14,0.3139631265066015,0.13780129719648723,14,2.2069315287121314,0.1810718673770487,14,0.6194690265486725,0.1421354080609972,14,-0.24788250155276503,0.0520892079952953,14,0.8290328970705438,0.06138949271278287,9.0,-0.27046892730451133,0.057377428130473716,9.0,-0.2448363442899772,0.05047857456761483,9.0,0.8066270553068488,0.09907753562664055,9.0,0.060999470667048555,0.06266688524004121,9.0,0.5288714174920519,0.07986005613946416,9.0,1.0623865259259693,0.07605224695315427
14,2018-03-01,40.70903,43.99253,29.29836,37.46455,19.30715,24.96196,22.92934,27.08855,21.55355,19.06445,17.89098,304.26045000000005,15,-0.08643770887211087,0.1337966534920986,15,-0.24867355556447432,0.14458839458102424,15,-0.36255642670468047,0.09629368522921725,15,1.2241981896299408,0.12313315779293693,15,-0.027421101679973876,0.06345599633471914,10.0,0.34535941343485976,0.08204142207769691,10.0,0.4047051933317161,0.0753608955748274,10.0,-0.15450454091883326,0.08903079581983132,10.0,0.06360756729602465,0.07083914455526506,10.0,-0.26176371730214,0.06265832447168207,10.0,-0.2725170871862267,0.05880153007070093
15,2018-04-01,51.36471,47.91827,35.77392,24.9356,15.66999,26.62899,21.56596,14.197140000000001,13.91257,12.95761,10.37929,275.30405,16,0.2617522451406974,0.1865744801066312,16,0.08923651356264342,0.17405581211028315,16,0.22102124487513972,0.12994331176748034,16,-0.3344214730992365,0.09057476633562056,16,-0.18838409604731923,0.05691885026754964,11.0,0.06678281673394239,0.09672574740545953,11.0,-0.05946006295863725,0.07833506263347742,11.0,-0.4758988576354216,0.05156894713317875,11.0,-0.35451143779099037,0.050535289982112507,11.0,-0.32032605189239655,0.04706654333635847,11.0,-0.4198590574691828,0.0377011889218484
16,2018-05-01,49.15447,59.8592,16.117919999999998,20.71237,20.48655,14.0365,11.483319999999999,18.54381,9.35148,13.30468,13.20553,246.25583,17,-0.043030321790972804,0.1996073351847142,17,0.24919367915410973,0.24307729079957213,17,-0.5494505494505495,0.06545193265069094,17,-0.16936548549062388,0.08410915591318183,17,0.30737479730363587,0.08319214209060553,12.0,-0.4728865045200738,0.056999665754106206,12.0,-0.4675256747207173,0.04663166756295678,12.0,0.30616518538240795,0.07530302937396446,12.0,-0.3278395005380027,0.03797465424473402,12.0,0.026785032116262077,0.05402787824353234,12.0,0.2722960819092636,0.05362524818194152
17,2018-06-01,34.598,24.60831,57.53748,17.52348,11.60413,16.70743,15.003219999999999,12.66013,13.85056,11.09825,9.751290000000001,224.94228,18,-0.29613725872743624,0.15380834585654593,18,-0.5888967777718379,0.10939833098517539,18,2.569783197831979,0.2557877514178304,18,-0.15396065249896562,0.07790211782329226,18,-0.4335732468375593,0.05158714493335801,13.0,0.19028461511060438,0.07427429827776262,13.0,0.306522852276171,0.06669808806063493,13.0,-0.3172853906505729,0.05628168257208027,13.0,0.4811088726062612,0.061573840186913725,13.0,-0.16583863723141026,0.04933821245165648,13.0,-0.2615752643021521,0.04335018743474993
18,2018-07-01,38.44933,27.98703,47.57844,29.68525,14.44937,18.19474,14.19138,12.6435,14.36494,6.61927,8.445599999999999,232.60884999999996,19,0.11131655008960069,0.16529607536428648,19,0.13729996086687796,0.12031799306002332,19,-0.17308787246156768,0.20454269044363535,19,0.694027099640026,0.12761874709410242,19,0.24519201353311282,0.06211874569690707,14.0,0.0890208727494295,0.07822032566688672,14.0,-0.05411105082775554,0.06100963054501152,14.0,-0.0013135726094440604,0.05435519757739227,14.0,0.037137848577963706,0.06175577584429828,14.0,-0.4035753384542608,0.02845665588390124,14.0,-0.13389920718181922,0.03630816282355551
19,2018-08-01,43.96691,52.26856,39.06084,23.31975,14.08655,31.36352,35.09422,14.62682,13.02634,11.53626,11.65186,290.00163000000003,20,0.1435026306050065,0.15160918233459583,20,0.8675993844291445,0.18023540074585095,20,-0.17902226302501725,0.134691794663361,20,-0.21443309387658857,0.08041247906089354,20,-0.025109745269170855,0.04857403732523848,15.0,0.7237685177144605,0.10814946109096006,15.0,1.4729251136957784,0.121013871542722,15.0,0.15686479218570815,0.05043702685395251,15.0,-0.09318521344328631,0.04491816132205877,15.0,0.7428296473780341,0.03977998330561107,15.0,0.37963673392062147,0.04017860175475565
20,2018-09-01,33.10492,45.436930000000004,33.29508,26.26989,13.4762,20.82854,7.194839999999999,6.63582,12.3694,6.9416,5.75984,211.31306000000004,21,-0.24704920131981073,0.1566629152026855,21,-0.13070247200228965,0.2150218732339591,21,-0.14760972882303608,0.15756281225590124,21,0.126508217283633,0.12431739902872069,21,-0.043328565191618984,0.06377362572857541,16.0,-0.33589915927804026,0.09856721586446193,16.0,-0.794985043121061,0.0340482504962069,16.0,-0.5463251752602412,0.03140279166843733,16.0,-0.050431663844180234,0.05853589929557595,16.0,-0.39827985846366154,0.03284983900190551,16.0,-0.5056720557919508,0.027257378223570272
21,2018-10-01,33.59169,30.933529999999998,32.95656,25.22319,10.81229,18.80207,15.39982,13.16413,9.760440000000001,7.54476,5.75976,203.94823999999997,22,0.014703856707703867,0.1647069374072559,22,-0.31919850218753787,0.15167343439688424,22,-0.010167267956706982,0.16159276490937116,22,-0.03984409527409522,0.12367446760021074,22,-0.19767516065359667,0.0530148727932146,17.0,-0.09729294516082258,0.0921904008585708,17.0,1.140397840674706,0.07550847214960033,17.0,0.9837985358252636,0.06454642609320876,17.0,-0.2109204973563794,0.047857436769250875,17.0,0.08689063040221273,0.0369935038419552,17.0,-1.3889274702011848e-05,0.02824128318047756
22,2018-11-01,31.14216,24.99168,30.00816,21.65488,8.35461,17.46345,17.12262,8.20593,12.43764,6.48705,6.817629999999999,184.68581,23,-0.07292071342644563,0.16862237548190628,23,-0.1920844468769002,0.13531997937470128,23,-0.08946322067594442,0.1624822177729843,23,-0.1414694176271915,0.11725253824319258,23,-0.22730429908927724,0.04523688094932685,18.0,-0.07119535242662105,0.09455761652722536,18.0,0.11187143745835998,0.09271215801582158,18.0,-0.37664471560217044,0.044431838049712645,18.0,0.2742909131145726,0.06734485990017317,18.0,-0.14019133809425352,0.03512478841769164,18.0,0.18366563884606293,0.03691474726726433
23,2018-12-01,20.13202,28.076819999999998,27.10344,17.75603,8.10715,16.3294,9.67987,5.58625,7.6906,4.19799,3.05759,147.71716,24,-0.35354451971218437,0.13628761885213606,24,0.12344668305612105,0.1900714852627819,24,-0.09679767103347893,0.18348200033090264,24,-0.1800448674848348,0.12020289315066711,24,-0.029619575300342982,0.054882926262595354,19.0,-0.06493848580893248,0.11054504432660361,19.0,-0.43467354879101455,0.06552975971105861,19.0,-0.31924230404110204,0.03781720417587232,19.0,-0.38166726163484394,0.05206301014723001,19.0,-0.3528660947580179,0.028419108517927096,19.0,-0.551517169456248,0.020698949262225184
24,2019-01-01,12.17317,14.42205,31.19844,18.9496,5.77317,15.86464,11.30972,6.36305,7.56052,4.68553,3.99962,132.29951,25,-0.3953329074777394,0.09201220775496448,25,-0.48633605942553315,0.1090106078246246,25,0.15108783239323137,0.2358167464112301,25,0.0672205442320159,0.14323257886593835,25,-0.28789155251845594,0.0436371230702215,20.0,-0.028461547882959574,0.11991457867077512,20.0,0.1683751951214222,0.08548572855636427,20.0,0.13905571716267634,0.04809579415675841,20.0,-0.01691415494239715,0.05714699925948328,20.0,0.11613653200698432,0.03541607977232871,20.0,0.30809559162608474,0.030231555657311206
25,2019-02-01,51.01845,34.10045,47.21808,27.04719,12.94017,25.1107,20.65501,10.80892,10.28722,8.45383,7.148140000000001,254.78816,26,3.191057054160913,0.2002387002598551,26,1.364466216661293,0.1338384405303606,26,0.5134756737836891,0.18532289726492784,26,0.42732247646388316,0.10615560000904281,26,1.2414323499914257,0.05078795655182721,21.0,0.5828093168202999,0.09855520758892407,21.0,0.8263060447119822,0.08106738554884182,21.0,0.6987010946008596,0.0424231644044998,21.0,0.36064979657483864,0.04037558103170885,21.0,0.8042419961028955,0.03317983849798986,21.0,0.7872047844545232,0.028055228312022035
26,2019-03-01,34.65562,44.67798,35.217,25.80475,11.12578,21.4172,12.73507,12.04032,10.90697,8.30504,8.15633,225.04206,27,-0.3207237773785758,0.15399619075651902,27,0.3101874022190322,0.1985316878098254,27,-0.25416281221091586,0.15649074666309046,27,-0.04593601035819255,0.11466634281609402,27,-0.14021376844353664,0.04943866937584913,22.0,-0.14708869127503416,0.09516976515412276,22.0,-0.38343917528967547,0.05658973260376305,22.0,0.1139244253819992,0.0535025319266985,22.0,0.06024465307439715,0.04846636224357349,22.0,-0.01760030660659133,0.0369043902282089,22.0,0.14104228512592085,0.03624358042225529
27,2019-04-01,27.290660000000003,32.96584,36.78948,32.28651,7.77731,14.922600000000001,11.73115,8.18938,6.71771,6.22262,4.32195,189.21521,28,-0.2125184890646884,0.1442307941311906,28,-0.26214569235225044,0.17422404890177695,28,0.04465116279069764,0.19443193810899237,28,0.2511847624952771,0.17063379841398585,28,-0.30096496605181844,0.041102985325545446,23.0,-0.3032422538893973,0.07886575291700916,23.0,-0.07883113324072823,0.0619989798917328,23.0,-0.31983701429862327,0.04328077008185547,23.0,-0.3840901735312373,0.035503012680640204,23.0,-0.2507417182819107,0.03288646827070614,23.0,-0.4701109445056784,0.022841451276564922
28,2019-05-01,27.53809,29.57036,33.26232,33.90847,15.93398,11.43987,12.8776,8.15638,9.30809,3.57,7.9497599999999995,193.51492,29,0.009066471825892,0.1423047380532726,29,-0.1029999538916648,0.1528066156345981,29,-0.09587414663104765,0.17188504121542672,29,0.05023646098633768,0.1752240602430035,29,1.0487777907785596,0.08233980098278727,24.0,-0.2333862731695549,0.059116216982132444,24.0,0.09772699181239689,0.06654577331815036,24.0,-0.0040296090790755195,0.042148584718945704,24.0,0.385604618240442,0.048100115484635504,24.0,-0.42628667667316983,0.018448189938016148,24.0,0.8393919411376807,0.04108086342903172
29,2019-06-01,29.19579,16.97682,26.21892,30.58491,13.74845,16.70121,11.68779,9.14796,8.31034,11.2387,6.63586,180.44674999999998,30,0.060196622205824675,0.16179726151898,30,-0.42588389184304826,0.09408215997240184,30,-0.2117531188443861,0.14530004003951305,30,-0.0980156285435468,0.16949548828116884,30,-0.13716158800249528,0.07619117551299762,25.0,0.459912568936535,0.09255478416762841,25.0,-0.09239376902528419,0.06477140763133722,25.0,0.1215710891351309,0.050696174910326734,25.0,-0.10719170098269354,0.04605425146199641,25.0,2.148095238095238,0.06228264016946828,25.0,-0.16527542969850656,0.03677461633418169
30,2019-07-01,30.58132,42.93143,40.26204,32.56804,12.72577,17.91584,9.23375,9.60253,7.79601,7.09858,5.44585,216.16116,31,0.04745649972136404,0.1414746293922553,31,1.5288263644192492,0.19860843640920506,31,0.5356101624323197,0.18625936315293645,31,0.06484014502576606,0.15066554972225354,31,-0.07438511250359127,0.058871677039482956,26.0,0.07272706588325036,0.08288186462359842,26.0,-0.20996612704369252,0.042716970985907,26.0,0.049690860038740924,0.04442301290389078,26.0,-0.061890367903118304,0.03606572984711962,26.0,-0.3683806845987525,0.03283929453376361,26.0,-0.17933018478388635,0.025193471389587288
31,2019-08-01,26.61432,31.75781,31.32948,17.04605,8.20623,19.44652,15.591930000000001,5.4128,10.231440000000001,4.2145,2.84273,172.69380999999996,32,-0.12971971124856618,0.15411276177183192,32,-0.26026666244287694,0.18389663184800895,32,-0.2218605912666124,0.18141634607517204,32,-0.4766019078826973,0.0987067805151789,32,-0.35514864719384376,0.047518958554449646,27.0,0.08543724436029794,0.11260693130807645,27.0,0.6885804792202519,0.09028655977883634,27.0,-0.4363152210927745,0.03134333535174191,27.0,0.31239441714415467,0.05924613047798299,27.0,-0.40628970864595454,0.024404464757596125,27.0,-0.47800067941643637,0.01646109956112498
32,2019-09-01,26.63102,22.52674,26.45916,25.21715,10.93599,16.30464,11.92331,8.6521,10.67764,4.42113,6.13166,169.88054,33,0.0006274817466687167,0.15676321725843348,33,-0.2906708617502277,0.13260341649490873,33,-0.15545486232136632,0.15575156518810218,33,0.47935445455105424,0.14844048647361258,33,0.33264483203614825,0.0643745893437824,28.0,-0.16156515407383945,0.09597709072504713,28.0,-0.23528966587202485,0.07018643806995198,28.0,0.5984518179130951,0.05093049504080927,28.0,0.0436106745482551,0.06285381480421477,28.0,0.04902835449044955,0.026024934933689285,28.0,1.156961793768666,0.0360939516674482
33,2019-10-01,34.3835,39.23404,32.09388,26.36171,7.9422500000000005,12.39425,7.95089,5.4540299999999995,10.10131,3.99138,3.89222,183.79946,34,0.29110713746600764,0.18707073459301782,34,0.7416652387340557,0.21346112768775272,34,0.21295914156004944,0.1746135706818725,34,0.04538815845565412,0.14342648231937133,34,-0.27375116473222816,0.043211498009841816,29.0,-0.23983295552677028,0.06743354958714241,29.0,-0.3331641968547325,0.043258505764924446,29.0,-0.3696293385420882,0.029673808617283203,29.0,-0.05397541029665735,0.054958322510849596,29.0,-0.09720365607887574,0.021715950634457793,29.0,-0.36522573006331077,0.02117644959348629
34,2019-11-01,26.58963,34.21454,21.523320000000002,19.68406,18.25974,14.17902,8.94865,7.63566,7.82075,7.61093,4.3797999999999995,170.8461,35,-0.22667471316183632,0.15563498376609122,35,-0.1279373727508052,0.20026526798094893,35,-0.329363729159578,0.12598075109703996,35,-0.2533086814171008,0.11521515562836962,35,1.299063867292014,0.10687829572931427,30.0,0.14399983863485083,0.08299293925936851,30.0,0.12549035391006547,0.05237842713412832,30.0,0.40000330031187953,0.04469320634184801,30.0,-0.2257687369262006,0.045776579038093346,30.0,0.9068417439582299,0.04454845618366471,30.0,0.1252704112306086,0.02563593784113304
35,2019-12-01,27.90918,26.166990000000002,23.43432,17.46847,8.46183,11.81172,9.2709,4.85906,6.65567,5.35491,4.02445,145.4175,36,0.049626489725505755,0.19192449326937955,36,-0.23520848154030413,0.17994388570839137,36,0.08878741755454073,0.16115199339831865,36,-0.11255757196432031,0.12012632592363369,36,-0.5365854059258237,0.05818990149053588,31.0,-0.1669579420862655,0.08122626231368302,31.0,0.036011018421772956,0.06375367476404147,31.0,-0.36363588740200575,0.03341454776763458,31.0,-0.1489729245916313,0.04576938814104217,31.0,-0.29641844032201053,0.036824384960544645,31.0,-0.0811338417279327,0.027675142262795056
