,Fecha,ventas_20037,ventas_20090,ventas_20152,ventas_20192,ventas_20249,ventas_20271,ventas_20278,ventas_20555,ventas_20647,ventas_20323,ventas_20567,totales_ventas,edad_ventas_20037,diff_ventas_20037,fraccion_ventas_20037,edad_ventas_20090,diff_ventas_20090,fraccion_ventas_20090,edad_ventas_20152,diff_ventas_20152,fraccion_ventas_20152,edad_ventas_20192,diff_ventas_20192,fraccion_ventas_20192,edad_ventas_20249,diff_ventas_20249,fraccion_ventas_20249,edad_ventas_20271,diff_ventas_20271,fraccion_ventas_20271,edad_ventas_20278,diff_ventas_20278,fraccion_ventas_20278,edad_ventas_20555,diff_ventas_20555,fraccion_ventas_20555,edad_ventas_20647,diff_ventas_20647,fraccion_ventas_20647,edad_ventas_20323,diff_ventas_20323,fraccion_ventas_20323,edad_ventas_20567,diff_ventas_20567,fraccion_ventas_20567
10,2017-11-01,65.7878,85.02539,19.35376,16.79765,19.17133,15.09634,14.26645,6.7142,3.41935,12.8224,8.14993,266.6046,11,-0.5390740466329175,0.24676168378190025,11,0.05935276179255746,0.3189194409998927,11,-0.44948146108533193,0.0725934961362257,11,-0.2979540438280064,0.06300585211207908,11,0.5724903007783984,0.07190922437197259,11,0.10042701088010311,0.05662445434174804,11,0.3874104207126665,0.05351164233475342,11,0.817950439717541,0.02518411160197536,11,1.2513645731141236,0.012825547646214656,1.0,,0.04809519415643991,1.0,,0.030569352516798282
11,2017-12-01,111.47494,61.43076,31.13869,24.00134,14.05068,18.324650000000002,11.62725,2.3819399999999997,2.64748,8.64786,3.89234,289.61792999999994,12,0.6944621951182438,0.38490344848469854,12,-0.2775009911745186,0.21210965771352627,12,0.6089219872520895,0.10751644416490376,12,0.42885105952320696,0.08287242436958238,12,-0.2670993613901592,0.048514537756692074,12,0.2138471974001647,0.06327180779173446,12,-0.18499346368578032,0.04014685831087876,12,-0.6452384498525513,0.008224421740739602,12,-0.2257358854753097,0.00914128486451098,2.0,-0.3255661966558523,0.029859546334027046,2.0,-0.5224081679229147,0.013439568468706342
12,2018-01-01,87.15823,60.7502,12.19155,5.50239,22.30839,13.37834,16.32459,7.00461,4.80526,9.967410000000001,7.394699999999999,246.78567,13,-0.21813611202661334,0.3531737884132413,13,-0.01107848901755407,0.24616583288648808,13,-0.6084758222006128,0.049401369212402,13,-0.7707465499842926,0.022296229760828495,13,0.587708922272801,0.09039580782790184,13,-0.2699265743138342,0.05421035994512971,13,0.4039940656647101,0.06614885702237087,13,1.9407163908410792,0.028383374123789277,13,0.8150316527414749,0.019471389890669096,3.0,0.15258688276637242,0.040388933441718886,3.0,0.8998083415117897,0.02996405747546038
13,2018-02-01,132.09008,74.47706,44.51702,8.2245,18.49904,21.45353,22.11746,6.71419,3.16203,12.31607,10.94667,354.51765,14,0.5155204505644504,0.3725909838339502,14,0.22595579932247128,0.21007997768235231,14,2.651465154143649,0.12557067327959553,14,0.4947141151390579,0.02319912703923204,14,-0.17075862489404203,0.05218087167169251,14,0.6036017921505957,0.06051470215939884,14,0.3548554665078878,0.06238747210470339,14,-0.0414612662232443,0.018938944224638744,14,-0.34196484685532097,0.008919245628532177,4.0,0.23563393098106716,0.034740357779083776,4.0,0.4803399732240659,0.030877644596820495
14,2018-03-01,450.98685,192.81535,76.85076,114.01445,46.97357,35.21363,26.59066,15.95954,13.137749999999999,24.61554,15.66898,1012.82708,15,2.41423708729679,0.44527526850881594,15,1.5889226830382404,0.19037341497622673,15,0.7263231006927235,0.07587747357623968,15,12.86278193203234,0.11257049920110745,15,1.5392436580492825,0.04637866712647533,15,0.6413909505801609,0.03476766241281779,15,0.20224745517794532,0.0262538991354773,15,1.3769866506607646,0.01575741833443079,15,3.1548467282094093,0.012971365260099482,5.0,0.998652167452767,0.024303793299049626,5.0,0.43139237777333206,0.01547053816925985
15,2018-04-01,261.69037,88.72682,87.53175,16.29965,27.71946,20.27503,17.66904,6.0999799999999995,6.19131,23.6611,12.55678,568.4212900000001,16,-0.4197383582248574,0.46038101422978,16,-0.5398352880100054,0.15609341444617597,16,0.13898353119734938,0.15399097736117517,16,-0.8570387350024492,0.028675298210593055,16,-0.40989241396811016,0.04876569630247311,16,-0.4242277777099379,0.035669019364140984,16,-0.3355170574931198,0.03108440924160317,16,-0.6177847231185862,0.010731441814925684,16,-0.528738939316093,0.010892114895977944,6.0,-0.03877388023988091,0.041625991876553387,6.0,-0.19862173542885367,0.02209062225660126
16,2018-05-01,319.36152,123.08549,63.63007,35.221849999999996,34.01023,51.6792,26.32515,8.78068,1.40259,26.4496,13.378350000000001,703.3247299999999,17,0.22037933608332633,0.4540740661856153,17,0.3872410844883203,0.1750052070542152,17,-0.2730629742921854,0.09047040049338236,17,1.1608960928608894,0.050079072294244506,17,0.22694417568018996,0.04835636875728798,17,1.5489086822559572,0.07347843434994815,17,0.4899026772252484,0.037429581069899256,17,0.43946045724740096,0.012484531860553235,17,-0.7734582826574666,0.0019942281853220205,7.0,0.11785166370118037,0.03760652636229641,7.0,0.06542839804472175,0.019021583387235655
17,2018-06-01,230.96676,152.97093,44.1601,35.031,31.43752,18.15042,33.31303,7.22043,3.42767,24.48272,10.50685,591.66743,18,-0.2767858820311226,0.39036585130264817,18,0.24280229944244458,0.2585420833457066,18,-0.3059869335362982,0.07463669244054891,18,-0.005418511520547545,0.059207247557973575,18,-0.07564518087645984,0.053133768069673876,18,-0.6487867459248594,0.030676726619885096,18,0.2654450212059569,0.0563036400364306,18,-0.1776912494248737,0.012203527917702012,18,1.44381465716995,0.005793237596330087,8.0,-0.07436331740366584,0.04137919168543721,8.0,-0.2146378290297384,0.017758033427663918
18,2018-07-01,189.35457,81.74719,23.26271,14.24146,23.17152,19.92646,25.04705,5.73486,4.55634,22.22531,11.66871,420.9361799999999,19,-0.18016527573058563,0.44984151754311075,19,-0.46560310511284725,0.19420328753874286,19,-0.4732188106458093,0.055264220813711004,19,-0.5934612200622306,0.03383282472891735,19,-0.2629342263639116,0.0550475846481051,19,0.09785117920136274,0.04733843500931662,19,-0.2481305363096662,0.05950320069897533,19,-0.2057453641957612,0.013624060540483837,19,0.32928199038997324,0.010824301204044756,9.0,-0.09220421587143912,0.0527997141989553,9.0,0.110581192269805,0.027720853075637267
19,2018-08-01,183.11356,94.70224,34.35885,9.60221,17.35382,29.88551,17.08813,0.049800000000000004,4.29075,25.25451,9.87612,425.5755,20,-0.032959384080352476,0.4302727953089405,20,0.15847700697724287,0.22252747162371897,20,0.4769925773910262,0.0807350282147351,20,-0.3257566288849599,0.022562882496760268,20,-0.25107114250597296,0.04077730038500806,20,0.49979022867082273,0.07022375583180893,20,-0.3177587779798419,0.04015299282970942,20,-0.991316265785041,0.00011701801442987203,20,-0.05829020661320261,0.010082229827609908,10.0,0.13629506180116271,0.05934202039356119,10.0,-0.1536236653408989,0.023206505073717826
20,2018-09-01,114.68664,33.23831,23.31254,4.96296,7.3781,6.05014,6.42366,1.54368,1.78438,12.96339,4.71398,217.05777999999998,21,-0.3736857062906756,0.5283691743276837,21,-0.6490229798154722,0.15313116166580162,21,-0.32149824572126245,0.10740246214625433,21,-0.4831439845618873,0.022864695289890095,21,-0.5748428876178271,0.033991410029163664,21,-0.7975560731605383,0.027873407716599703,21,-0.6240864272451111,0.029594239837890172,21,29.997590361445777,0.0071118390688414855,21,-0.5841333100273844,0.008220760389238295,11.0,-0.4866901001048921,0.059723222083999945,11.0,-0.5226890722267449,0.021717627444637094
21,2018-10-01,115.33405,50.80776,34.93971,23.71918,10.16663,17.02172,10.0753,2.86333,2.16615,12.81399,6.58959,286.49741,22,0.005645034155678533,0.4025657683956026,22,0.528590352517923,0.17734107962791007,22,0.49875174476912426,0.12195471505309594,22,3.7792406144720094,0.08279020742281755,22,0.3779468968975752,0.035485940344102934,22,1.8134423335658347,0.05941317235642723,22,0.5684671978280296,0.03516715910276467,22,0.8548727715588723,0.00999426137918664,22,0.2139510642351965,0.007560801334992871,12.0,-0.011524763198515201,0.04472637291904314,12.0,0.39788246874191235,0.023000522064056356
22,2018-11-01,100.13817,44.102,39.42961,33.163650000000004,8.27443,13.145990000000001,9.45286,2.7637,2.24913,9.900970000000001,6.09995,268.72046,23,-0.13175536626000736,0.3726481042790713,23,-0.13198298842539022,0.16411850441161047,23,0.12850421483177735,0.14673095602768765,23,0.3981786048252934,0.1234131930259423,23,-0.1861187040346702,0.030791961281995427,23,-0.22769320609198115,0.04892068880799028,23,-0.061778805593878196,0.035177299115966086,23,-0.03479515110029228,0.010284665335866127,23,0.03830759642684027,0.008369775788564815,13.0,-0.22733122157891486,0.03684486845549461,13.0,-0.07430507816116033,0.022699983469810968
23,2018-12-01,87.38237,40.77406,36.22611,32.66574,15.66078,8.4072,13.57758,5.14565,3.21186,17.57775,3.93384,264.56293999999997,24,-0.12738199629571828,0.33028953337152966,24,-0.07546006983810254,0.1541185624864919,24,-0.08124604833778469,0.13692813513487567,24,-0.015013727379224073,0.12347058132934266,24,0.8926717610759894,0.05919491218233364,24,-0.3604741826214687,0.0317776934290192,24,0.4363462486485572,0.05132079345655896,24,0.8618699569417808,0.019449625106222362,24,0.4280455109308933,0.012140249121815778,14.0,0.7753563539733985,0.06644071161289636,14.0,-0.3551029106795957,0.014869202768913894
24,2019-01-01,125.61668,67.58875,45.59593,32.78192,18.83097,14.69793,14.99672,4.24095,3.30315,35.18032,5.444319999999999,368.27764,25,0.4375517624436143,0.34109233457670685,25,0.6576409118934933,0.1835266186673728,25,0.25864825121990753,0.12380857550841262,25,0.0035566315044447162,0.08901414704406165,25,0.2024286146667024,0.05113253685453181,25,0.7482550670853554,0.03990991687684324,25,0.10452083508254052,0.04072123412108321,25,-0.17581840972471896,0.011515632608050816,25,0.028422783060282786,0.008969184227421463,15.0,1.0014120123451522,0.09552662496696786,15.0,0.3839708783275373,0.014783194548547663
25,2019-02-01,212.89111,100.15483,70.75086999999999,65.40611,21.94324,24.73173,25.70271,10.15006,8.48184,9.83458,2.18273,552.2298099999999,26,0.694767844525106,0.38551180350079256,26,0.4818269312570509,0.18136440334504944,26,0.5516926620424233,0.12811852732108034,26,0.9951885063474012,0.11844002046901453,26,0.16527401403114117,0.03973570351082641,26,0.6826675593093721,0.044785213605183685,26,0.7138887703444486,0.046543503328804366,26,1.3933458305332533,0.01838013779082299,26,1.567803460333318,0.015359257769876641,16.0,-0.7204522301104708,0.017808853890013656,16.0,-0.5990812443059923,0.003952575468535464
26,2019-03-01,337.6281,148.20719,97.03437,95.49068,48.52563,37.97724,41.05624,8.97154,8.622959999999999,25.06366,8.92999,857.5076,27,0.5859192053627792,0.3937319039504723,27,0.47978075545632687,0.17283484134717872,27,0.3714936650248966,0.11315861223853875,27,0.4599657432616005,0.1113584066193699,27,1.2114159075870292,0.05658915442848553,27,0.5355674673789502,0.04428793400781521,27,0.5973506295639643,0.04787857273801422,27,-0.11610965846507318,0.010462344590298673,27,0.01663789932373153,0.010055840904500436,17.0,1.5485236786929382,0.0292284989660733,17.0,3.0912023017047465,0.010413890209252956
27,2019-04-01,249.67321,156.65582,93.12543,46.48391,34.05178,26.83139,21.30415,12.36596,4.32396,47.164410000000004,17.68563,709.6656499999998,28,-0.2605082041453303,0.3518180850376513,28,0.0570055339420443,0.2207459526891291,28,-0.04028407666273302,0.13122437305511409,28,-0.5132099802828926,0.0655011412768816,28,-0.2982722738478614,0.047982849388299983,28,-0.29348762574636816,0.037808494746786755,28,-0.48109836653332116,0.030019981945018766,28,0.37835421789347207,0.017425050796808332,28,-0.49855270116062234,0.006092953773372011,18.0,0.8817846236343777,0.06646004354304033,18.0,0.980475901988692,0.024921073747898047
28,2019-05-01,233.60592,134.00723,87.66465,69.71334999999999,25.92692,30.12621,22.45775,10.69781,7.4278699999999995,26.134240000000002,8.63122,656.3931699999999,29,-0.06435328003352868,0.35589328267995235,29,-0.14457547762987683,0.20415695367457892,29,-0.058638977559620394,0.13355509168384552,29,0.49973076705466446,0.10620669620922472,29,-0.23860309211442107,0.03949907035138711,29,0.12279721624559896,0.04589659273876966,29,0.05414907424140371,0.034213869105310775,29,-0.13489854406774718,0.01629786915668242,29,0.7178396654918178,0.011316190264441662,19.0,-0.44589066204792976,0.0398149176354166,19.0,-0.5119642331090268,0.01314946650039031
29,2019-06-01,265.50803,79.00018,81.90491,42.75758,25.31276,25.22965,28.175900000000002,7.70175,6.32406,39.04781,10.9633,611.9259300000001,30,0.1365637908491361,0.4338891636770483,30,-0.4104782256897631,0.12910088644225287,30,-0.06570196766883794,0.13384775180224834,30,-0.3866658251253167,0.0698737835803101,30,-0.023688120301215813,0.0413657254236636,30,-0.16253488241634115,0.04122990833220615,30,0.2546181162404961,0.04604462504146539,30,-0.28006292876766375,0.012586082109643562,30,-0.14860383932405916,0.010334682173053198,20.0,0.49412456608648253,0.06381133415934832,20.0,0.2701912360013995,0.017916057258760058
30,2019-07-01,180.96409,70.83377,57.00734,64.89149,15.428320000000001,20.7066,17.93468,9.38653,4.02516,19.58619,11.33675,472.10092000000003,31,-0.31842328836532746,0.3833165374894842,31,-0.10337204294977555,0.15003946613787578,31,-0.30398140966152093,0.12075244420197274,31,0.517660494349774,0.1374525811133772,31,-0.39049238407822773,0.03268013118889919,31,-0.1792751782129359,0.04386053727664839,31,-0.3634744586685785,0.03798908080924731,31,0.21875288083877054,0.01988246496109349,31,-0.3635164751757574,0.008526058369045329,21.0,-0.4984049041418712,0.0414872947080891,21.0,0.03406364871890763,0.02401340374426722
31,2019-08-01,101.30007,42.82389,33.4293,22.23366,12.03395,13.46966,8.56484,7.36978,2.4234,16.61502,8.02534,268.28891,32,-0.44022004586655833,0.3775782979624466,32,-0.3954311622831878,0.15961856194503157,32,-0.4135965649335682,0.12460187042393962,32,-0.6573717139181117,0.08287207995291346,32,-0.22000904829560186,0.04485444441218238,32,-0.34949919349386194,0.05020580239414294,32,-0.5224425526410285,0.03192394348316522,32,-0.21485575606747115,0.02746956629701914,32,-0.39793697641832865,0.009032799753072165,22.0,-0.15169719072468904,0.06192958180790999,22.0,-0.2920951771892297,0.02991305156817701
32,2019-09-01,161.02945,50.99039,35.41285,18.19194,10.26621,26.95588,6.66428,2.58946,1.97527,28.6572,10.49857,353.2315,33,0.5896282203951092,0.4558751130632461,33,0.19069963050997935,0.1443540284487652,33,0.0593356725985887,0.1002539411122734,33,-0.18178383585968308,0.05150146575262965,33,-0.14689607319292514,0.02906368769489697,33,1.0012294296960726,0.07631222017288945,33,-0.22190256910812114,0.01886660730993697,33,-0.648638086889975,0.0073307731615102276,33,-0.1849178839646777,0.005591998448609482,23.0,0.7247767381561983,0.08112866491238749,23.0,0.3081775974600454,0.029721499922855128
33,2019-10-01,130.71243,49.28071,31.86902,34.9646,10.32433,8.33248,10.08361,2.09148,2.32382,31.155260000000002,10.68109,321.81883,34,-0.18827003383542568,0.40616774972427816,34,-0.03352945525617668,0.15313184129095242,34,-0.10007186656820899,0.09902782879423183,34,0.9219830320460599,0.10864684331864607,34,0.005661290778193766,0.03208118679693168,34,-0.6908845120248347,0.025891834856276125,34,0.5130831837797932,0.03133318830349362,34,-0.19231036586778716,0.006498936062877364,34,0.17645688943789958,0.007220895060739609,24.0,0.08717041441592348,0.09680993495626096,24.0,0.0173852248449073,0.033189760835312214
34,2019-11-01,93.49887,55.505160000000004,29.59507,24.98899,10.6563,12.62318,10.03381,2.35703,0.87973,28.85633,5.6683900000000005,274.66285999999997,35,-0.284697943416705,0.3404132251444553,35,0.1263060130424258,0.20208469394078257,35,-0.07135299422448507,0.10775053460085576,35,-0.2853059952065803,0.09098059344463247,35,0.032154144627302705,0.03879774644449563,35,0.5149367295211028,0.04595881656515192,35,-0.004938707466869445,0.03653136794687131,35,0.12696750626350728,0.008581538836375621,35,-0.6214293706052965,0.0032029448757651476,25.0,-0.07378946604842977,0.1050609099461063,25.0,-0.46930603524546644,0.020637628254508093
35,2019-12-01,63.37274,35.97712,23.92667,21.45354,8.00053,8.34905,6.27424,1.79267,1.92544,24.40797,7.02946,202.50943000000004,36,-0.3222084930010384,0.3129372296391333,36,-0.3518238664657485,0.1776565170323179,36,-0.19153190041449467,0.11815089302261132,36,-0.14148030792761135,0.10593847407500973,36,-0.2492206488180701,0.03950695036769398,36,-0.33859376163534066,0.041227956643796776,36,-0.37469017252668735,0.030982458446502954,36,-0.2394369184948855,0.008852279125964651,36,1.1886715242176578,0.009507902915928408,26.0,-0.15415543140794416,0.12052757246909437,26.0,0.24011580007727057,0.034711766261946414
