,Fecha,ventas_20419,ventas_20788,ventas_20864,ventas_20892,ventas_21006,totales_ventas,edad_ventas_20419,diff_ventas_20419,fraccion_ventas_20419,edad_ventas_20788,diff_ventas_20788,fraccion_ventas_20788,edad_ventas_20864,diff_ventas_20864,fraccion_ventas_20864,edad_ventas_20892,diff_ventas_20892,fraccion_ventas_20892,edad_ventas_21006,diff_ventas_21006,fraccion_ventas_21006
14,2018-03-01,15.29777,5.2849,3.08021,0.11719,,23.780070000000002,15,0.5393424741342703,0.6433021433494518,15,0.2773048719770687,0.2222407251114063,15,2.6892718975697982,0.12952905521304184,15,-0.9499982933114878,0.004928076326099965,,,
15,2018-04-01,9.37538,1.6822,2.72012,1.95585,,15.73355,16,-0.38714074012094574,0.5958845905723756,16,-0.6816969100645235,0.10691801913744832,16,-0.11690436691004834,0.17288660219721552,16,15.689563955968941,0.12431078809296059,,,
16,2018-05-01,17.15088,4.09877,1.51485,1.46766,,24.23216,17,0.8293530502230311,0.7077734712877433,17,1.4365533230293663,0.16914587886511148,17,-0.4430944223048983,0.0625140309407003,17,-0.2496050310606642,0.060566618906444984,,,
17,2018-06-01,8.69601,5.2204500000000005,1.50368,1.72987,,17.15001,18,-0.4929700400212701,0.5070556810170955,18,0.2736625865808524,0.3043992394173531,18,-0.007373667359804683,0.08767808298654052,18,0.17865854489459415,0.10086699657901073,,,
18,2018-07-01,8.59866,2.75652,1.1056599999999999,1.99775,,14.458590000000001,19,-0.011194789334418741,0.5947094426219984,19,-0.4719765537453668,0.1906492956782093,19,-0.2646972760161737,0.07647080386123403,19,0.15485556718134882,0.13817045783855825,,,
19,2018-08-01,12.37553,3.20398,1.91008,1.6323,,19.12189,20,0.4392393698553029,0.6471917786369443,20,0.16232786266742122,0.1675556129650364,20,0.7275473472857843,0.09988970755505862,20,-0.18293079714679006,0.08536290084296061,,,
20,2018-09-01,10.45427,0.54341,1.24859,1.50111,,13.74738,21,-0.15524668438442638,0.7604554467833143,21,-0.8303953208197304,0.03952825920284447,21,-0.3463153375774836,0.09082385152661818,21,-0.08037125528395524,0.10919244248722301,,,
21,2018-10-01,6.18592,1.63862,1.17997,1.35044,,10.35495,22,-0.40828771401542135,0.5973877227799265,22,2.0154395392061244,0.15824509051226707,22,-0.054957992615670574,0.11395226437597476,22,-0.10037239109725461,0.13041492233183163,,,
22,2018-11-01,11.54396,0.99717,1.89046,1.13839,,15.56998,23,0.8661670374010656,0.7414242022147749,23,-0.3914574458995984,0.0640443982587004,23,0.6021254777663839,0.12141698319458342,23,-0.15702289624122512,0.07311441633194134,,,
23,2018-12-01,7.60477,1.19048,1.71249,1.02401,,11.53175,24,-0.3412338573591731,0.6594636546924795,24,0.19385861989430087,0.10323498168101111,24,-0.09414110851327188,0.14850217876731633,24,-0.10047523256528951,0.0887991848591931,,,
24,2019-01-01,6.7817300000000005,1.12884,1.2486,1.04353,,10.202700000000002,25,-0.10822681027828583,0.6646995403177589,25,-0.05177743431221013,0.11064130083213265,25,-0.2708862533503846,0.12237937016672054,25,0.019062313844591342,0.10227978868338772,,,
25,2019-02-01,10.23178,1.71987,1.36775,1.41466,,14.734060000000001,26,0.5087271241998723,0.6944304556924568,26,0.5235728712660783,0.11672750077032398,26,0.09542687810347597,0.09282913195684013,26,0.3556486157561354,0.09601291158037906,,,
26,2019-03-01,11.8706,1.46222,1.77136,2.09261,,17.19679,27,0.16016958926012864,0.690279988300142,27,-0.1498078343130585,0.08502865941841473,27,0.2950904770608664,0.10300527016960724,27,0.4792317588678552,0.12168608211183599,,,
27,2019-04-01,8.33181,0.62463,0.93613,0.76174,,10.65431,28,-0.2981138274392195,0.7820131008014597,28,-0.5728207793628866,0.05862697819004703,28,-0.47151905880227624,0.08786397242055093,28,-0.6359856829509559,0.07149594858794234,,,
28,2019-05-01,10.62854,0.33617,1.3467500000000001,0.82865,,13.140109999999998,29,0.2756579902806231,0.8088623306806413,29,-0.46180939115956643,0.02558349968150952,29,0.4386356595771956,0.10249153165384463,29,0.08783837004752282,0.0630626379840047,,,
29,2019-06-01,9.60581,0.35576,1.19535,1.41462,,12.571539999999999,30,-0.09622488131013285,0.7640917500958515,30,0.058274087515245244,0.028298840078462947,30,-0.1124187859662151,0.09508381630253732,30,0.7071381162131177,0.11252559352314832,,,
30,2019-07-01,11.86069,0.52101,1.49387,1.61268,3.1036,18.59185,31,0.2347412659629953,0.6379510376858677,31,0.46449853834045407,0.028023569467266567,31,0.24973438741791118,0.08035079887154856,31,0.14000933112779396,0.08674123338989932,1.0,,0.1669333605854178
31,2019-08-01,8.68418,0.27172,1.62841,1.43134,3.37799,15.393640000000001,32,-0.26781831411157364,0.5641407750213724,32,-0.4784745014491084,0.017651445661974685,32,0.09006138419005662,0.10578459675554318,32,-0.1124463625765805,0.09298255643239675,2.0,0.08841023327748418,0.21944062612871287
32,2019-09-01,9.18446,0.40339,1.61438,1.65741,3.53499,16.39463,33,0.05760820250156032,0.5602114838822224,33,0.4845797144118946,0.024605007859280756,33,-0.008615766299641975,0.0984700478144368,33,0.15794290664691826,0.10109468771176905,3.0,0.046477343035355355,0.21561877273229102
33,2019-10-01,12.06514,2.00272,1.7377,1.45649,2.25771,19.519759999999998,34,0.3136471823057643,0.6180987880998537,34,3.9647239644016956,0.10259962212650157,34,0.07638845872718945,0.089022610933741,34,-0.12122528523419068,0.0746161838055386,4.0,-0.3613249259545289,0.11566279503436518
34,2019-11-01,10.47582,1.03637,0.98794,1.09377,1.13723,14.73113,35,-0.13172826838312685,0.7111348552351381,35,-0.48251877446672525,0.07035237622639946,35,-0.431466881510042,0.06706478050224253,35,-0.24903706856895697,0.07424888654162987,5.0,-0.49629048903534995,0.07719910149459003
35,2019-12-01,13.59539,1.47053,1.2219900000000001,1.0854000000000001,0.96358,18.33689,36,0.2977876672184134,0.7414228912318283,36,0.418923743450698,0.08019516940986175,36,0.23690709962143458,0.06664107163210338,36,-0.007652431498395245,0.0591921530859377,6.0,-0.15269558488608284,0.052548714640268876
