,Fecha,ventas_20006,ventas_20018,ventas_20029,ventas_20109,ventas_20148,ventas_20162,ventas_20286,ventas_20442,ventas_20548,ventas_20620,totales_ventas,edad_ventas_20006,diff_ventas_20006,fraccion_ventas_20006,edad_ventas_20018,diff_ventas_20018,fraccion_ventas_20018,edad_ventas_20029,diff_ventas_20029,fraccion_ventas_20029,edad_ventas_20109,diff_ventas_20109,fraccion_ventas_20109,edad_ventas_20148,diff_ventas_20148,fraccion_ventas_20148,edad_ventas_20162,diff_ventas_20162,fraccion_ventas_20162,edad_ventas_20286,diff_ventas_20286,fraccion_ventas_20286,edad_ventas_20442,diff_ventas_20442,fraccion_ventas_20442,edad_ventas_20548,diff_ventas_20548,fraccion_ventas_20548,edad_ventas_20620,diff_ventas_20620,fraccion_ventas_20620
26,2019-03-01,502.43741,291.76161,174.95867,89.86502,94.46399,45.15793,54.17028,35.41942,35.40409,44.738350000000004,1368.37677,27,0.04674647958744257,0.3671776816263842,27,0.09750273988602617,0.2132173071017568,27,-0.1202417342271106,0.12785855024416995,27,0.1173511230827918,0.06567271673283374,27,0.6009665389077244,0.06903361126190412,27,0.6710583916620874,0.03300109369731554,1.0,,0.03958725490494843,1.0,,0.025884259932299203,1.0,,0.025873056877456342,1.0,,0.03269446762093162
27,2019-04-01,835.47883,499.09162000000003,315.15139,88.31752,54.12858,14.76634,33.74441,44.4211,22.37267,19.88843,1927.3608900000002,28,0.6628515579681855,0.43348333689597696,28,0.7106144293623825,0.2589507873639586,28,0.8012904990647218,0.16351446770303613,28,-0.017220271024253924,0.04582303213592759,28,-0.4269924444224725,0.028084299251293823,28,-0.6730067122208657,0.007661429718022346,2.0,-0.3770678312905157,0.01750809107680918,2.0,0.254145324796397,0.023047629652794294,2.0,-0.36807668266575977,0.01160792984649595,2.0,-0.5554500780650159,0.010318996355685103
28,2019-05-01,527.68846,368.42416,204.15151,58.34388,127.09574,42.3154,42.16146,37.04526,20.55303,10.39796,1438.17686,29,-0.3683999629290428,0.36691485913630956,29,-0.2618105669656406,0.2561744457493218,29,-0.3522112975608326,0.14195160253099887,29,-0.3393849827304934,0.04056794516913587,29,1.3480338852414013,0.08837281667847166,29,1.8656661027715735,0.02942294593726115,3.0,0.24943538796499912,0.029315907641567808,3.0,-0.16604361440846813,0.025758487033368065,3.0,-0.08133316229131346,0.014291030937599704,3.0,-0.4771854791956932,0.007229959185965486
29,2019-06-01,458.0418,288.46796,170.14894,44.793079999999996,110.40691,30.89457,58.97638,45.44282,20.66039,15.5206,1243.35345,30,-0.13198442884273032,0.3683922701143428,30,-0.21702214100182782,0.23200801027254156,30,-0.16655556454125658,0.13684679927497687,30,-0.23225743642692262,0.036026023010592836,30,-0.13130912176914827,0.08879768661115629,30,-0.26989772045165583,0.024847777596949606,4.0,0.39882205217751004,0.047433318337597404,4.0,0.22668379166457459,0.03654859364406798,4.0,0.005223560710999785,0.016616666805404367,4.0,0.4926581752574544,0.012482854332370251
30,2019-07-01,343.11053,230.73044,147.87787,50.62052,91.50398,73.00656000000001,72.49824,33.76306,20.93729,12.636989999999999,1076.6854799999999,31,-0.2509187371108926,0.3186729424455506,31,-0.2001522803433699,0.21429697370860804,31,-0.13089161766156174,0.13734546694174796,31,0.13009688103608869,0.04701514132056467,31,-0.17121147580346194,0.08498673168695468,31,1.3630871055981684,0.06780676563038633,5.0,0.22927585585958304,0.06733465004097576,5.0,-0.2570210211426138,0.031358331311387246,5.0,0.013402457552834252,0.019446059586500603,5.0,-0.18579243070499857,0.011736937327324224
31,2019-08-01,262.73593,127.56209,91.49965,42.66007,72.662,53.10341,45.734210000000004,25.436799999999998,9.70293,13.51906,744.6161500000001,32,-0.23425279311596758,0.3528474771867357,32,-0.44713801091871536,0.17131254808265975,32,-0.38124852623316796,0.12288163505451768,32,-0.15725737309691804,0.05729135743295387,32,-0.2059143219781259,0.0975831641578013,32,-0.27262139183109035,0.07131648971083959,6.0,-0.3691679963541183,0.06141984699096306,6.0,-0.24660857161643537,0.03416095662174396,6.0,-0.5365718294965586,0.013030781027244708,6.0,0.06980064081715667,0.01815574373454027
32,2019-09-01,409.95501,233.08305000000001,139.94184,52.65595,56.63435,51.44197,47.08834,23.37645,23.22603,8.71024,1046.1132300000002,33,0.5603309756682309,0.3918839741659705,33,0.8272125362637129,0.22280862464572787,33,0.5294248666524954,0.13377312893748605,33,0.2343146647438694,0.05033484759579992,33,-0.22057815639536493,0.054137877598584606,33,-0.03128687969378989,0.04917438048269401,7.0,0.029608688987958855,0.04501266081875285,7.0,-0.08099878915586865,0.02234600359657051,7.0,1.393713033073515,0.02220221419052314,7.0,-0.3557066837487221,0.008326287967890434
33,2019-10-01,528.3263,277.84472,197.41796,48.47353,44.5331,56.324549999999995,50.794560000000004,16.65238,22.88132,8.95617,1252.2045899999998,34,0.28874214758346267,0.4219169169472538,34,0.19204172075146597,0.22188444461779208,34,0.41071433675589786,0.1576563139734219,34,-0.07942920030879702,0.0387105512845948,34,-0.21367332722985258,0.035563757197216474,34,0.094914327736671,0.044980309487605376,8.0,0.0787078074954437,0.04056410622165186,8.0,-0.2876429055737718,0.013298449896274541,8.0,-0.014841537705755255,0.018272828723619357,8.0,0.028234583662447823,0.007152321650569897
34,2019-11-01,399.6142,254.22485,160.46681,44.30515,81.25735,62.710229999999996,42.05338,27.35119,14.49504,9.60074,1096.07894,35,-0.24362235989387615,0.3645852368990868,35,-0.08501104501823893,0.2319402743017761,35,-0.187172180281875,0.1464007783964903,35,-0.08599291200785251,0.04042149555396073,35,0.8246506531097095,0.07413457829962503,35,0.11337294305946521,0.05721324232358665,9.0,-0.17208890085867476,0.03836710885075485,9.0,0.6424793332844914,0.024953668026866747,9.0,-0.3665120718559943,0.013224448961677886,9.0,0.07196937976836079,0.008759168386174812
35,2019-12-01,417.23228,141.63569999999999,150.64869000000002,61.843199999999996,57.16338,51.43634,50.55931,23.79055,12.24028,6.91217,973.4618999999999,36,0.044087722608455907,0.4286066871235536,36,-0.4428723234569713,0.14549691158945205,36,-0.06118473969788514,0.15475560984975378,36,0.3958467582211097,0.06352914274302877,36,-0.29651434608684635,0.05872174350120945,36,-0.1797775259315744,0.05283857539776339,10.0,0.20226507358029264,0.051937636182782305,10.0,-0.1301822699487664,0.02443911775078203,10.0,-0.15555389981676485,0.012573969253444846,10.0,-0.2800377887537836,0.0071006066082298655
