,Fecha,ventas_20263,ventas_20267,ventas_20321,ventas_20367,ventas_20386,ventas_20536,ventas_20539,ventas_20599,ventas_20496,ventas_20818,ventas_20481,ventas_20811,ventas_20719,ventas_20920,ventas_20904,ventas_20912,totales_ventas,edad_ventas_20263,diff_ventas_20263,fraccion_ventas_20263,edad_ventas_20267,diff_ventas_20267,fraccion_ventas_20267,edad_ventas_20321,diff_ventas_20321,fraccion_ventas_20321,edad_ventas_20367,diff_ventas_20367,fraccion_ventas_20367,edad_ventas_20386,diff_ventas_20386,fraccion_ventas_20386,edad_ventas_20536,diff_ventas_20536,fraccion_ventas_20536,edad_ventas_20539,diff_ventas_20539,fraccion_ventas_20539,edad_ventas_20599,diff_ventas_20599,fraccion_ventas_20599,edad_ventas_20496,diff_ventas_20496,fraccion_ventas_20496,edad_ventas_20818,diff_ventas_20818,fraccion_ventas_20818,edad_ventas_20481,diff_ventas_20481,fraccion_ventas_20481,edad_ventas_20811,diff_ventas_20811,fraccion_ventas_20811,edad_ventas_20719,diff_ventas_20719,fraccion_ventas_20719,edad_ventas_20920,diff_ventas_20920,fraccion_ventas_20920,edad_ventas_20904,diff_ventas_20904,fraccion_ventas_20904,edad_ventas_20912,diff_ventas_20912,fraccion_ventas_20912
10,2017-11-01,25.8934,25.61855,28.855900000000002,5.33592,13.227599999999999,9.78587,13.0713,6.25454,20.62217,7.18195,,,,,,,155.8472,11,-0.1246989751973141,0.16614607128007433,11,-0.06389241096060604,0.16438248489546173,11,-0.045892290203697415,0.18515507497086894,11,-0.6924102119496043,0.034238151214779605,11,-0.17781806903230343,0.08487544209969765,11,-0.07659738696046864,0.06279143930721887,11,-0.009086388156917147,0.08387253668978334,11,-0.3509443908857795,0.040132514411551835,3.0,0.03520324644129859,0.13232300612394707,3.0,-0.2443910214259036,0.04608327900661674,,,,,,,,,,,,,,,,,,
11,2017-12-01,26.58929,24.53468,30.8708,19.95452,14.918470000000001,8.08061,11.94891,7.84573,17.86635,3.80836,,,,,,,166.41772,12,0.026875188271914794,0.15977439181356407,12,-0.04230801509062759,0.1474282906892367,12,0.06982627469598929,0.18550188044878874,12,2.739658765498733,0.11990622152496741,12,0.12782893344219678,0.08964472052615552,12,-0.17425737313085082,0.0485561874060046,12,-0.08586674623029086,0.07180070728045065,12,0.25440559977232524,0.04714479924373438,4.0,-0.13363385133572267,0.10735845918331294,4.0,-0.46973175808798445,0.02288434188378497,,,,,,,,,,,,,,,,,,
12,2018-01-01,22.587880000000002,23.81755,21.561609999999998,16.70361,13.55873,9.708169999999999,10.75383,7.2737799999999995,15.52338,5.06006,,,,,,,146.54860000000002,13,-0.1504895392092078,0.1541323492684338,13,-0.02922923796030765,0.1625232175537671,13,-0.3015532477292458,0.14712941645297187,13,-0.1629159709178671,0.11398000390314202,13,-0.09114473535154746,0.09252036525766878,13,0.2014154871971298,0.06624539572537709,13,-0.10001581734233492,0.07338063959669351,13,-0.07289952623911353,0.04963390984287805,5.0,-0.131138704883762,0.10592649810370074,5.0,0.3286716591918831,0.034528204295366856,,,,,,,,,,,,,,,,,,
13,2018-02-01,18.63262,20.90534,16.16393,14.95728,12.0619,6.89639,5.21378,5.92042,10.24097,2.78842,,,,,,,113.78105,14,-0.17510541051218628,0.16375855206117362,14,-0.122271602242884,0.18373305572412982,14,-0.2503375211776856,0.14206170535427473,14,-0.10454805877292395,0.1314566880864608,14,-0.11039603266677638,0.10600974415335418,14,-0.2896302804751049,0.06061105957450736,14,-0.5151699441036357,0.04582292042479833,14,-0.18606006780518514,0.052033444936568966,6.0,-0.3402873600981229,0.0900059368409766,6.0,-0.4489353881179275,0.024506892843755616,,,,,,,,,,,,,,,,,,
14,2018-03-01,34.61736,26.32405,15.67222,22.87102,17.24577,11.55678,16.45112,8.6546,19.73341,3.95099,,,,,,,177.07732,15,0.8578900873843829,0.19549290671442282,15,0.2592021942718942,0.1486585069166396,15,-0.03042020102784417,0.0885049536552733,15,0.5290895136014034,0.12915838120884143,15,0.42977225810195746,0.09739118482253968,15,0.6757723968627063,0.06526403268357574,15,2.1553153374327265,0.09290359714050338,15,0.4618219653335406,0.04887469496375934,7.0,0.9269082909138487,0.11143951128241607,7.0,0.41692786595993436,0.02231223061202869,,,,,,,,,,,,,,,,,,
15,2018-04-01,24.20149,28.52781,17.34014,17.71855,13.86286,9.04378,9.494810000000001,9.143,8.916970000000001,3.21514,5.36629,3.62556,,,,,150.4564,16,-0.3008857405648495,0.16085384204327632,16,0.08371660135883342,0.18960848458423835,16,0.10642525436728188,0.11525026519310579,16,-0.22528378708076863,0.11776534597398317,16,-0.19615882619332164,0.09213871925687442,16,-0.21744811270959558,0.060108975091787385,16,-0.4228471982454689,0.0631067206180661,16,0.056432417442747254,0.060768435241039934,8.0,-0.5481282758529823,0.05926613955936737,8.0,-0.18624446024920338,0.021369247170608893,1.0,,0.03566674465160671,1.0,,0.02409708061604558,,,,,,,,,,,,
16,2018-05-01,19.95682,14.42274,13.61135,12.3271,14.83567,5.94992,8.83054,4.760689999999999,14.57256,3.62918,9.44095,5.55585,,,,,127.89336999999999,17,-0.1753887880456947,0.15604264708952467,17,-0.49443227503267867,0.11277160027920134,17,-0.21503805620946553,0.10642733083036283,17,-0.30428279966475813,0.09638576260833537,17,0.07017383137390126,0.1160003055670517,17,-0.34209810499591986,0.04652250542776377,17,-0.06996137890068382,0.06904611239816419,17,-0.47930766706770217,0.03722389987846907,9.0,0.6342501993390128,0.11394304489747983,9.0,0.12877821805582337,0.028376607794446264,2.0,0.7593067091044279,0.07381891649270014,2.0,0.5324115446993016,0.04344126673650089,,,,,,,,,,,,
17,2018-06-01,11.13305,20.58778,7.39786,12.00717,9.07725,3.37792,9.32185,4.4816199999999995,9.97781,2.39534,11.66848,5.10082,,,,,106.52695,18,-0.44214308692467036,0.10450923451765023,18,0.4274527586297749,0.19326358259576565,18,-0.4564932941993263,0.06944590077909862,18,-0.0259533872524762,0.11271485760176181,18,-0.3881469458406665,0.08521083162523661,18,-0.43227471966009623,0.0317095345356269,18,0.05563759407691946,0.08750696420013902,18,-0.05861965387370317,0.042070293010360284,10.0,-0.3153014981581822,0.09366465481270232,10.0,-0.3399776257997674,0.022485765339193508,3.0,0.23594341671124194,0.10953547435648914,3.0,-0.0819010592438602,0.047882906625975864,,,,,,,,,,,,
18,2018-07-01,20.65368,14.08923,8.2596,10.60365,9.30794,4.82749,3.40151,3.55383,8.03211,1.13843,9.05943,2.42656,,,,,95.35345999999998,19,0.8551681704474515,0.21660126439040603,19,-0.3156508375356643,0.14775793138497548,19,0.11648503756491757,0.08662087353725814,19,-0.11689015813051704,0.11120362071811554,19,0.02541408466220507,0.09761512586958042,19,0.4291309444865479,0.05062731861014798,19,-0.6351035470427008,0.035672643656559505,19,-0.2070211218264823,0.03727006864774493,11.0,-0.19500271101574398,0.08423511847393897,11.0,-0.5247313533778085,0.011939052867090509,4.0,-0.22359810360903903,0.09500892783544511,4.0,-0.5242804098164608,0.0254480540087376,,,,,,,,,,,,
19,2018-08-01,14.756920000000001,16.58517,9.97039,11.32687,10.97678,3.8074500000000002,4.30176,3.33078,9.09394,1.51579,8.32342,3.03396,,,,,97.02323,20,-0.2855065053782183,0.15209677105163372,20,0.1771523355073344,0.17094019648696504,20,0.20712746379969965,0.10276291564401639,20,0.06820481626609701,0.11674389731201486,20,0.17929208826013054,0.11313558618899824,20,-0.21129821087148803,0.03924266384452466,20,0.26466187075739883,0.04433742310990883,20,-0.06276327230058844,0.034329716708050226,12.0,0.13219813971671213,0.09372951199418944,12.0,0.3314740475918589,0.015622959573702092,5.0,-0.0812424181212284,0.08578790873072356,5.0,0.25031320058024537,0.03127044935527296,,,,,,,,,,,,
20,2018-09-01,15.43112,14.52743,8.53009,8.37486,9.53325,4.22607,3.20296,3.91352,8.22499,1.61647,7.91677,3.1931700000000003,,,,,88.69069999999999,21,0.04568704038512095,0.17398802805705674,21,-0.12407108278058052,0.1637987973936388,21,-0.14445773936626358,0.09617795326905752,21,-0.26062010069860425,0.09442771339046822,21,-0.13150760058960817,0.10748872204188265,21,0.10994760272623402,0.04764952807904324,21,-0.25543033549058985,0.03611382027653407,21,0.1749560163084924,0.04412548328065965,13.0,-0.0955526427489075,0.09273790825870132,13.0,0.06642081027055206,0.018225924476861725,6.0,-0.04885611923944735,0.08926268481362759,6.0,0.05247597199699412,0.036003436662468566,,,,,,,,,,,,
21,2018-10-01,16.55389,17.1394,10.65932,10.21548,10.26182,5.85751,5.15881,4.33811,8.50139,1.85539,9.1785,4.56513,,,,,104.28475,22,0.07276011073726335,0.15873739928417144,22,0.17979573813124533,0.16435193065141354,22,0.24961401345120623,0.10221360266002459,22,0.21977919630895315,0.09795756330623605,22,0.07642409461621162,0.09840192357943035,22,0.3860418781515688,0.056168423475148575,22,0.6106382845867572,0.049468498510088964,22,0.10849312128211948,0.041598699714004206,14.0,0.03360490407891081,0.08152093187163033,14.0,0.1478035472356431,0.017791575470047154,7.0,0.15937434079807802,0.08801382752511752,7.0,0.42965454391717306,0.043775623952687234,,,,,,,,,,,,
22,2018-11-01,22.41208,20.50337,11.70714,14.04318,12.67482,6.26639,5.59515,4.63492,11.42154,2.37013,10.5393,3.73463,,,,,125.90265,23,0.3538860050417153,0.17801118562635498,23,0.19627116468487824,0.1628509804996162,23,0.09830082969645358,0.09298565200970751,23,0.3746960495248388,0.11153998744267893,23,0.23514347357486295,0.10067159031203872,23,0.06980440494339743,0.04977170853830321,23,0.08458152170752566,0.044440287793783534,23,0.0684191963781462,0.03681352219353604,15.0,0.34349088796067456,0.09071723271908892,15.0,0.27742954311492457,0.01882510018653301,8.0,0.148259519529335,0.08370991396924529,8.0,-0.18192253013605303,0.02966283870911375,,,,,,,,,,,,
23,2018-12-01,19.67088,18.31021,11.28454,13.31658,14.240779999999999,6.01572,5.95873,4.95432,10.66951,1.46334,8.61679,4.74205,,,,,119.24345000000001,24,-0.12230904048174017,0.1649640294708011,24,-0.10696583049518195,0.15355317210295408,24,-0.03609762930997673,0.09463446419908178,24,-0.05174041776862502,0.11167556792427591,24,0.12354889457996236,0.11942609845656091,24,-0.04000229797379359,0.05044906030477984,24,0.06498127842863904,0.04997113048976694,24,0.06891165327556892,0.04154794246560293,16.0,-0.06584313498880182,0.08947669662358813,16.0,-0.38259082835118746,0.012271869020898003,9.0,-0.18241344301803733,0.07226216618187413,9.0,0.26975095257093734,0.03976780275981615,,,,,,,,,,,,
24,2019-01-01,19.5163,22.93963,13.30357,13.89915,11.9351,7.56372,5.92239,5.59021,12.09319,2.34703,12.47309,2.92389,,,,,130.50727,25,-0.007858316455593206,0.14954186077143442,25,0.25283270918247247,0.17577281326932975,25,0.17892000914525544,0.1019373863233826,25,0.04374771900893476,0.10650096350954241,25,-0.16190686184324166,0.09145161032025266,25,0.2573258063872654,0.05795631155260546,25,-0.0060986149733248595,0.04537977079744293,25,0.12835061118377494,0.04283447197999008,17.0,0.13343443138438402,0.09266296046189611,17.0,0.6038856315005399,0.01798390235271951,10.0,0.44753324613922346,0.0955739094074989,10.0,-0.38341223732352037,0.022404039253905165,,,,,,,,,,,,
25,2019-02-01,21.38366,19.31403,12.98924,13.20106,13.43599,7.1705499999999995,6.83548,6.38425,9.29778,2.29994,8.86722,2.90713,,,,,124.08632999999999,26,0.0956820708843376,0.172328893924093,26,-0.15804962852495885,0.15564994145608144,26,-0.023627492470066305,0.10467905691142612,26,-0.05022537349406262,0.10638609426195457,26,0.12575428777303918,0.10827937291722627,26,-0.051981035786623574,0.057786784410498726,26,0.154175932351635,0.0550864869643578,26,0.14204117555512225,0.05145006706218163,18.0,-0.23115571656444664,0.07492992983191622,18.0,-0.020063654917065524,0.018534998980145517,11.0,-0.2890919571653856,0.07146008750520706,11.0,-0.005732089784499453,0.02342828577491171,,,,,,,,,,,,
26,2019-03-01,22.75125,22.95566,12.00629,14.73589,10.816270000000001,9.49093,7.71599,6.42754,13.354700000000001,2.47806,10.77109,4.12777,,,,,137.63144,27,0.06395490762572917,0.16530561621675977,27,0.18854842826691287,0.16679081465688364,27,-0.07567417339274667,0.08723508233293206,27,0.11626566351489952,0.10706776009900064,27,-0.19497781704213826,0.07858865677784088,27,0.32359860819602415,0.06895902564123431,27,0.12881465529853064,0.05606269904609005,27,0.006780749500724412,0.046701102596906637,19.0,0.43633211368735353,0.0970323350536767,19.0,0.0774454985782239,0.018005043033771935,12.0,0.21470878133169127,0.07826038876001007,12.0,0.4198780240305731,0.029991475784893334,,,,,,,,,,,,
27,2019-04-01,18.63382,22.20878,12.90984,11.92892,13.97942,5.18925,4.52283,3.39661,6.2123800000000005,1.46227,7.310770000000001,3.67174,5.9994499999999995,2.7027200000000002,,,120.12880000000001,28,-0.1809759903302016,0.15511534286532452,28,-0.03253576677821508,0.1848747344516885,28,0.07525638644410564,0.10746665245969327,28,-0.19048527099482962,0.099301083503706,28,0.2924436982434793,0.1163702625848256,28,-0.4532411470741013,0.04319738480697385,28,-0.4138367208874039,0.03764983917262138,28,-0.47155365816470995,0.028274735117640396,20.0,-0.5348169558282851,0.05171432662275824,20.0,-0.4099133999983859,0.01217251816383748,13.0,-0.32125996533312773,0.0608577626680696,13.0,-0.11047853925969717,0.030565026871158286,1.0,,0.04994181245463202,1.0,,0.022498518257070745,,,,,,
28,2019-05-01,27.567520000000002,22.69605,8.54686,12.2891,10.16575,5.73174,5.08903,4.60147,0.0074199999999999995,2.3649299999999998,8.22904,3.0810999999999997,8.60813,3.67575,,,122.65388999999999,29,0.4794347052831895,0.22475862771250063,29,0.021940421761123246,0.18504142021096928,29,-0.33795771287637955,0.06968274711874202,29,0.030193848227668536,0.10019331633101894,29,-0.27280602485653915,0.08288159470523111,29,0.1045411186587657,0.046731008694465385,29,0.1251871063029122,0.041490979209872596,29,0.35472426919781785,0.03751589126117403,21.0,-0.9988056107321188,6.049543149426406e-05,21.0,0.6173004985399412,0.019281328949289744,14.0,0.1256051004203386,0.06709155331314808,14.0,-0.16086106314717274,0.02512027951172197,2.0,0.434819858487028,0.07018228284484088,2.0,0.3600187958797062,0.02996847470553115,,,,,,
29,2019-06-01,22.64952,17.26538,14.18727,8.07243,11.9291,7.02905,6.98869,6.55528,11.58154,3.257,10.785,4.88257,10.24162,5.3701,,,140.79455000000002,30,-0.17839834704028518,0.16086929501177422,30,-0.2392782003916981,0.12262818411650166,30,0.6599394397474627,0.10076576117470455,30,-0.3431227673303984,0.057334818712798184,30,0.1734599021223226,0.0847270011516781,30,0.2263379008817566,0.04992416254748496,30,0.37328528226400703,0.049637503724398416,30,0.4246056151621112,0.04655918854813627,22.0,1559.8544474393532,0.08225843969102496,22.0,0.37720778204851746,0.02313299769060663,15.0,0.3106024518048279,0.07660097638722521,15.0,0.584684041413781,0.03467868607130034,3.0,0.18976130704345778,0.07274159404607634,3.0,0.46095354689519147,0.03814139112629004,,,,,,
30,2019-07-01,24.60895,22.73935,16.423379999999998,15.39878,14.12885,6.17104,5.91453,5.66785,9.40387,2.6825900000000003,10.10398,3.63341,9.17182,3.90461,8.31362,7.0143699999999995,165.281,31,0.08651088411586652,0.1488915846346525,31,0.317048915228046,0.13757993961798393,31,0.15761383268239754,0.09936641235229698,31,0.9075767767574323,0.09316727270527163,31,0.18440200853375358,0.0854838124164302,31,-0.1220662820722573,0.03733665696601545,31,-0.153699763474986,0.035784693945462576,31,-0.1353763683626024,0.03429220539565951,23.0,-0.18802939850831588,0.05689625546796062,23.0,-0.17636168252993548,0.016230480212486614,16.0,-0.06314510894761244,0.06113213255002087,16.0,-0.2558406740712371,0.021983228562266685,4.0,-0.10445613096365605,0.05549228283952783,4.0,-0.2728980838345655,0.02362407052232259,1.0,,0.05029991348067836,1.0,,0.042439058330963626
31,2019-08-01,11.05298,12.37595,18.42326,11.59221,9.27773,4.27821,2.9799100000000003,2.26936,5.98038,1.04089,6.0407399999999996,1.81429,7.62639,3.03395,3.85454,3.87621,105.517,32,-0.5508552782625833,0.10475070367808031,32,-0.4557474158232316,0.1172886833401253,32,0.1217703055034957,0.17459992228740392,32,-0.24719945346319647,0.10986106504165205,32,-0.34334853862840925,0.08792640048522987,32,-0.30672787731079365,0.04054522020148412,32,-0.49617129340792926,0.02824104172787324,32,-0.599608317086726,0.02150705573509482,24.0,-0.3640511831830937,0.05667693357468465,24.0,-0.6119831953447974,0.009864666357079903,17.0,-0.40214252205566525,0.057248974098960355,17.0,-0.5006646648740439,0.017194290967332278,5.0,-0.16849763732825115,0.07227641043623302,5.0,-0.22298257700512983,0.02875318669029635,2.0,-0.536358409453403,0.03653003781381199,2.0,-0.4473901433770959,0.036735407564657825
32,2019-09-01,25.48617,25.60897,23.64201,9.66121,14.04196,6.91009,4.50819,3.30721,5.86066,1.76532,7.238700000000001,2.98481,6.99402,3.81532,7.5489,6.31351,155.68705,33,1.3058188832333002,0.1637012840823948,33,1.0692528654365927,0.1644900458965598,33,0.283269627633763,0.1518559828836117,33,-0.16657738256984642,0.06205532187808813,33,0.5135124647947288,0.09019350035857189,33,0.6151825179222153,0.04438448798406804,33,0.5128611266783223,0.028956743672643292,33,0.4573315824725915,0.021242678822676647,25.0,-0.020018794792304177,0.0376438502752798,25.0,0.6959717165118311,0.011338900698548787,18.0,0.19831345166320702,0.04649519661397657,18.0,0.6451669799205199,0.019171857903403013,6.0,-0.08291865482882463,0.04492358227611096,6.0,0.25754214802485204,0.02450634140732964,3.0,0.9584438091185977,0.04848765520317842,3.0,0.6287843021920897,0.040552570043558535
33,2019-10-01,24.70535,26.32711,31.10869,11.75952,12.667159999999999,6.03642,5.86241,4.92881,6.95583,1.4683000000000002,8.83909,3.98229,7.71222,4.25357,3.47518,3.82019,163.90214,34,-0.030637008228384336,0.1507323211277168,34,0.028042517914621392,0.1606270058462934,34,0.3158225548504548,0.1898003894274962,34,0.21718915125538102,0.071747202324509,34,-0.09790656005287014,0.07728489695131496,34,-0.12643395382694012,0.036829415406046555,34,0.3003910660375893,0.03576774531436868,34,0.4903226586760443,0.030071663493838458,26.0,0.18686803192814452,0.04243892117576988,26.0,-0.16825278136541807,0.008958394319927733,19.0,0.2210880406702861,0.0539290701146428,19.0,0.3341854255379739,0.024296754148542536,7.0,0.10268772465620636,0.04705380905947903,7.0,0.11486585659918436,0.02595188812055779,4.0,-0.5396441865702287,0.02120277380148911,4.0,-0.39491819922673754,0.023307749368007034
34,2019-11-01,18.98774,23.7552,30.54083,14.11626,13.089830000000001,7.70229,6.89339,3.56465,9.25976,1.28373,9.55418,3.16267,10.78298,3.72285,4.00105,3.99116,164.40857,35,-0.2314320582383978,0.11549118151200999,35,-0.09769055547684506,0.14448881831403312,35,-0.01825406341443499,0.18576178845178204,35,0.2004112412751541,0.08586085263073574,35,0.033367384638703694,0.07961768659626442,35,0.27596986293200276,0.04684847024701936,35,0.17586282774490364,0.04192841042288732,35,-0.276772689553868,0.021681655646053,27.0,0.33122287347448115,0.05632163822117059,27.0,-0.1257031941701288,0.007808169610623097,20.0,0.0809008619665599,0.058112420781958024,20.0,-0.20581625145330953,0.019236649281725398,8.0,0.3981681020510307,0.06558648372162108,8.0,-0.12477048690864372,0.022643892590270692,5.0,0.15132165815871418,0.024336018493439852,5.0,0.04475431850248276,0.024275863478406264
35,2019-12-01,20.85506,18.01748,27.62797,9.55006,11.22573,5.33565,5.81923,4.55627,6.49094,1.5633400000000002,8.74287,2.65751,7.74604,2.4836,4.5592299999999994,3.03888,140.26986,36,0.09834345740988676,0.1486781265768712,36,-0.24153532700208796,0.1284486916861541,36,-0.09537592789717891,0.1969629826393211,36,-0.32347094768727697,0.0680834785177657,36,-0.1424082665703069,0.08002952309213113,36,-0.3072644629064862,0.03803846385816597,36,-0.15582463780520178,0.04148596141751336,36,0.27818158865526765,0.03248217400373822,28.0,-0.2990163891936724,0.04627465943147017,28.0,0.21781059880192885,0.01114523105676444,21.0,-0.08491675894739271,0.06232892796784712,21.0,-0.15972580130079966,0.0189456951051352,9.0,-0.28164199507000853,0.05522241199927055,9.0,-0.33287669393072516,0.01770587066957934,6.0,0.13950837905049904,0.03250327618491955,6.0,-0.2385973000330731,0.021664525793352898
