,Fecha,ventas_20234,ventas_20265,ventas_20302,ventas_20305,ventas_20350,ventas_20398,ventas_20416,ventas_20418,ventas_20422,ventas_20428,ventas_20429,ventas_20449,ventas_20490,ventas_20509,ventas_20561,ventas_20586,ventas_20597,ventas_20601,ventas_20636,ventas_20663,ventas_20670,ventas_20678,ventas_20685,ventas_20729,ventas_20765,ventas_20773,ventas_20991,ventas_21182,ventas_20907,ventas_20987,ventas_21064,ventas_21099,totales_ventas,edad_ventas_20234,diff_ventas_20234,fraccion_ventas_20234,edad_ventas_20265,diff_ventas_20265,fraccion_ventas_20265,edad_ventas_20302,diff_ventas_20302,fraccion_ventas_20302,edad_ventas_20305,diff_ventas_20305,fraccion_ventas_20305,edad_ventas_20350,diff_ventas_20350,fraccion_ventas_20350,edad_ventas_20398,diff_ventas_20398,fraccion_ventas_20398,edad_ventas_20416,diff_ventas_20416,fraccion_ventas_20416,edad_ventas_20418,diff_ventas_20418,fraccion_ventas_20418,edad_ventas_20422,diff_ventas_20422,fraccion_ventas_20422,edad_ventas_20428,diff_ventas_20428,fraccion_ventas_20428,edad_ventas_20429,diff_ventas_20429,fraccion_ventas_20429,edad_ventas_20449,diff_ventas_20449,fraccion_ventas_20449,edad_ventas_20490,diff_ventas_20490,fraccion_ventas_20490,edad_ventas_20509,diff_ventas_20509,fraccion_ventas_20509,edad_ventas_20561,diff_ventas_20561,fraccion_ventas_20561,edad_ventas_20586,diff_ventas_20586,fraccion_ventas_20586,edad_ventas_20597,diff_ventas_20597,fraccion_ventas_20597,edad_ventas_20601,diff_ventas_20601,fraccion_ventas_20601,edad_ventas_20636,diff_ventas_20636,fraccion_ventas_20636,edad_ventas_20663,diff_ventas_20663,fraccion_ventas_20663,edad_ventas_20670,diff_ventas_20670,fraccion_ventas_20670,edad_ventas_20678,diff_ventas_20678,fraccion_ventas_20678,edad_ventas_20685,diff_ventas_20685,fraccion_ventas_20685,edad_ventas_20729,diff_ventas_20729,fraccion_ventas_20729,edad_ventas_20765,diff_ventas_20765,fraccion_ventas_20765,edad_ventas_20773,diff_ventas_20773,fraccion_ventas_20773,edad_ventas_20991,diff_ventas_20991,fraccion_ventas_20991,edad_ventas_21182,diff_ventas_21182,fraccion_ventas_21182,edad_ventas_20907,diff_ventas_20907,fraccion_ventas_20907,edad_ventas_20987,diff_ventas_20987,fraccion_ventas_20987,edad_ventas_21064,diff_ventas_21064,fraccion_ventas_21064,edad_ventas_21099,diff_ventas_21099,fraccion_ventas_21099
10,2017-11-01,9.309470000000001,6.03701,5.1511,2.0271,3.94195,4.43564,3.10031,3.0253,2.34776,4.02072,2.71211,2.50917,1.9049399999999999,2.18068,1.48454,1.60791,1.10023,1.42123,0.8149,1.2206299999999999,0.57219,1.97215,0.80608,0.57076,0.95439,0.72218,0.84912,0.11238,,,,,66.91195,11,-0.5401182027724892,0.13913015537583348,11,-0.3393799789897575,0.09022319630499485,11,-0.5629160426468904,0.07698325934306202,11,-0.750560503628815,0.030295036985172302,11,-0.587542193231923,0.05891249619836217,11,-0.5591599506648419,0.06629069994223752,11,-0.468600880320316,0.04633417498668025,11,-0.2729287132234543,0.0452131495196299,11,-0.4395269391175227,0.03508730503295749,11,-0.3252704727798745,0.06008971491639385,11,-0.4552070611300379,0.04053252072312943,11,-0.18582609203532924,0.03749957967149366,11,-0.4649961663872202,0.02846935412882153,11,-0.4850462015108472,0.03259029216754257,11,-0.170777755434904,0.022186470428675293,11,-0.5187526375806988,0.02403023675143229,11,-0.05290568051717762,0.016442952267868443,11,-0.5213311643478056,0.021240301620263642,11,-0.3131032157457749,0.012178691549117906,11,-0.4680864044204481,0.018242331900355613,11,-0.5310763632787531,0.008551387308246134,11,0.09832368010692803,0.029473808490112753,11,-0.5052143755946352,0.012046876529528731,11,-0.48648648648648646,0.008530015938856961,11,-0.3972260994233672,0.014263371490443783,11,0.14753785772170422,0.01079298989194008,11,0.3011339258351211,0.012690109913102217,11,0.11499156662367287,0.0016795206237450856,,,,,,,,,,,,
11,2017-12-01,8.70191,5.47977,4.35828,7.07629,3.8036,3.35373,2.49734,2.80945,1.7564499999999998,4.212899999999999,1.87347,1.35109,1.12062,1.6117700000000001,0.87757,1.06314,0.9979,1.46533,0.80109,0.84324,0.39300999999999997,2.8883199999999998,0.85725,0.40260999999999997,0.8965,0.46691,0.42261000000000004,0.06109,,,,,62.443239999999996,12,-0.06526257670952279,0.13935711856079216,12,-0.092303971668094,0.08775601650394824,12,-0.15391275649861194,0.06979586581349718,12,2.4908440629470676,0.11332355592054481,12,-0.035096842933066114,0.060912918676225,12,-0.24391294153718518,0.05370845587128407,12,-0.19448700291261198,0.03999376073374796,12,-0.07134829603675671,0.04499205998919979,12,-0.2518613486898151,0.028128745401423755,12,0.047797409419208396,0.0674676714404954,12,-0.3092204962188112,0.030002767313163124,12,-0.4615390746740955,0.021637089939599546,12,-0.41172950329144226,0.01794621803737282,12,-0.260886512464002,0.025811761209059623,12,-0.4088606571732658,0.014053883174543794,12,-0.338806276470698,0.01702570206158425,12,-0.09300782563645786,0.015980913226155465,12,0.0310294603969801,0.023466591419663684,12,-0.01694686464596882,0.012829090867161922,12,-0.3091764089035989,0.013504103886986005,12,-0.3131477306489103,0.006293875846288565,12,0.4645539132418932,0.046255127056187346,12,0.0634800516077808,0.013728467645176644,12,-0.29460719041278305,0.006447615466462022,12,-0.06065654501828393,0.014357038488073329,12,-0.35347143371458645,0.007477350630748821,12,-0.5022964951950254,0.006767906341823391,12,-0.4563979355757252,0.0009783284787912992,,,,,,,,,,,,
12,2018-01-01,2.84954,4.10488,8.41294,5.23508,7.36038,5.4191,6.0854,7.52253,5.13999,6.30188,3.8292200000000003,5.22404,2.67236,3.46162,1.73674,3.8682499999999997,2.40791,3.05975,2.12502,1.55083,1.07842,2.3918399999999997,1.66875,0.72671,1.59539,0.92828,0.21817,0.09275,,,,,97.06777,13,-0.6725385576270037,0.029356191040548273,13,-0.2509028663611795,0.04228880502766263,13,0.9303349027598047,0.08667078681214167,13,-0.2601942543338388,0.05393221663586173,13,0.9351088442528133,0.07582722874956332,13,0.6158426587709804,0.05582800552644818,13,1.4367527048779902,0.06269228189748255,13,1.6775810211963194,0.07749771113522028,13,1.9263514475219905,0.052952591782009624,13,0.49585321275131156,0.06492247632762141,13,1.0439185041660664,0.03944893346164232,13,2.866537388330903,0.05381848166492338,13,1.3847156038621478,0.027530868381956234,13,1.147713383423193,0.03566188859597784,13,0.9790330116116094,0.017892035636545477,13,2.6385142126154597,0.039851023671399886,13,1.4129772522296826,0.024806483140593426,13,1.0880961967611393,0.031521791424692254,13,1.6526607497284953,0.02189212753110533,13,0.8391323940989516,0.015976775813434263,13,1.7440014249001299,0.011109969869504573,13,-0.17189231110126305,0.024640928703729362,13,0.9466316710411199,0.017191597169688766,13,0.8049973920170885,0.007486625066177991,13,0.7795761293920804,0.01643583652946802,13,0.9881347583045983,0.00956321547306588,13,-0.48375570857291594,0.0022476049465234445,13,0.5182517596988051,0.0009555179850119149,,,,,,,,,,,,
13,2018-02-01,14.71937,9.20954,9.8906,9.063039999999999,9.4095,7.57237,6.67507,4.16087,5.95468,4.15722,6.89084,5.2929200000000005,3.97947,2.3729,2.45681,4.01323,1.61355,3.20131,1.8636,1.15083,0.5642699999999999,1.83229,2.1444,0.42758999999999997,0.77089,1.18906,0.54937,0.10881,,,,,121.2344,14,4.165524961923679,0.12141248688491056,14,1.2435588860088482,0.07596474268029536,14,0.1756413334696311,0.0815824551447444,14,0.7312132765879412,0.07475633978474756,14,0.2783986696339047,0.077614109526669,14,0.39734826816261,0.06246057224682104,14,0.09689913563611265,0.05505920761763988,14,-0.44687890909042566,0.03432086932421821,14,0.15850030836635862,0.049117082280276884,14,-0.34032066621389173,0.03429076235787862,14,0.7995414209682388,0.056838982994925534,14,0.01318519766311149,0.043658565555650876,14,0.4891219745842627,0.03282459433956039,14,-0.3145117026132273,0.019572827514302872,14,0.4146101316259198,0.020264957800756222,14,0.03747948038518719,0.03310306315699175,14,-0.3298960509321362,0.013309341243079522,14,0.046265217746547814,0.02640595408563906,14,-0.12302001863511881,0.015371874649439433,14,-0.25792640070155975,0.009492602759612783,14,-0.4767623004024406,0.004654372026421543,14,-0.23394123352732618,0.015113614617633279,14,0.28503370786516863,0.017688048936605454,14,-0.4116084820629963,0.0035269692430531267,14,-0.5168015344210507,0.006358673775760016,14,0.2809281682251045,0.009807942300205224,14,1.5180822294540957,0.004531469615884601,14,0.17315363881401621,0.0008975175362768324,,,,,,,,,,,,
14,2018-03-01,68.63776,52.6634,41.93518,46.81187,37.19531,38.89909,25.55315,25.914939999999998,17.17497,23.71274,24.74474,19.28842,8.99856,15.79356,11.20312,17.30908,11.97407,14.44768,12.6203,8.32725,10.03539,10.11645,10.856259999999999,6.25896,7.95407,6.96854,2.38228,0.0223,,,,,577.79944,15,3.663090879568895,0.11879166930310628,15,4.718352925336119,0.09114477507974048,15,3.2399025337188854,0.0725773981366268,15,4.16513995304004,0.08101750669747966,15,2.9529528667835696,0.06437408454393795,15,4.136976930604289,0.06732282398889138,15,2.8281471205545405,0.0442249476738849,15,5.228250341875617,0.044851099198019294,15,1.8842809353315373,0.029724795164218224,15,4.703989685414773,0.041039742094592546,15,2.5909613341769653,0.04282582897622746,15,2.6441926195748278,0.033382552257233064,15,1.2612458442958483,0.015573846869771974,15,5.65580513295967,0.027333982878211163,15,3.560027026917019,0.01938928843544743,15,3.3130047368329256,0.029956899923613636,15,6.420947600012394,0.02072357494842847,15,3.513052469145444,0.02500466251749915,15,5.77200042927667,0.021842008015791777,15,6.235864549933526,0.014412007737494518,15,16.784730714019883,0.017368293053381983,15,4.521205704337196,0.01750858394739877,15,4.062609587763476,0.018788976327149088,15,13.63776047147969,0.010832409252594637,15,9.31803499850822,0.013766143490897118,15,4.860545304694464,0.012060482440066054,15,3.336385314087045,0.004123022341454675,15,-0.7950556015072144,3.859470684152965e-05,,,,,,,,,,,,
15,2018-04-01,51.895089999999996,40.8975,38.74649,40.84571,36.00065,28.7472,19.71581,19.82338,27.4807,22.05623,20.46707,25.74946,13.88761,11.45288,10.19711,13.78839,9.95513,12.7118,10.48763,10.34297,13.950840000000001,8.85294,10.128919999999999,9.38794,6.8675999999999995,5.33462,2.14839,0.80132,,,,,522.72138,16,-0.2439279778361066,0.09927868265116686,16,-0.22341702206845743,0.0782395776503345,16,-0.07603854329467528,0.0741245556093382,16,-0.12744972589217227,0.07814050001168883,16,-0.03211856548580988,0.0688715850880253,16,-0.26098014118068064,0.054995263442256755,16,-0.2284391552509181,0.037717626931578735,16,-0.2350597763297927,0.03792341533839692,16,0.6000435517500177,0.05257236656361751,16,-0.069857384680134,0.042195002622620874,16,-0.17287189115747428,0.039154836176779305,16,0.3349698938534105,0.04926039183627806,16,0.5433147081310788,0.026567901240236245,16,-0.2748386051023328,0.021910104384863693,16,-0.08979730646462769,0.019507734694150066,16,-0.20340133617731282,0.02637808692653819,16,-0.16860933667499847,0.01904481121472399,16,-0.12014939422800061,0.024318500230466947,16,-0.1689872665467541,0.02006351835082774,16,0.24206310606742923,0.019786774361515498,16,0.39016420886482756,0.026688864342988998,16,-0.12489657933365954,0.016936250053517996,16,-0.06699729004279557,0.019377282788777456,16,0.4999201145238187,0.01795973985223256,16,-0.13659296435661245,0.013138165498415236,16,-0.23447092217308071,0.01020547504676392,16,-0.09817905535873203,0.004110009810580161,16,34.93363228699552,0.0015329772813195437,,,,,,,,,,,,
16,2018-05-01,48.48633,33.06648,41.65687,37.36765,35.37637,30.55259,24.55136,23.30844,23.20229,24.119,23.606840000000002,19.79418,23.28666,19.5828,14.15515,13.37699,12.03808,14.78888,11.30855,10.685,15.24391,10.32408,9.49794,7.43666,7.84711,8.60925,0.32825,0.04861,,,,,543.6463200000001,17,-0.06568559761626763,0.0891872679281633,17,-0.19147918576930134,0.060823514817501194,17,0.07511338446398619,0.07662494615984891,17,-0.085151170098402,0.06873522109006457,17,-0.01734079801336917,0.06507239854028626,17,0.06280229031001278,0.05619938713095675,17,0.2452625583224832,0.045160537461193515,17,0.17580553871236895,0.04287427164042975,17,-0.155687809990284,0.042679016019091236,17,0.09352323583858169,0.04436524098976702,17,0.15340593450845685,0.04342315790898759,17,-0.23127785980754542,0.03641003216944428,17,0.6767939191840785,0.042834208829004856,17,0.7098581317537596,0.03602121320346654,17,0.388153113970527,0.02603742447847343,17,-0.02983669594492181,0.024606052699850885,17,0.20923383220510433,0.022143219878688777,17,0.1633977878821253,0.02720312720961672,17,0.07827507263318796,0.020801299639074167,17,0.033068838061021275,0.019654322317494945,17,0.092687608774812,0.028040123586231574,17,0.16617530447512352,0.018990434810632027,17,-0.06229489422366839,0.017470807123278236,17,-0.20784964539611464,0.013679224389856992,17,0.14262770108917242,0.014434218923803253,17,0.6138450348853337,0.015836123014683515,17,-0.8472111674323564,0.0006037932897255701,17,-0.9393375929715968,8.941475038403644e-05,,,,,,,,,,,,
17,2018-06-01,32.27956,54.11333,40.005160000000004,35.50326,36.59841,28.45628,26.65672,30.33132,21.98466,22.819490000000002,25.68372,30.13779,23.06964,22.43951,18.11322,16.81416,15.606250000000001,16.237,15.080070000000001,12.57588,16.4799,11.2872,12.50374,16.00974,8.28716,9.33277,1.36708,1.0376400000000001,,,,,600.81066,18,-0.3342544176884496,0.05372667655397459,18,0.6365010729899282,0.09006719354813045,18,-0.03965036259325279,0.06658530326342746,18,-0.049893156246111285,0.059092260446910176,18,0.034543962537705246,0.0609150476790808,18,-0.06861316831077166,0.047363140993536966,18,0.08575329431852252,0.044367921168376075,18,0.3013020176382461,0.050483991079652284,18,-0.05247887169757812,0.0365916610068137,18,-0.05387909946515187,0.037981166978628515,18,0.08797789115358087,0.0427484425792312,18,0.5225581458792432,0.05016187628894601,18,-0.009319498803177508,0.038397521109229324,18,0.14587852605347548,0.03734872147574745,18,0.2796204914818986,0.030147967081675945,18,0.25694644310865167,0.02798578840129102,18,0.29640690209734444,0.02597532140990974,18,0.09791951790804966,0.027025152982472045,18,0.33351048542916645,0.025099538014189033,18,0.17696583996256426,0.02093151942410609,18,0.0810809037838718,0.02742944008350318,18,0.09328869981635167,0.0187866174012292,18,0.3164686237226178,0.02081144831884308,18,1.1528132252919996,0.026646897376954,18,0.056077970106192,0.013793297209473613,18,0.08403984086883302,0.01553362918028119,18,3.1647524752475253,0.002275392384016622,18,20.346225056572724,0.001727066560370284,,,,,,,,,,,,
18,2018-07-01,54.9623,37.37835,26.94792,24.73135,22.6688,16.77555,12.86952,16.98988,17.4594,18.64587,15.94773,17.21873,15.30486,13.65654,10.47991,9.65919,9.41597,10.46618,8.18672,5.13806,12.571950000000001,4.78481,7.17802,8.95276,5.33767,4.20302,2.62605,0.02987,,,,,410.58698000000004,19,0.7026966910329634,0.13386274450300395,19,-0.3092579961351482,0.09103637431464581,19,-0.3263888958324377,0.06563267057323639,19,-0.303406222414505,0.06023413114561011,19,-0.380606971723635,0.05521071320868479,19,-0.410479865955775,0.040857481647372254,19,-0.5172129204193164,0.03134419898068857,19,-0.43985688720438154,0.041379490406636854,19,-0.2058371610022626,0.042523023988729494,19,-0.18289716378411625,0.04541271620449337,19,-0.37907242408809944,0.03884129496751212,19,-0.42866646824468546,0.0419368631708682,19,-0.33658002465578135,0.037275560954222166,19,-0.3914064968441824,0.033261015729237196,19,-0.4214220331890188,0.025524214138499958,19,-0.42553240839863543,0.023525319775118052,19,-0.3966539046856228,0.022932948336549783,19,-0.35541171398657384,0.025490774208183607,19,-0.45711657837132064,0.019939063825160745,19,-0.591435350846223,0.01251393797241208,19,-0.23713432727140332,0.030619456077248235,19,-0.5760853001630165,0.011653584339181918,19,-0.4259301616956207,0.017482337116486255,19,-0.4407929173115866,0.021804782996284973,19,-0.35591083073091384,0.013000095619203511,19,-0.5496492466866749,0.010236612958355377,19,0.920919039119876,0.006395843336288939,19,-0.9712135229944875,7.274950608516617e-05,,,,,,,,,,,,
19,2018-08-01,22.24012,19.691209999999998,16.401889999999998,20.11101,13.05617,9.06963,13.120049999999999,10.56481,5.8351,10.45045,9.26348,8.01669,7.49876,7.99561,5.69794,4.83202,5.5148,5.56386,4.45191,4.20925,7.98451,3.31373,3.82586,6.700810000000001,2.38927,3.47277,0.26435,0.14983,,,,,231.68588999999997,20,-0.5953568173093192,0.09599255267552118,20,-0.473192101845052,0.08499097636027814,20,-0.39134857161517483,0.07079365083475735,20,-0.18682118040462808,0.08680291233963364,20,-0.42404670736871825,0.05635289227151469,20,-0.4593542387581927,0.03914623372187232,20,0.019466926505417412,0.056628610400055006,20,-0.3781704167422018,0.04559971261089746,20,-0.6657903478928255,0.025185392170407963,20,-0.43953004070070206,0.045106113281218815,20,-0.4191348862816213,0.03998292688432602,20,-0.534420366658865,0.034601546084657986,20,-0.5100406014821436,0.03236606251679807,20,-0.41452154059520196,0.03451056082871513,20,-0.4562987659245165,0.02459338374037366,20,-0.49974894375201234,0.02085590969739245,20,-0.41431419174020306,0.023802916957955448,20,-0.4683963012292928,0.0240146691712646,20,-0.45620346121523636,0.019215283244050814,20,-0.18077056320868193,0.01816791691544099,20,-0.36489486515616115,0.034462651135120925,20,-0.30744794464148006,0.014302683689541908,20,-0.4670034354877807,0.0165131333634517,20,-0.2515369562012161,0.028921959813780637,20,-0.5523758493874669,0.010312539965208931,20,-0.17374411732516148,0.014989130326408745,20,-0.8993355038936807,0.001140984459606064,20,4.016069635085369,0.0006466945397494858,,,,,,,,,,,,
20,2018-09-01,10.08,12.08739,8.38237,14.67104,4.6980699999999995,3.0625600000000004,2.81563,3.4085,3.90278,4.44224,2.86303,1.8931200000000001,3.32208,2.32923,2.22295,1.3359999999999999,2.45575,1.54449,1.49521,1.93415,3.1427400000000003,1.8826900000000002,1.08468,3.0638,0.9773000000000001,0.7249,0.54839,0.049949999999999994,,,,,100.42104,21,-0.5467650354404563,0.10037737111665045,21,-0.386153009388453,0.12036710633548506,21,-0.4889387747387648,0.08347224844514654,21,-0.2704971058141784,0.14609528043127215,21,-0.640164765011485,0.04678372181765892,21,-0.662328011175759,0.03049719461180645,21,-0.7853948727329545,0.028038247761624457,21,-0.6773723332459363,0.033942090223323715,21,-0.3311545646175729,0.0388641663141509,21,-0.5749235678846365,0.04423614812194735,21,-0.690933644807351,0.028510260399613466,21,-0.7638526623831033,0.01885182627066997,21,-0.5569827544820742,0.03308151359515894,21,-0.708686391657422,0.023194641282344813,21,-0.6098677767754662,0.022136297333706163,21,-0.7235110781826234,0.01330398490196875,21,-0.5546982664829186,0.024454536619019283,21,-0.7224067463954881,0.015380143444043199,21,-0.6641419076306574,0.01488940962969513,21,-0.5405000890895053,0.019260405986633877,21,-0.6063953830604508,0.0312956328673752,21,-0.4318517199651148,0.018747963574167328,21,-0.7164872734496296,0.01080132211337385,21,-0.5427716947652598,0.030509542621745402,21,-0.5909629300999887,0.009732024284950644,21,-0.7912617305493885,0.007218606778021816,21,1.0744845848307172,0.0054609073955019785,21,-0.6666221717947006,0.0004974057229441161,,,,,,,,,,,,
21,2018-10-01,4.8368,6.50256,3.32174,5.13138,2.15868,1.90137,1.28165,1.37852,2.36745,2.6328,1.55843,0.8995,2.96744,1.2928899999999999,0.58408,0.47441,0.88734,0.80952,0.86536,0.69383,1.19085,0.42771000000000003,0.35002,1.07687,0.46079,0.41772,0.24176,0.00268,,,,,46.714150000000004,22,-0.5201587301587302,0.10354036196741244,22,-0.4620377103741999,0.1391989365106718,22,-0.6037230520723852,0.07110779068012582,22,-0.6502374746439243,0.10984637417142343,22,-0.5405177019499496,0.04621040947978289,22,-0.37915665325740566,0.0407022283398071,22,-0.5448087994516325,0.027436012428782283,22,-0.5955640310987238,0.029509688177993175,22,-0.39339393970451836,0.05067950503220116,22,-0.4073260337127215,0.05635979676393555,22,-0.4556710897196327,0.033360983770442144,22,-0.5248584347532117,0.019255407622743855,22,-0.10675239608919722,0.06352336497613677,22,-0.44492815222197896,0.027676624748604006,22,-0.7372500506084256,0.01250327791472177,22,-0.6449026946107784,0.01015559525325838,22,-0.6386684312328209,0.018995101056103983,22,-0.4758658197851718,0.01732922465676888,22,-0.42124517626286606,0.0185245798114704,22,-0.6412739446268387,0.014852673119386735,22,-0.6210790584012678,0.025492275894991128,22,-0.7728197419649544,0.00915589815933716,22,-0.6773057491610429,0.007492804642704619,22,-0.6485181800378614,0.02305232996854272,22,-0.5285071114294485,0.009864034773189707,22,-0.4237550006897503,0.008942044327040093,22,-0.5591458633454295,0.005175305555169043,22,-0.9463463463463463,5.7370197252866636e-05,,,,,,,,,,,,
22,2018-11-01,4.44349,4.56828,3.1059799999999997,1.9533399999999999,2.04081,1.2872000000000001,1.10356,1.1357,0.71801,1.47421,1.35985,1.10904,0.68341,1.07125,0.5152100000000001,0.56301,0.69348,0.9104300000000001,0.6757599999999999,0.44519000000000003,1.36115,0.41392999999999996,0.23171,0.49689,0.3931,0.26077,0.17984,0.0174,,,,,33.211999999999996,23,-0.08131615944426077,0.1337917017945321,23,-0.297464383258286,0.13754907864627244,23,-0.06495390969792951,0.09351981211610262,23,-0.6193343700914764,0.058814283993737206,23,-0.05460281283006278,0.06144797061303144,23,-0.3230144579960765,0.03875707575575094,23,-0.1389536925057542,0.03322774900638324,23,-0.17614543133215335,0.0341954715163194,23,-0.696715875731272,0.021618993135011446,23,-0.44006001215436036,0.044387871853546916,23,-0.1274231117214119,0.04094453811875226,23,0.2329516397998889,0.03339274960857522,23,-0.7696971126627666,0.020577201011682526,23,-0.1714298973617244,0.03225490786462725,23,-0.11791192987262016,0.015512766469950624,23,0.1867582892434814,0.016952005299289415,23,-0.21847318953276088,0.020880404673009757,23,0.12465411601936957,0.027412682163073594,23,-0.2190995654987521,0.020346862579790438,23,-0.3583586757563091,0.013404492352161871,23,0.14300709577192772,0.04098368059737445,23,-0.032218091697645765,0.012463266289293028,23,-0.3380092566139078,0.00697669517042033,23,-0.5385794014133554,0.014961158617367219,23,-0.1468998893205147,0.011836083343369868,23,-0.37573015417025757,0.007851680115620862,23,-0.2561217736598279,0.005414910273395159,23,5.492537313432835,0.0005239070215584729,,,,,,,,,,,,
23,2018-12-01,7.8695,4.89679,3.1492,3.83668,3.3324499999999997,2.42822,1.6962199999999998,1.12862,1.4195499999999999,1.99508,1.21244,1.14724,1.17872,1.11709,0.45713,0.85118,0.5297,0.65988,0.86383,0.64472,0.725,0.66273,0.19938999999999998,0.72879,0.73162,0.46008,0.5297299999999999,0.05708,,,,,44.50865999999999,24,0.7710178260781505,0.1768082885442968,24,0.07191109126410827,0.11001881431613536,24,0.013915092820945486,0.07075476997060798,24,0.9641639448329529,0.08620075284225588,24,0.632905562007242,0.07487194626843406,24,0.886435674331883,0.05455612458339569,24,0.537043749320381,0.03810988692986938,24,-0.006234040679756957,0.025357312487053085,24,0.9770616008133589,0.031893793252818665,24,0.3533214399576722,0.044824535270214835,24,-0.108401661948009,0.027240541503608516,24,0.03444420399624902,0.025775658040480216,24,0.7247625876121216,0.02648293612973296,24,0.042791131855309104,0.025098261776472265,24,-0.11273073115816865,0.010270585544476065,24,0.5118381556277865,0.01912391880591328,24,-0.23617119455499805,0.01190105476102853,24,-0.2751996309436201,0.01482587882897396,24,0.27830886705339186,0.019408133158805504,24,0.4481906601675687,0.014485270956258851,24,-0.467362156999596,0.016288964889080014,24,0.601067813398401,0.014889911311641378,24,-0.1394847007034656,0.004479802357563675,24,0.4667028919881665,0.016374116857258793,24,0.8611549224116002,0.01643769998917065,24,0.7643133796065498,0.010336864780921287,24,1.9455627224199283,0.011901728787161869,24,2.2804597701149425,0.0012824470563706032,,,,,,,,,,,,
24,2019-01-01,10.0714,7.89088,6.52296,6.59547,5.58644,3.34781,2.12055,2.2203,1.78376,1.94265,1.97251,1.68743,1.70618,0.93034,1.41725,1.3583399999999999,1.5807,1.30196,1.40194,0.83049,1.31313,0.62605,0.5511699999999999,0.8026500000000001,0.56783,0.55148,0.30073,0.01115,,,,,66.99355,25,0.2798017663129805,0.1503338754253208,25,0.6114393306635572,0.11778566742619252,25,1.0713069986028199,0.09736698532918468,25,0.7190565801682705,0.0984493283308617,25,0.6763762397035215,0.08338772911720606,25,0.37870950737577314,0.049972124182104095,25,0.2501621251960243,0.03165304719633458,25,0.967269763073488,0.03314199650563375,25,0.2565672220069742,0.026625846816596525,25,-0.026279647933917426,0.028997567676291226,25,0.6268928771733034,0.02944328222642329,25,0.4708604999825668,0.025187947197901888,25,0.44748540790009506,0.02546782488761978,25,-0.1671754290164624,0.013887008525447598,25,2.1003215715441996,0.02115502164014297,25,0.5958316689771844,0.02027568325607465,25,1.9841419671512182,0.023594808753977063,25,0.9730253985573134,0.0194341097016056,25,0.622935068242594,0.020926492177231987,25,0.28814058816230304,0.01239656653513659,25,0.8112137931034482,0.019600842170626874,25,-0.05534682298975457,0.009344929474553895,25,1.7642810572245349,0.008227209932896525,25,0.10134606676820487,0.011981004141443468,25,-0.22387304885049628,0.008475890589467194,25,0.19866110241697094,0.008231837244033193,25,-0.4322956978083174,0.004488939606872602,25,-0.8046601261387526,0.0001664339328189057,,,,,,,,,,,,
25,2019-02-01,17.78422,15.77647,13.02894,12.63392,11.41023,7.94895,5.1232999999999995,3.2324800000000002,4.93691,3.40589,3.89669,3.5634,2.07923,2.10644,1.75512,3.54777,1.98071,2.23134,2.05325,1.25597,2.5766999999999998,1.34386,1.92,2.32944,0.96419,1.03067,0.3705,0.06331,,,,,130.3499,26,0.7658140874158509,0.13643447367431813,26,0.9993296058234316,0.12103170006267747,26,0.9973968873026969,0.09995358646228344,26,0.9155450635057093,0.09692312767405269,26,1.0424868073406321,0.08753539511729584,26,1.3743730976369628,0.06098163481521659,26,1.416024144679446,0.03930421120384442,26,0.45587533216232057,0.024798484693889296,26,1.7676985693142575,0.037874290659218,26,0.7532185416827529,0.026128827103051096,26,0.9754982230761822,0.029894077402437595,26,1.1117320422180477,0.027337190132098302,26,0.21864633274332126,0.015951143806017497,26,1.2641614893479804,0.016159889650855123,26,0.23839830657964378,0.013464682366461348,26,1.6118423958655417,0.02721728209994791,26,0.2530587714303789,0.015195331948854585,26,0.7138314541153337,0.017118079875780495,26,0.4645776566757492,0.015751834101905716,26,0.5123240496574313,0.00963537371336687,26,0.9622581161042699,0.019767564071779112,26,1.1465697627984985,0.010309635834012915,26,2.4834987390460297,0.014729585523272363,26,1.9021865071949164,0.017870669636110195,26,0.6980258175862496,0.007396937013377072,26,0.8689163704939437,0.007906948912120378,26,0.23200212815482327,0.0028423497064439637,26,4.678026905829597,0.0004856927393116528,,,,,,,,,,,,
