,Fecha,ventas_20781,ventas_20812,ventas_20846,ventas_20947,ventas_20970,totales_ventas,edad_ventas_20781,diff_ventas_20781,fraccion_ventas_20781,edad_ventas_20812,diff_ventas_20812,fraccion_ventas_20812,edad_ventas_20846,diff_ventas_20846,fraccion_ventas_20846,edad_ventas_20947,diff_ventas_20947,fraccion_ventas_20947,edad_ventas_20970,diff_ventas_20970,fraccion_ventas_20970
10,2017-11-01,2.63808,2.2615499999999997,1.88484,0.9609199999999999,0.99695,8.74234,11,-0.050958186586466975,0.30175902561556744,11,-0.051307543228209775,0.258689321165729,11,-0.08773492214838514,0.2155990272627237,11,-0.20364645920523775,0.10991565187352584,11,0.02237650364566782,0.11403697408245389
11,2017-12-01,1.6724,2.40568,1.27602,0.9009,0.7753199999999999,7.03032,12,-0.3660540999514798,0.23788390855608282,12,0.06373062722469108,0.3421864154121007,12,-0.3230088495575222,0.1815024067183286,12,-0.06246097489905492,0.1281449493052948,12,-0.22230803952053774,0.11028232000819307
12,2018-01-01,0.91814,1.46653,1.13571,1.0625,0.9871099999999999,5.569989999999999,13,-0.4510045443673763,0.16483692071260453,13,-0.3903885803598151,0.2632913165014659,13,-0.10995909155028913,0.2038980321329123,13,0.17937617937617933,0.19075438196477915,13,0.2731646287984317,0.17721934868823824
13,2018-02-01,2.12613,1.53863,1.59816,0.9544099999999999,1.15096,7.36829,14,1.3156925959004073,0.28855134637751767,14,0.049163672069442874,0.20881778540204035,14,0.40719021581213516,0.21689700052522362,14,-0.10173176470588248,0.12952937520103033,14,0.16598960602161872,0.15620449249418794
14,2018-03-01,4.33341,5.1629499999999995,3.10463,1.33113,1.89898,15.8311,15,1.0381679389312977,0.2737276626387301,15,2.355550067267634,0.3261270537107339,15,0.9426277719377282,0.19610955650586503,15,0.3947150595655956,0.08408322858171574,15,0.649909640647807,0.1199524985629552
15,2018-04-01,3.32192,3.47145,2.93096,2.0409,1.72096,13.486189999999999,16,-0.23341663955176173,0.24632012451255694,16,-0.3276227738017993,0.25740776305242624,16,-0.05593903299265935,0.21733046916883123,16,0.5332086272565416,0.15133258540773936,16,-0.09374506313915884,0.1276090578584463
16,2018-05-01,5.48568,3.46163,3.47478,2.33141,1.66854,16.42204,17,0.6513582506502265,0.3340437607020809,17,-0.0028287891227008716,0.2107917164980721,17,0.18554330321805831,0.21159246963227468,17,0.14234406389338028,0.1419683547232865,17,-0.030459743399033175,0.10160369844428585
17,2018-06-01,1.19413,2.92437,3.71008,1.4032,1.09854,10.33032,18,-0.7823186915751558,0.11559467664118826,18,-0.15520434015189372,0.2830860999465651,18,0.06771651730469269,0.3591447312377545,18,-0.39813246061396323,0.13583315908897303,18,-0.34161602358948534,0.10634133308551913
18,2018-07-01,3.58887,2.6841299999999997,3.3672,1.19025,1.11819,11.948640000000001,19,2.005426544848551,0.3003580323785803,19,-0.08215102740077365,0.22463895472622822,19,-0.09241849232361568,0.28180613023741613,19,-0.15176026225769668,0.09961384726629975,19,0.017887377792342514,0.09358303539147551
19,2018-08-01,5.02052,2.57273,2.79175,1.28634,0.98605,12.657390000000001,20,0.3989138642525364,0.3966473340870432,20,-0.04150320588049004,0.2032591237213991,20,-0.17089866951770016,0.22056284905497892,20,0.0807309388783869,0.10162758672996565,20,-0.11817311905847847,0.07790310640661305
20,2018-09-01,3.27276,1.73519,2.31995,1.06359,0.7469,9.13839,21,-0.34812330196872043,0.35813310659755165,21,-0.3255452379379103,0.1898791800306181,21,-0.16899794035998925,0.2538685698465485,21,-0.17316572601334018,0.11638702222163862,21,-0.24253334009431568,0.08173212130364321
21,2018-10-01,2.08278,1.6827699999999999,1.94376,0.7774599999999999,0.70211,7.18888,22,-0.3636013639863601,0.2897224602441549,22,-0.030209948190111822,0.23407957846006608,22,-0.1621543567749305,0.27038426013509753,22,-0.2690228377476284,0.10814758349005685,22,-0.05996786718436203,0.09766611767062464
22,2018-11-01,1.3104500000000001,1.7996,1.13842,0.8440799999999999,0.7556700000000001,5.84822,23,-0.37081688896570925,0.224076727619686,23,0.06942719444725079,0.30771756192482497,23,-0.4143206980285632,0.1946609395679369,23,0.08568929591232992,0.14433109561541801,23,0.07628434290923082,0.1292136752721341
23,2018-12-01,1.67497,1.05158,1.18757,0.53398,0.35163,4.79973,24,0.27816398946926624,0.34897171299218915,24,-0.415659035341187,0.2190914905630108,24,0.04317387256021506,0.24742433428547023,24,-0.36738223865036485,0.1112520912634669,24,-0.5346778355631426,0.07326037089586289
24,2019-01-01,1.41368,1.52222,1.23508,0.7337899999999999,0.6934,5.59817,25,-0.15599682382371027,0.2525253788291531,25,0.4475551075524449,0.2719138575641683,25,0.04000606280050855,0.22062209614927736,25,0.37419004457095756,0.13107676258491613,25,0.9719591616187471,0.12386190487248512
25,2019-02-01,1.65032,1.71765,1.27656,0.86157,0.66389,6.16999,26,0.1673929036274121,0.267475311953504,26,0.12838485895599847,0.27838780938056623,26,0.033584868996340285,0.2068982283601756,26,0.17413701467722376,0.139638800062885,26,-0.042558407845399535,0.10759985024286911
26,2019-03-01,2.71912,3.44522,2.37623,1.45339,1.4665,11.460460000000001,27,0.647631974404964,0.23726098254345812,27,1.0057753325764853,0.30061795076288383,27,0.8614322867706964,0.20734159012814493,27,0.6869087828034867,0.12681777171247924,27,1.2089502779074845,0.1279617048530338
27,2019-04-01,2.30468,2.26807,1.10239,1.06138,1.24155,7.978069999999999,28,-0.15241695842772673,0.28887688375760057,28,-0.3416762935313275,0.2842880546297538,28,-0.5360760532440042,0.13817752915178735,28,-0.26972113472639825,0.1330371881921317,28,-0.1533924309580634,0.15562034426872667
28,2019-05-01,2.54031,2.49956,2.29056,1.38785,1.0908799999999998,9.80916,29,0.1022397903396567,0.25897324541550953,29,0.10206475108792938,0.2548189651305514,29,1.0778127522927459,0.2335123496813183,29,0.3075901185249393,0.1414851016804701,29,-0.12135636905481059,0.11121033809215058
29,2019-06-01,3.43735,1.89571,2.68268,1.1367399999999999,0.91615,10.068629999999999,30,0.35312225673244607,0.3413920265219797,30,-0.24158251852326001,0.18827884230525904,30,0.1711895780944397,0.2664394262178668,30,-0.18093453903519843,0.11289917297586663,30,-0.16017343795834543,0.09099053197902794
30,2019-07-01,3.10162,2.27681,2.41273,0.62463,0.81899,9.234779999999999,31,-0.09767117110564821,0.33586290090289106,31,0.20103285840133764,0.24654729186834987,31,-0.10062698495534321,0.26126556344601604,31,-0.45050759188556744,0.06763886091493247,31,-0.10605250231948919,0.08868538286781061
31,2019-08-01,2.83272,1.47091,1.46402,0.95656,0.49574999999999997,7.2199599999999995,32,-0.0866966295032918,0.39234566396489734,32,-0.3539601459937368,0.20372827550291137,32,-0.39321018099828814,0.20277397658712792,32,0.5314025903334774,0.13248826863306723,32,-0.3946812537393619,0.06866381531199618
32,2019-09-01,1.94508,1.90551,1.62023,0.8102,0.81566,7.09668,33,-0.3133525374904686,0.2740830923755897,33,0.29546335261844714,0.268507245641624,33,0.10669936203057331,0.22830816663566625,33,-0.15300660700844687,0.11416606074953359,33,0.6453050932929906,0.11493543459758648
33,2019-10-01,1.10775,1.09195,1.2092800000000001,0.98058,0.57654,4.966100000000001,34,-0.4304861496699364,0.223062362819919,34,-0.4269513148710844,0.21988079176818828,34,-0.2536368293390444,0.24350697730613557,34,0.21029375462848676,0.1974547431586154,34,-0.2931613662555476,0.11609512494714161
34,2019-11-01,2.47498,1.19133,1.4592999999999998,0.64532,0.24895,6.01988,35,1.2342405777476866,0.4111344412180974,35,0.09101149320023813,0.19789929367362805,35,0.20675112463614684,0.24241347003594754,35,-0.34189969201900916,0.10719815012923846,35,-0.5681999514344191,0.04135464494308857
35,2019-12-01,0.70834,0.76986,0.55875,0.45535,0.43677,2.9290700000000003,36,-0.7137997074723836,0.2418310248645474,36,-0.35378106821787414,0.2628342784569846,36,-0.6171109436030974,0.19076020716473144,36,-0.29438108225376564,0.1554588999238666,36,0.7544486844747941,0.1491155895898698
