,Fecha,ventas_20326,ventas_20697,ventas_20807,ventas_20913,ventas_20777,ventas_20908,ventas_20967,ventas_21035,ventas_21214,totales_ventas,edad_ventas_20326,diff_ventas_20326,fraccion_ventas_20326,edad_ventas_20697,diff_ventas_20697,fraccion_ventas_20697,edad_ventas_20807,diff_ventas_20807,fraccion_ventas_20807,edad_ventas_20913,diff_ventas_20913,fraccion_ventas_20913,edad_ventas_20777,diff_ventas_20777,fraccion_ventas_20777,edad_ventas_20908,diff_ventas_20908,fraccion_ventas_20908,edad_ventas_20967,diff_ventas_20967,fraccion_ventas_20967,edad_ventas_21035,diff_ventas_21035,fraccion_ventas_21035,edad_ventas_21214,diff_ventas_21214,fraccion_ventas_21214
10,2017-11-01,21.78151,4.84503,2.56879,1.57369,4.05722,,,,,34.82624,11,-0.05179999677860705,0.6254338682556602,11,-0.1799093420357756,0.13912010024625113,11,-0.029227588969551747,0.07376018772052338,11,0.056238673736492405,0.045186905046309914,4.0,-0.14324931001205765,0.11649893873125552,,,,,,,,,,,,
11,2017-12-01,18.9023,4.13358,2.17969,1.15264,3.85129,,,,,30.219499999999996,12,-0.13218596874137745,0.6255000910008439,12,-0.14684119602974596,0.13678518837174675,12,-0.15147209386520502,0.07212859246513013,12,-0.26755587186802987,0.03814225913731201,5.0,-0.05075642927916158,0.12744386902496735,,,,,,,,,,,,
12,2018-01-01,17.50701,4.24532,2.23571,1.44705,3.54284,,,,,28.97793,13,-0.07381588483941104,0.6041497788144288,13,0.02703225775235998,0.14650183777792272,13,0.025700902421904117,0.07715216373288224,13,0.25542233481399207,0.049936279092398936,6.0,-0.08009004775023436,0.12225994058236733,,,,,,,,,,,,
13,2018-02-01,16.88132,4.43168,2.4626799999999998,1.51664,3.67522,,,,,28.967539999999996,14,-0.03573939810395963,0.5827667796436978,14,0.04389775093514732,0.15298779254296363,14,0.10152032240317378,0.08501515834620406,14,0.048090943643965336,0.05235653424488238,7.0,0.037365503381467956,0.12687373522225223,,,,,,,,,,,,
14,2018-03-01,22.69197,5.75145,2.9822100000000002,1.57976,4.25576,,,,,37.26115000000001,15,0.3442059033298346,0.6089981119745363,15,0.2978035417719691,0.15435513933413217,15,0.21096122922994484,0.08003537196248639,15,0.04161831416816124,0.0423969737917375,8.0,0.15796061188173782,0.1142144029371074,,,,,,,,,,,,
15,2018-04-01,16.94247,3.4101,2.47203,1.46412,3.03451,,,,,27.323230000000002,16,-0.25337156712264297,0.6200756645535684,16,-0.4070886472107034,0.12480588861565779,16,-0.17107447161668696,0.09047356406984093,16,-0.07320099255583123,0.053585172763249436,9.0,-0.28696402052747344,0.11105970999768328,,,,,,,,,,,,
16,2018-05-01,17.6724,5.02158,2.20976,1.44308,4.1441,,,,,30.490920000000003,17,0.0430828562777446,0.5795954992502685,17,0.4725609219670978,0.16469099653273825,17,-0.10609499075658467,0.07247272302705199,17,-0.01437040679725717,0.047328188195042975,10.0,0.3656570583059538,0.13591259299489813,,,,,,,,,,,,
17,2018-06-01,13.43244,3.16187,2.01622,1.06907,2.6572999999999998,,,,,22.3369,18,-0.23991987505941467,0.6013564997828705,18,-0.37034359703519615,0.1415536623255689,18,-0.08758417203678229,0.0902640921524473,18,-0.25917482052277074,0.04786116247106805,11.0,-0.3587751260828648,0.11896458326804524,,,,,,,,,,,,
18,2018-07-01,11.8749,2.86715,1.57927,0.8492299999999999,2.42159,,,,,19.59214,19,-0.11595361676657402,0.6061053054949587,19,-0.09321066331000322,0.1463418493334572,19,-0.21671742170993252,0.08060732518244561,19,-0.20563667486694046,0.043345443631987106,12.0,-0.08870281865050979,0.1236000763571514,,,,,,,,,,,,
19,2018-08-01,12.38892,3.2203,1.2939100000000001,0.80794,2.46791,,,,,20.17898,20,0.04328625925270953,0.6139517458265978,20,0.12317109324590615,0.15958685721478488,20,-0.18069107878956722,0.06412167512926818,20,-0.048620515054814295,0.04003869372981191,13.0,0.01912792834459991,0.12230102809953723,,,,,,,,,,,,
20,2018-09-01,10.96047,2.66129,1.9685,0.9193600000000001,3.1908499999999997,2.47094,2.22489,,,24.396300000000004,21,-0.11530060731686052,0.4492677168259121,21,-0.17358941713504947,0.10908580399486806,21,0.5213577451291046,0.08068846505412705,21,0.1379062801693196,0.03768440296274435,14.0,0.2929361281408155,0.13079237425347284,1.0,,0.10128339133393177,1.0,,0.09119784557494372,,,,,,
21,2018-10-01,15.65953,2.85678,1.6860600000000001,1.0001,2.40248,2.29617,1.46145,,,27.36257,22,0.42872796513288197,0.5722974852142909,22,0.07345685738870995,0.10440466666691031,22,-0.14347980695961382,0.061619211938059915,22,0.08782196310476845,0.03654992933777784,15.0,-0.24707209677672082,0.08780169406601793,2.0,-0.07073016746663216,0.0839164596015652,2.0,-0.34313606515378287,0.05341055317537789,,,,,,
22,2018-11-01,16.76674,2.6642,1.86118,1.0871600000000001,2.11424,2.12532,1.62585,,,28.244690000000002,23,0.07070518719271897,0.5936245007468659,23,-0.06741156126828106,0.09432569449337203,23,0.10386344495450929,0.0658948637779349,23,0.0870512948705131,0.03849077472615207,16.0,-0.1199760247743998,0.07485442396429205,3.0,-0.074406511712983,0.0752467100895779,3.0,0.11249101919326704,0.05756303220180501,,,,,,
23,2018-12-01,16.03343,2.41993,1.90008,1.08488,3.11383,2.25942,1.84344,,,28.65501,24,-0.04373599161196509,0.5595332194963463,24,-0.09168605960513482,0.0844505027218626,24,0.020900718898763115,0.06630882348322335,24,-0.0020972074027742556,0.03786004611410012,17.0,0.4727892765248978,0.10866616343878435,4.0,0.06309638078030608,0.07884903896386705,4.0,0.13383153427437952,0.06433220578181616,,,,,,
24,2019-01-01,18.888749999999998,3.4152,2.02444,1.28553,2.51419,2.58282,2.18314,,,32.89407,25,0.1780854127906505,0.5742296407832779,25,0.4112804915844674,0.10382418472387273,25,0.06544987579470328,0.061544223624501314,25,0.1849513310227859,0.03908090424809092,18.0,-0.19257313340805374,0.07643292544826469,5.0,0.1431340786573545,0.07851931974364984,5.0,0.1842750509916243,0.06636880142834255,,,,,,
25,2019-02-01,16.95469,3.06837,2.36726,1.14475,3.24572,2.75474,0.86702,,,30.40255,26,-0.10239216464826942,0.5576732872736003,26,-0.10155481377371756,0.10092475795615827,26,0.16934065716939012,0.07786386339303775,26,-0.10951125216836645,0.037653091599224406,19.0,0.2909605081557081,0.10675815022095185,6.0,0.06656290411255918,0.09060884695527184,6.0,-0.602856436142437,0.028518002601755445,,,,,,
26,2019-03-01,17.71468,3.43508,2.5364400000000002,1.5735999999999999,3.18101,3.37683,2.13107,,,33.94871,27,0.04482476530092865,0.5218071614503174,27,0.11951296616770479,0.10118440435586508,27,0.07146659006615257,0.07471388456291861,27,0.37462328019218166,0.046352276713901644,20.0,-0.019937024758759175,0.09370046755826658,7.0,0.2258253047474535,0.099468580691284,7.0,1.4579248460243128,0.06277322466744686,,,,,,
27,2019-04-01,14.26345,2.84335,1.96273,1.39005,2.61901,2.5759,1.82026,,,27.47475,28,-0.19482316361345509,0.5191475809607003,28,-0.1722609080428986,0.10348956769397356,28,-0.22618709687593638,0.07143759269875068,28,-0.11664336553126582,0.05059372696748833,21.0,-0.17667344648397845,0.09532425226799152,8.0,-0.23718398616453898,0.0937551752063258,8.0,-0.14584692196877616,0.06625210420476983,,,,,,
28,2019-05-01,16.95293,1.95913,1.68836,0.73961,3.11958,2.36665,1.75482,,,28.58108,29,0.1885574668120264,0.5931521831925175,29,-0.3109782474897568,0.06854639502775962,29,-0.13978998639649876,0.05907264526043103,29,-0.46792561418654005,0.02587760854383389,22.0,0.19112947258696997,0.10914842966046069,9.0,-0.08123374354594509,0.08280477854580723,9.0,-0.03595090811202792,0.06139795976918997,,,,,,
29,2019-06-01,7.31617,4.68871,1.70438,0.73913,2.17565,2.47269,2.73537,,,21.8321,30,-0.5684421512977402,0.3351106856417843,30,1.3932612945542155,0.21476220794151732,30,0.009488497713757683,0.07806761603327211,30,-0.0006489906842796014,0.03385519487360354,23.0,-0.30258239891267413,0.09965372089721099,10.0,0.04480594933767145,0.11325937495705864,10.0,0.5587752590009232,0.12529119965555308,,,,,,
30,2019-07-01,13.12338,2.25724,2.01507,1.19059,2.0571,1.6299,0.9810199999999999,1.11564,,24.36994,31,0.7937500085427212,0.5385068654251918,31,-0.5185797372838159,0.09262394572986228,31,0.18228916086788166,0.08268670337308998,31,0.6107991828230489,0.048854859716519615,24.0,-0.05448946291912758,0.08441136908831126,11.0,-0.3408393288281184,0.06688157623695422,11.0,-0.6413574763194742,0.040255330952804966,1.0,,0.04577934947726584,,,
31,2019-08-01,12.73161,3.1109,1.92194,0.93296,2.29834,1.99971,1.21546,1.79678,,26.0077,32,-0.02985282754900028,0.48953233080972175,32,0.3781875210433982,0.11961457568335532,32,-0.0462167567379794,0.07389888379210773,32,-0.21638851325813255,0.035872453158103175,25.0,0.11727188760876957,0.08837152074193412,12.0,0.22689122032026518,0.07688915205881336,12.0,0.23897575992334522,0.04673462090073324,2.0,0.6105374493564233,0.06908646285523133,,,
32,2019-09-01,12.59666,3.16359,2.17555,1.20801,3.25562,1.78189,1.65473,1.9699,0.34249999999999997,28.14845,33,-0.010599602092743958,0.4475081221168483,33,0.016937220739978824,0.11238949213899878,33,0.1319552119212878,0.07728844749888537,33,0.29481435431315384,0.04291568452259361,26.0,0.4165093067170218,0.11565894392053559,13.0,-0.10892579424016488,0.06330330799742082,13.0,0.3614022674542972,0.05878583012563747,3.0,0.0963501374681374,0.0699825390030357,1.0,,0.012167632676044328
33,2019-10-01,21.20858,3.33949,3.26767,2.48191,4.20476,2.79032,2.24446,2.14477,0.21735,41.89931000000001,34,0.6836669402841706,0.5061796960379538,34,0.055601389560594114,0.07970274450820311,34,0.5019971961113282,0.07798863513504159,34,1.0545442504615028,0.059235104348973756,27.0,0.2915389388196412,0.10035391990942093,14.0,0.5659328016880952,0.06659584608911219,14.0,0.35639046853565237,0.05356794658432322,4.0,0.0887710036042438,0.05118867112608774,2.0,-0.36540145985401457,0.005187436260883531
34,2019-11-01,14.76296,1.60844,1.97671,1.28889,2.45062,2.62981,1.52445,2.55357,0.84012,29.63557,35,-0.30391567940899394,0.4981500271464325,35,-0.5183575935247597,0.0542739687476907,35,-0.3950704936545,0.06670058986548934,35,-0.48068624567369483,0.04349131803437559,28.0,-0.41717957743129225,0.08269184631846122,15.0,-0.05752386823016713,0.08873829658076426,15.0,-0.32079431132655517,0.05143987444817157,5.0,0.1906031882206485,0.08616571235174487,3.0,2.86528640441684,0.028348366506869952
35,2019-12-01,15.6484,2.59869,2.14955,0.78256,2.07783,2.29554,1.55408,1.80884,0.24428,29.15977,36,0.05997713195727692,0.5366434646089459,36,0.61565865061799,0.08911901568496595,36,0.08743821804918278,0.07371628788567262,36,-0.3928419027224977,0.026836974365710017,29.0,-0.15212068782593782,0.07125673487822434,16.0,-0.1271080420258498,0.0787228431499974,16.0,0.019436518088490815,0.05329534492213072,6.0,-0.2916426806392619,0.0620320393473611,4.0,-0.7092320144741227,0.008377295156991978
