,Fecha,ventas_20076,ventas_20137,ventas_20253,ventas_20281,ventas_20357,ventas_20366,ventas_20653,totales_ventas,edad_ventas_20076,diff_ventas_20076,fraccion_ventas_20076,edad_ventas_20137,diff_ventas_20137,fraccion_ventas_20137,edad_ventas_20253,diff_ventas_20253,fraccion_ventas_20253,edad_ventas_20281,diff_ventas_20281,fraccion_ventas_20281,edad_ventas_20357,diff_ventas_20357,fraccion_ventas_20357,edad_ventas_20366,diff_ventas_20366,fraccion_ventas_20366,edad_ventas_20653,diff_ventas_20653,fraccion_ventas_20653
16,2018-05-01,95.51031,65.75177,28.25201,24.87671,19.22385,18.79186,0.23037000000000002,252.63688000000002,17,-0.09770838891353524,0.3780537109229658,17,-0.05195452157217622,0.2602619617531692,17,-0.17744783570623965,0.11182852638142142,17,-0.07139518928051233,0.09846824422467534,17,-0.03166701255054789,0.07609280956921254,17,-0.3507331601205119,0.07438288503246239,17,-0.9525396841747443,0.000911862116093264
17,2018-06-01,90.17455,43.58659,17.03827,23.08127,4.83626,13.07774,6.97115,198.76583000000002,18,-0.05586580129412214,0.4536722936734145,18,-0.33710392891324437,0.21928613182658205,18,-0.39691830775934167,0.08572031721951404,18,-0.0721735309854076,0.11612292716509673,18,-0.7484239629418665,0.024331445701708386,18,-0.30407421085512554,0.06579470928177142,18,29.26066762165212,0.035072175131912756
18,2018-07-01,113.62081,72.58111,23.472949999999997,24.42013,18.782690000000002,19.74629,4.25063,276.87461,19,0.26000972558221813,0.4103691920324511,19,0.66521652645917,0.262144333133327,19,0.377660408010907,0.08477826840099205,19,0.0580063402057166,0.08819923935965092,19,2.883722132391559,0.06783825356900729,19,0.5099160864186012,0.07131852935160793,19,-0.39025411876089305,0.015352184152963683
19,2018-08-01,126.5198,62.35725,34.49153,17.05963,21.4132,17.38855,6.04414,285.27410000000003,20,0.1135266506197236,0.4435025822533486,20,-0.14086116897357998,0.2185871412792118,20,0.4694160725430762,0.12090662979920011,20,-0.30141117184879856,0.059800837159770186,20,0.14004969469229367,0.07506184403000482,20,-0.11940166988330465,0.06095383352361815,20,0.42193980656984953,0.02118713195484623
20,2018-09-01,87.04758,53.4234,20.51993,17.96038,13.891210000000001,15.37855,4.55229,212.77333999999996,21,-0.31198452732299614,0.4091094307209729,21,-0.14326882599858076,0.2510812679821636,21,-0.40507336148903805,0.0964403247136131,21,0.05280009003712286,0.08441085711207995,21,-0.3512781835503334,0.06528642169174016,21,-0.11559330709001027,0.07227667714385648,21,-0.24682585115500294,0.02139502063557399
21,2018-10-01,73.49103,58.605000000000004,18.83268,20.90952,11.4869,15.94112,2.74237,202.00862,22,-0.15573724163267952,0.36380145560125104,22,0.0969912061006975,0.290111382375663,22,-0.08222493936382819,0.09322711080348947,22,0.1642025391444947,0.10350805822048584,22,-0.17308139463732825,0.05686341503644746,22,0.036581472245432706,0.07891306816511097,22,-0.39758451241023746,0.013575509797552204
22,2018-11-01,95.80189,57.23521,24.7133,17.59634,0.64518,15.60615,0.9488800000000001,212.54695,23,0.3035861655497277,0.4507328380858911,23,-0.023373261667093283,0.26928266907617354,23,0.3122561419829786,0.11627219303782058,23,-0.15845318304772177,0.08278801460100933,23,-0.9438334102325258,0.0030354705160436316,23,-0.021012952665810197,0.07342448339061088,23,-0.6539927143310349,0.004464331292450915
23,2018-12-01,88.04029,42.63357,7.83903,12.993649999999999,11.33247,12.1739,3.98189,178.9948,24,-0.08101719078819845,0.4918594841861328,24,-0.25511638727279945,0.238183288006132,24,-0.6828011637458372,0.04379473593646296,24,-0.2615708721245442,0.07259233229121739,24,16.564819120245513,0.0633117274915249,24,-0.21992932273494745,0.0680125903098861,24,3.1964105050164404,0.02224584177864385
24,2019-01-01,101.96900000000001,48.63907,28.97605,18.540309999999998,8.85642,11.75034,3.5102,222.24138999999997,25,0.15820836119463044,0.4588209244011659,25,0.14086317425446657,0.2188569374948564,25,2.6963820778846364,0.13038097898865736,25,0.4268746657020929,0.08342419924569407,25,-0.21849164392228707,0.039850452699202434,25,-0.034792465849070565,0.052871969528268344,25,-0.11845882231804487,0.01579453764215568
25,2019-02-01,131.93002,59.59767,20.55159,22.87154,14.97764,18.89931,5.06787,273.89564000000007,26,0.2938247898871226,0.48167988362282793,26,0.22530447231001755,0.21759262031334264,26,-0.29073873077938506,0.07503438170830319,26,0.23361151997997887,0.08350457860519428,26,0.6911618915995401,0.054683747430225596,26,0.6084053738019496,0.06900186508992985,26,0.4437553415759785,0.01850292323017628
26,2019-03-01,81.04163,64.1637,19.51251,14.66565,17.66867,14.11445,4.08064,215.24724999999998,27,-0.38572259748008836,0.37650483339508406,27,0.07661423676462528,0.29809300699544367,27,-0.05055959173961732,0.09065161111233709,27,-0.3587816998767901,0.06813397151415408,27,0.17966982782334198,0.08208546218360513,27,-0.25317643871654577,0.06557319547636498,27,-0.19480176089757634,0.018957919323011097
27,2019-04-01,120.29056,71.91629,31.57644,25.35796,15.52361,15.7073,6.718780000000001,287.09093999999993,28,0.48430578210235903,0.41899810561768347,28,0.1208251706182779,0.25050003319505665,28,0.6182664352254017,0.1099875879050729,28,0.729071674286513,0.08832727358097753,28,-0.12140472372849791,0.054072099941572534,28,0.11285243137352148,0.05471193204494716,28,0.6465015291718949,0.023402967714689995
28,2019-05-01,111.47417,67.95542999999999,8.63862,21.952189999999998,12.55672,13.95001,6.41181,242.93895,29,-0.07329245121146662,0.4588567209992469,29,-0.0550759779182159,0.27972225120755645,29,-0.7264219779050457,0.03555881014551186,29,-0.1343077282241947,0.09036093224244197,29,-0.19112113741584588,0.05168673034933262,29,-0.11187727999083225,0.057421874919604286,29,-0.04568835413572116,0.02639268013630585
29,2019-06-01,81.40154,39.45713,28.54154,20.397479999999998,8.92807,12.18652,5.10068,196.01296,30,-0.2697721813044224,0.4152865198301174,30,-0.4193675177980626,0.20129857740018825,30,2.303946695189741,0.14561047391968368,30,-0.07082254663429936,0.10406189468288218,30,-0.2889807210800273,0.04554836578152792,30,-0.12641496314339565,0.062172011483322326,30,-0.20448672059839582,0.0260221569022783
30,2019-07-01,79.04381,63.19094,25.21697,11.303139999999999,13.52725,12.36984,4.50292,209.15487000000002,31,-0.0289641940435034,0.3779200073132411,31,0.601508776740731,0.30212511905651535,31,-0.11648180161266705,0.1205660188548323,31,-0.44585605672857626,0.05404196421532044,31,0.51513709009898,0.06467575916353274,31,0.015042850625116944,0.059142012806108694,31,-0.11719221750825383,0.021529118590449266
31,2019-08-01,86.76836,36.43958,23.730890000000002,12.90111,10.36191,11.19416,2.75879,184.1548,32,0.09772491988936273,0.47117077589071804,32,-0.42334170056656856,0.19787472278756785,32,-0.058931743187226604,0.12886381457339152,32,0.14137398988245747,0.07005579002013523,32,-0.2339973017427785,0.056267390260802325,32,-0.09504407494357242,0.06078668598374846,32,-0.38733310829417356,0.014980820483636593
32,2019-09-01,109.62514,58.68439,23.13295,25.98726,13.38389,11.45954,3.47732,245.75048999999999,33,0.2634229804504776,0.4460830983490613,33,0.6104573653154071,0.2387966347493346,33,-0.0251966951092016,0.09413185707178041,33,1.0143429518855356,0.10574652363867108,33,0.29164314301127875,0.05446129527554553,33,0.0237070043665626,0.04663079206881745,33,0.2604511398112942,0.014149798846789687
33,2019-10-01,87.20884,54.40616,20.78445,11.74121,14.20004,11.30792,2.8850000000000002,202.53361999999998,34,-0.20448138082195386,0.43058944979110136,34,-0.07290235103406546,0.2686277962147717,34,-0.1015218551892431,0.10262222143661878,34,-0.5481936148712869,0.05797165922378715,34,0.06098002897513357,0.07011201399550357,34,-0.013230897575295447,0.055832310704761016,34,-0.1703380764496796,0.014244548633456512
34,2019-11-01,138.51281,60.44128,20.12323,11.40802,11.80673,9.740400000000001,3.39508,255.42755,35,0.5882886413808509,0.5422782702962151,35,0.11092714501446158,0.23662788136988355,35,-0.03181320650774979,0.07878253539995979,35,-0.028377824772744895,0.04466244929335148,35,-0.16854248297892116,0.04622340072556778,35,-0.1386214263984887,0.03813370953916287,35,0.17680415944540723,0.013291753375859418
35,2019-12-01,68.45922,37.55127,15.26885,9.81001,18.325,10.34722,3.4333799999999997,163.19494999999998,36,-0.5057553160606589,0.41949349535632086,36,-0.3787148452183673,0.23010068632638453,36,-0.2412326450574783,0.09356202505040752,36,-0.14007776984963213,0.060112215482158005,36,0.5520808894588086,0.11228901384509754,36,0.06229928955689694,0.06340404528448951,36,0.011281030196637357,0.02103851865514221
