,Fecha,ventas_20189,ventas_20244,ventas_20275,ventas_20309,ventas_20342,ventas_20365,ventas_20400,ventas_20406,ventas_20628,ventas_20789,ventas_20894,ventas_20298,ventas_20377,ventas_20914,ventas_20334,ventas_20615,ventas_20621,ventas_20968,ventas_20686,totales_ventas,edad_ventas_20189,diff_ventas_20189,fraccion_ventas_20189,edad_ventas_20244,diff_ventas_20244,fraccion_ventas_20244,edad_ventas_20275,diff_ventas_20275,fraccion_ventas_20275,edad_ventas_20309,diff_ventas_20309,fraccion_ventas_20309,edad_ventas_20342,diff_ventas_20342,fraccion_ventas_20342,edad_ventas_20365,diff_ventas_20365,fraccion_ventas_20365,edad_ventas_20400,diff_ventas_20400,fraccion_ventas_20400,edad_ventas_20406,diff_ventas_20406,fraccion_ventas_20406,edad_ventas_20628,diff_ventas_20628,fraccion_ventas_20628,edad_ventas_20789,diff_ventas_20789,fraccion_ventas_20789,edad_ventas_20894,diff_ventas_20894,fraccion_ventas_20894,edad_ventas_20298,diff_ventas_20298,fraccion_ventas_20298,edad_ventas_20377,diff_ventas_20377,fraccion_ventas_20377,edad_ventas_20914,diff_ventas_20914,fraccion_ventas_20914,edad_ventas_20334,diff_ventas_20334,fraccion_ventas_20334,edad_ventas_20615,diff_ventas_20615,fraccion_ventas_20615,edad_ventas_20621,diff_ventas_20621,fraccion_ventas_20621,edad_ventas_20968,diff_ventas_20968,fraccion_ventas_20968,edad_ventas_20686,diff_ventas_20686,fraccion_ventas_20686
10,2017-11-01,17.01487,15.57299,1.01962,22.62513,19.79394,20.28274,19.9143,8.77675,4.5254,2.05419,1.89093,9.17789,2.46304,2.40706,10.61083,,,,,158.12968,11,-0.6007575691804545,0.10760073630706138,11,-0.4770733820341868,0.09848239748540565,11,-0.9313171212765227,0.006447998882942152,11,0.10049652172136601,0.14307959138347714,11,0.06720891726544809,0.1251753623987603,11,-0.007142906093693872,0.1282664962074166,11,0.727774991801131,0.1259365098316774,11,-0.45644499824734597,0.05550349561195596,11,-0.3000696001856004,0.02861828342408585,11,-0.26239609328713265,0.01299054042226608,11,-0.3579032438801601,0.011958096671036075,5.0,-0.6548941469676722,0.05804027428626934,5.0,-0.871058595404358,0.015576076546793743,5.0,0.0308034242204931,0.015222063309051152,2.0,16.42508293099484,0.06710207723180113,,,,,,,,,,,,
11,2017-12-01,15.36195,13.73589,12.27602,12.15488,17.12394,11.49673,14.26159,17.5619,7.97233,1.54742,2.05939,0.38203,12.11725,1.34531,9.57481,,,,,148.97144,12,-0.09714561439493798,0.10312010141004209,12,-0.11796706990757723,0.09220485483660491,12,11.039799140856399,0.08240519122323045,12,-0.46277082164831757,0.0815920152211726,12,-0.13488976929302596,0.11494780476042925,12,-0.4331766812570689,0.07717405430195211,12,-0.283851804984358,0.09573371916120298,12,1.000957074087789,0.11788769713174553,12,0.7616851549034339,0.053515828268827906,12,-0.24670064599671895,0.01038736015440275,12,0.08908843796438792,0.013824059161944062,6.0,-0.9583749641802201,0.002564451280057439,6.0,3.919631837079382,0.08133941646801561,6.0,-0.4410982692579329,0.009030657151464738,3.0,-0.09763797930981842,0.06427278946890759,,,,,,,,,,,,
12,2018-01-01,25.67951,15.90092,9.42374,13.30015,26.76836,20.05144,0.20212999999999998,21.10813,4.60668,4.23516,2.27505,29.34069,6.45875,4.29663,10.35159,,,,,193.99893,13,0.6716308801942462,0.132369338325732,13,0.15761847248339933,0.08196395722388777,13,-0.23234566251928557,0.048576247301982546,13,0.09422306102569503,0.06855785235516505,13,0.5632126718500532,0.1379819981481341,13,0.7440994091363371,0.10335850821445251,13,-0.9858269659974799,0.0010419129631281986,13,0.20192746798467123,0.10880539392665722,13,-0.42216641809859856,0.023745904165553902,13,1.7369169327008827,0.021830842056706188,13,0.10472032980639885,0.011727126536213368,7.0,75.80205743004475,0.1512415042701524,7.0,-0.46697889372588663,0.03329270939793328,7.0,2.193784332235693,0.022147699474424937,4.0,0.08112745840387439,0.053359005639876465,,,,,,,,,,,,
13,2018-02-01,26.0073,19.47194,31.99935,32.88209,14.49591,22.05468,7.31488,17.21662,1.70546,1.4275,1.38007,5.79352,11.69936,3.73876,19.8655,,,,,217.05293999999998,14,0.01276465166196708,0.11982007707428428,14,0.22457945829549492,0.08971055632787099,14,2.3956104476566624,0.14742647577130263,14,1.472309710792735,0.15149340985659998,14,-0.45846850535482936,0.06678513546050102,14,0.09990504422625017,0.1016096810298907,14,35.18898728541038,0.033700902646147064,14,-0.18436071788453076,0.07931991153863201,14,-0.6297854420102981,0.007857345770114887,14,-0.6629407153448748,0.006576736532571271,14,-0.3933891562822795,0.006358218414364717,8.0,-0.8025431576421685,0.026691737048113704,8.0,0.8113969421327656,0.0539009515374452,8.0,-0.12983896681818083,0.017225106464809924,5.0,0.9190771659233027,0.09152375452735173,,,,,,,,,,,,
14,2018-03-01,41.45009,38.11272,2.55139,24.0827,31.20717,20.84193,8.35022,18.58944,1.69647,5.33004,2.1402,32.91894,21.38268,2.61399,20.832530000000002,,,,,272.10051,15,0.5937867444909699,0.15233374608522418,15,0.9573149876180803,0.14006853570395736,15,-0.9202674429324346,0.009376645416798375,15,-0.26760434023506413,0.08850663308201812,15,1.1528258660546322,0.11468986221304768,15,-0.0549883290077208,0.07659643857337865,15,0.14153889059013963,0.030687998342965254,15,0.079738067053812,0.06831828429869537,15,-0.005271305102435738,0.006234718192920697,15,2.733828371278459,0.01958849691240932,15,0.5507909019107728,0.007865475886098119,9.0,4.682027506593573,0.12098080962803047,9.0,0.827679462808222,0.07858375568645572,9.0,-0.3008403855823857,0.009606707462621072,6.0,0.04867886536961069,0.07656189251537972,,,,,,,,,,,,
15,2018-04-01,37.19189,24.93827,25.43243,17.5449,19.60022,13.38105,12.49624,14.26008,8.09873,2.66497,1.59446,29.83165,20.49968,1.43523,27.01861,,,,,255.98841000000002,16,-0.10273077814788827,0.14528739797243165,16,-0.3456706842230101,0.0974195277043988,16,8.968068386252199,0.09934992760023784,16,-0.2714728830239135,0.06853786856990907,16,-0.3719321553348157,0.07656682581840325,16,-0.3579745253918423,0.05227209309983995,16,0.4965162594518468,0.048815647552168474,16,-0.2328935137368312,0.05570595950027581,16,3.773871627556043,0.031637096382605756,16,-0.5000093807926396,0.010410510382091126,16,-0.25499486029343055,0.006228641367005639,10.0,-0.09378461153366419,0.11653515875972666,10.0,-0.04129510426195403,0.08008050051953525,10.0,-0.45094281156393096,0.005606621018506267,7.0,0.29694329013326737,0.10554622375286443,,,,,,,,,,,,
16,2018-05-01,31.45157,25.2573,22.08165,25.34703,25.15951,16.08737,17.11833,19.51607,4.29977,3.36184,1.4758,30.67412,16.94025,1.9684,30.60924,,,,,271.34825,17,-0.15434332592401193,0.11590850502997531,17,0.012792787952011166,0.0930807550813392,17,-0.1317522548966025,0.08137752869237225,17,0.4446950395841528,0.09341143714765067,17,0.2836340612503329,0.09272036948828673,17,0.20225019710710293,0.05928680210762369,17,0.3698784594405997,0.06308620011369154,17,0.3685806811742991,0.07192259393602132,17,-0.4690809546682011,0.015845947044066066,17,0.26149262468245427,0.012389392597888507,17,-0.07442017987280959,0.005438767340493259,11.0,0.028240811353042784,0.11304336770183702,11.0,-0.17363344208299847,0.0624299216965652,11.0,0.3714874967775199,0.0072541466547140065,8.0,0.13289469739560994,0.11280426536747519,,,,,,,,,,,,
17,2018-06-01,29.785,15.98614,20.57242,15.4248,22.52311,13.40352,12.11897,19.06122,6.47901,2.34815,0.32877999999999996,18.84016,11.03427,1.21931,44.03528,,,,,233.16014,18,-0.05298845176886242,0.12774481950474037,18,-0.3670685306822186,0.06856291988845091,18,-0.06834770046622417,0.088233005864553,18,-0.39145533026946355,0.06615539002507032,18,-0.10478741438128174,0.0965993158178752,18,-0.16682963094651268,0.057486326779525865,18,-0.2920471798358836,0.0519770231738581,18,-0.023306434133511533,0.08175162358368801,18,0.5068271093570121,0.02778781141579345,18,-0.30152832972419863,0.010070975253317311,18,-0.7772191353841984,0.001410103802476701,12.0,-0.3857962347412085,0.08080351984691723,12.0,-0.348635941028025,0.04732485578366868,12.0,-0.38055781345255035,0.005229495916411784,9.0,0.43862702896249633,0.18886281334365299,,,,,,,,,,,,
18,2018-07-01,30.31054,15.10137,21.34037,16.57465,17.25872,10.69052,13.75612,13.63684,4.17348,2.4023,2.5312200000000002,16.6983,19.86823,0.73785,36.70236,,,,,221.78286999999997,19,0.01764445190532145,0.1366676335282342,19,-0.055346068531865814,0.06809078627217693,19,0.03732910372236222,0.09622190388283822,19,0.07454553705720651,0.07473367983740133,19,-0.233732819313141,0.07781809298436801,19,-0.2024095163061644,0.0482026407179238,19,0.13508986324745423,0.06202516903131428,19,-0.2845767479731098,0.06148734570889087,19,-0.3558460320326717,0.018817864517669917,19,0.023060707365372708,0.010831765320739154,19,6.6988259626497975,0.011413054579012349,13.0,-0.11368587103294245,0.07529120711622138,13.0,0.8005930614349659,0.08958415048015206,13.0,-0.39486266823039257,0.00332690256916596,10.0,-0.16652375095605162,0.16548780345389166,,,,,,,,,,,,
19,2018-08-01,33.94427,21.1967,24.43531,19.32811,14.37815,10.695079999999999,17.73813,10.08232,6.78597,2.4032,1.60931,19.27719,15.92967,2.09206,24.4696,,,,,224.36507,20,0.11988338050064444,0.15129035014229267,20,0.4036276178916218,0.09447415321823491,20,0.14502747609343236,0.10890870847231256,20,0.16612477488212427,0.08614580692083665,20,-0.1669051934326532,0.06408372747148208,20,0.0004265461362028859,0.04766820432431839,20,0.2894718859678458,0.0790592314570178,20,-0.26065569442774134,0.04493711966840471,20,0.6259740073032578,0.03024521597769207,20,0.00037464096907135786,0.010711114702480203,20,-0.36421567465490956,0.007172729694510826,14.0,0.154440272363055,0.08591885537262997,14.0,-0.19823406513816283,0.07099888587826973,14.0,1.8353459375211765,0.009324356950928234,11.0,-0.3332962784954428,0.1090615397485892,,,,,,,,,,,,
20,2018-09-01,23.7884,15.04752,22.79571,18.70605,13.67054,11.96389,14.71292,12.73555,3.3433800000000002,2.43467,0.77362,15.19566,13.29124,1.11127,27.95517,,,,,197.52559,21,-0.2991924704817633,0.12043199060941927,21,-0.290100817580095,0.07618010405639088,21,-0.06709961936230813,0.11540636329702901,21,-0.03218421252776384,0.09470190672509826,21,-0.049214259136258764,0.06920895667239876,21,0.11863492372193572,0.06056881035009185,21,-0.17054841744873903,0.07448614632666077,21,0.2631566940942165,0.0644754434096362,21,-0.5073099350571841,0.016926313193141203,21,0.01309503994673773,0.012325845982791395,21,-0.5192846623708297,0.003916555824488362,15.0,-0.21172847287389918,0.0769300828312929,15.0,-0.16562992202600554,0.06728869915032275,15.0,-0.4688154259438066,0.0056259545915038145,12.0,0.14244491123679992,0.14152682697973462,,,,,,,,,,,,
21,2018-10-01,35.75437,28.82373,30.040969999999998,13.55849,15.287700000000001,9.75396,13.23957,9.47587,4.43071,1.85748,2.6107,20.89168,16.61073,1.21027,17.65847,,,,,221.20469999999997,22,0.5030170166972139,0.16163476634990126,22,0.915513652748094,0.13030342483681406,22,0.31783436444839835,0.1358062012244767,22,-0.2751815589074123,0.06129386039265894,22,0.11829525388170475,0.06911109935729215,22,-0.1847166765993335,0.04409472312297162,22,-0.10013987706043395,0.05985211887450855,22,-0.2559512545590885,0.04283756176970924,22,0.3252187905652364,0.02002990894858925,22,-0.23707114311179753,0.008397109103016347,22,2.374654223003542,0.011802190459786796,16.0,0.37484518605970396,0.09444500953189514,16.0,0.24975021141744488,0.0750921205562088,16.0,0.08908726052174537,0.005471267111413094,13.0,-0.3683290067633285,0.07982863836075817,,,,,,,,,,,,
22,2018-11-01,37.9914,12.029020000000001,18.63643,12.541,9.40846,5.93598,12.77924,3.3692100000000003,1.92204,1.69799,0.98251,15.95042,13.69108,0.9358,16.22416,,,,,164.09474,23,0.06256661773092344,0.23152113224348322,23,-0.5826695573404276,0.07330533568595801,23,-0.379632881361687,0.1135711601724711,23,-0.075044492417666,0.0764253625679897,23,-0.38457321899304675,0.05733553677588934,23,-0.3914287120308059,0.03617410283839689,23,-0.034769256101217845,0.07787720678919995,23,-0.6444432015213378,0.020532102369643295,23,-0.5662004509435283,0.011712989703387201,23,-0.08586364321553928,0.010347619917615885,23,-0.6236603209867085,0.005987455783165262,17.0,-0.23651807801000213,0.09720250630824608,17.0,-0.17576891563465308,0.08343399672652517,17.0,-0.2267841060259281,0.005702803148961386,14.0,-0.0812250438458145,0.0988706889690675,,,,,,,,,,,,
23,2018-12-01,15.285540000000001,3.94829,19.38208,10.78255,16.42488,12.505139999999999,10.12225,15.58254,4.1284,1.45773,2.28845,16.12559,12.42441,0.73785,20.73928,,,,,161.93498,24,-0.5976578909963833,0.09439307060154638,24,-0.671769603841377,0.02438194638366584,24,0.04001034532901407,0.11969050788162014,24,-0.14021609122079579,0.06658567531240007,24,0.7457564787435991,0.10142885743401459,24,1.1066681491514458,0.07722321637980874,24,-0.20791455516916502,0.06250811282404826,24,3.624983304691604,0.09622714005337205,24,1.1479261617864354,0.025494182912178705,24,-0.14149671081690712,0.009001946336733423,24,1.3291874891858608,0.014131906521988024,18.0,0.010982155955767911,0.09958064650392398,18.0,-0.09251790216695831,0.07672468295608521,18.0,-0.21153024150459496,0.004556458400772952,15.0,0.2782960720308478,0.12807164949784167,,,,,,,,,,,,
24,2019-01-01,56.32222,30.20717,22.68788,6.98693,1.23818,6.73771,12.89597,14.25169,5.31501,1.17473,0.13882,20.38364,5.47103,0.74912,23.87076,,,,,208.43086000000002,25,2.6846732271153,0.2702201583776989,25,6.65069688396749,0.14492657181378996,25,0.17055960970133244,0.10885086786092998,25,-0.3520150613723099,0.03352157161372361,25,-0.9246155831884312,0.005940483093530392,25,-0.4612047526057285,0.03232587535262292,25,0.27402208007113055,0.06187169212850726,25,-0.08540648700404427,0.06837610323154641,25,0.28742612149985464,0.02550011068418563,25,-0.19413746029786033,0.005636065599882858,25,-0.939338853809347,0.0006660242154160857,19.0,0.26405545471514535,0.09779569109871733,19.0,-0.5596547441689385,0.026248656269038086,19.0,0.01527410720336112,0.0035940935041960673,16.0,0.150992705629125,0.11452603515621439,,,,,,,,,,,,
25,2019-02-01,17.94013,10.3222,21.08454,17.65043,17.73041,16.2535,15.29005,10.92466,1.6739,1.83722,2.90578,15.12385,12.48729,1.12928,14.28617,,,,,176.63941,26,-0.6814733155049641,0.10156357519536552,26,-0.6582864266993566,0.05843656293915384,26,-0.07066944994419926,0.1193648688024943,26,1.5262067889616755,0.099923510840531,26,13.319735418113682,0.10037629767898341,26,1.412318131828173,0.09201513976977164,26,0.18564559315817272,0.08656080769291519,26,-0.23344810334774335,0.0618472400921176,26,-0.6850617402413166,0.009476367702994478,26,0.5639508653052191,0.010400963182564978,26,19.931998271142486,0.01645034933031083,20.0,-0.2580397809223476,0.08561990781105983,20.0,1.2824385901740623,0.07069368041933564,20.0,0.5074754378470739,0.006393137295918278,17.0,-0.40152010241818864,0.08087759124648344,,,,,,,,,,,,
26,2019-03-01,47.02433,15.11479,23.37531,17.08901,20.55215,8.72531,16.10753,13.05576,3.97949,2.1741800000000002,2.33301,17.97163,13.5608,1.76593,20.60584,,,,,223.43507,27,1.621181117416652,0.21046082873203387,27,0.4642992772858498,0.0676473482878046,27,0.10864690431946812,0.10461790980261067,27,-0.031807723664522725,0.07648311431146416,27,0.15914691200034303,0.09198265070921947,27,-0.46317347032946743,0.03905076315906899,27,0.05346483497437875,0.07209042877646737,27,0.19507243246014064,0.05843200890531643,27,1.3773761873469148,0.017810498593618274,27,0.18340753965230083,0.009730701630679553,27,-0.1971140279030072,0.010441556914051138,21.0,0.18829729202550952,0.0804333446848787,21.0,0.08596821247844814,0.06069235236885598,21.0,0.5637662935675828,0.007903548892302359,18.0,0.4423627886270428,0.09222294423162845,,,,,,,,,,,,
27,2019-04-01,19.22477,19.60211,14.53996,22.43424,14.86649,15.97955,9.89767,14.06638,3.34788,1.83727,0.9636399999999999,13.22893,4.46485,1.00781,13.92801,,,,,169.38956,28,-0.5911739731326315,0.11349442078956933,28,0.29688272215492245,0.11572206693257837,28,-0.3779778749458295,0.08583740343855903,28,0.31278757517258177,0.1324416923923765,28,-0.27664550910731966,0.08776509012716015,28,0.8314019788408663,0.0943360972187424,28,-0.38552527917067364,0.05843140509958229,28,0.07740797931334531,0.08304159949408925,28,-0.15871631792013555,0.019764382173257905,28,-0.15495957096468566,0.010846418161780455,28,-0.5869541922237796,0.005688898418532996,22.0,-0.26389926790168733,0.07809767024602933,22.0,-0.6707532004011563,0.026358472151412404,22.0,-0.42930353977790736,0.0059496582906290105,19.0,-0.3240746312695818,0.08222472506570064,,,,,,,,,,,,
28,2019-05-01,30.84952,21.48861,16.704909999999998,16.96989,17.823,10.84092,3.36441,12.62602,4.40362,1.6913,1.81813,20.63429,19.3712,0.98754,11.17245,,,,,190.74581,29,0.6046756346109732,0.16173104929539472,29,0.09623963950819589,0.11265573802119166,29,0.14889655817485037,0.08757681230324271,29,-0.24357187941289743,0.08896599091744138,29,0.19887074891248704,0.09343848758722406,29,-0.3215753885434821,0.05683438079190311,29,-0.6600806048292174,0.017638185604181816,29,-0.10239734743409463,0.06619290877215075,29,0.3153458307944132,0.023086326247480873,29,-0.07944940046917434,0.008866774059152335,29,0.8867315595035492,0.009531690368454226,23.0,0.5597852585205304,0.10817689783067842,23.0,3.3386004009093253,0.10155504857485467,23.0,-0.02011291810956442,0.005177256580367349,20.0,-0.19784305151992287,0.05857245304628185,,,,,,,,,,,,
29,2019-06-01,44.17212,19.41357,26.416220000000003,15.42704,18.42951,12.07629,11.11045,13.822189999999999,4.5074499999999995,2.87042,1.85318,29.22308,20.05014,0.85259,25.95934,,,,,246.18359,30,0.4318576107505077,0.17942755648335454,30,-0.09656464517714274,0.07885809935585064,30,0.5813446465739717,0.10730292786777543,30,-0.09091691224869458,0.06266477794072302,30,0.03402962464231611,0.0748608386123543,30,0.11395435073776022,0.04905400071548229,30,2.302347216896871,0.045130749779057164,30,0.09473848449471793,0.05614586252479298,30,0.023578328738628543,0.0183093032317873,30,0.6971678590433396,0.01165967236077758,30,0.01927804942440861,0.007527634153031889,24.0,0.41623869781804945,0.11870441892572936,24.0,0.03504893863054417,0.08144385253298157,24.0,-0.1366526925491626,0.00346322839796105,21.0,1.323513642934182,0.10544707711834082,,,,,,,,,,,,
30,2019-07-01,28.92691,18.25906,19.57519,10.30409,13.99911,8.37952,8.17506,9.315900000000001,4.98567,1.86422,1.32215,19.80767,20.31553,1.2305,22.79507,12.98061,7.85678,,,210.09303999999997,31,-0.3451319520095481,0.13768618893800577,31,-0.05946922693765229,0.08690939975926858,31,-0.2589708141437345,0.09317390999720887,31,-0.3320760171750381,0.04904536580554978,31,-0.24039705884746804,0.06663290702062287,31,-0.3061180213459598,0.03988480532244191,31,-0.26420081994878697,0.03891161744339556,31,-0.3260185252843434,0.04434178305002394,31,0.10609546417597542,0.023730771852318384,31,-0.3505410358066067,0.008873306797788257,31,-0.2865506858481098,0.006293164209533072,25.0,-0.32219088473904867,0.09428046735865217,25.0,0.013236316554398126,0.09669777732760686,25.0,0.4432493930259562,0.005856928911114809,22.0,-0.12189331469906407,0.10849988176666872,1.0,,0.06178505484998457,1.0,,0.03739666958981602,,,,,,
