,Fecha,ventas_20081,ventas_20093,ventas_20101,ventas_20106,ventas_20123,ventas_20125,ventas_20133,ventas_20134,ventas_20139,ventas_20140,ventas_20706,ventas_20802,ventas_20870,ventas_21065,totales_ventas,edad_ventas_20081,diff_ventas_20081,fraccion_ventas_20081,edad_ventas_20093,diff_ventas_20093,fraccion_ventas_20093,edad_ventas_20101,diff_ventas_20101,fraccion_ventas_20101,edad_ventas_20106,diff_ventas_20106,fraccion_ventas_20106,edad_ventas_20123,diff_ventas_20123,fraccion_ventas_20123,edad_ventas_20125,diff_ventas_20125,fraccion_ventas_20125,edad_ventas_20133,diff_ventas_20133,fraccion_ventas_20133,edad_ventas_20134,diff_ventas_20134,fraccion_ventas_20134,edad_ventas_20139,diff_ventas_20139,fraccion_ventas_20139,edad_ventas_20140,diff_ventas_20140,fraccion_ventas_20140,edad_ventas_20706,diff_ventas_20706,fraccion_ventas_20706,edad_ventas_20802,diff_ventas_20802,fraccion_ventas_20802,edad_ventas_20870,diff_ventas_20870,fraccion_ventas_20870,edad_ventas_21065,diff_ventas_21065,fraccion_ventas_21065
19,2018-08-01,93.43152,75.22515,64.77471,68.18993999999999,59.03352,48.14901,52.13754,45.88038,46.42092,45.03681,2.23679,1.56356,1.1887100000000002,0.39494,603.6635000000002,20,0.08214760007588692,0.1547741746850687,20,-0.11358811040339699,0.12461437539291338,20,-0.19369966357426846,0.10730267773353859,20,-0.16228996880973942,0.11296018394353803,20,-0.024099647982669885,0.0977920977498225,20,-0.15251549661236855,0.0797613405481696,20,-0.1067770450399887,0.08636854804042315,20,-0.18051492100643649,0.07600323690267838,20,-0.46055010945084224,0.07689866954023224,20,-0.04381846635367757,0.07460581930164734,20,-0.010895760647024128,0.0037053590286641467,20,-0.29001058018463105,0.002590118501449896,20,-0.18026783990290451,0.0019691599707452904,7.0,-0.5688051358197223,0.0006542386611083821
20,2018-09-01,76.62564,71.26938,67.90329,67.76406,46.38816,50.03271,42.98112,41.53149,36.5274,48.55032,1.4501,1.37364,1.03824,0.31653,553.75208,21,-0.17987377279102384,0.13837535382259875,21,-0.05258573761567775,0.1287026858662093,21,0.048299405740295856,0.122623990866093,21,-0.006245496036512018,0.12237256065927554,21,-0.21420643729189795,0.08377062890671219,21,0.03912229971083527,0.09035218432046342,21,-0.1756204838202954,0.07761798384576722,21,-0.09478757586576232,0.07500015169243247,21,-0.21312632321806638,0.06596345425916955,21,0.07801418439716304,0.08767519211846572,21,-0.3517048985376366,0.002618680908611666,21,-0.12146639719614219,0.002480604677818998,21,-0.12658259794230728,0.001874918465317548,8.0,-0.19853648655491982,0.0005716095910646512
21,2018-10-01,80.33570999999999,73.78371,60.532289999999996,50.03271,44.16048,51.26121,48.46842,47.96883,46.96146,48.96801,2.65107,2.04688,1.2355200000000002,0.41736,558.82366,22,0.04841812740487371,0.14375860535325222,22,0.03527924615031029,0.13203397651416549,22,-0.10855144132191537,0.10832091468711255,22,-0.2616630408508581,0.08953219697247608,22,-0.048022598870056485,0.07902399837544459,22,0.024553936814535868,0.09173056487980483,22,0.1276676829268294,0.08673294183714411,22,0.15499901400118318,0.08583893888816374,22,0.2856502242152467,0.08403627720415417,22,0.008603238866396768,0.08762694478612448,22,0.8281980553065306,0.00474401889139769,22,0.4901138580705278,0.00366283703878966,22,0.19001386962552022,0.002210930009656356,9.0,0.31854800492844293,0.0007468545623139865
22,2018-11-01,81.22842,85.67559,77.30541,61.89183,53.65269,44.46351,40.5405,42.931979999999996,37.78047,37.47744,3.36377,1.93838,0.98892,0.80672,570.0456300000002,23,0.011112243857681822,0.1424945929328499,23,0.16117216117216118,0.15029602103957884,23,0.2770937626843458,0.1356126701646673,23,0.23702733671632012,0.1085734663030396,23,0.21494807121661721,0.09411999176276464,23,-0.1326090429781115,0.07799991379637448,23,-0.16356877323420074,0.07111799102819188,23,-0.10500256103807414,0.07531323413530945,23,-0.19550052319497735,0.06627622072990892,23,-0.2346546245191503,0.06574463170606183,23,0.26883484781616496,0.005900878496340721,23,-0.05300750410380668,0.003400394456142045,23,-0.19959207459207468,0.001734808492435947,10.0,0.9329116350392945,0.0014151849563341092
23,2018-12-01,72.60435,73.03842,64.06218,65.42991,60.26202,44.03763,41.26941,44.25876,45.3726,40.96638,1.8051700000000002,1.90385,1.13194,0.43977,556.5823899999999,24,-0.10617059891107082,0.13044672505718338,24,-0.1475002389828888,0.1312266095950323,24,-0.17131052018222268,0.11509918594442056,24,0.057165541881699214,0.11755655797877475,24,0.12318729964890857,0.10827151753759225,24,-0.009578191195431926,0.07912149358516357,24,0.017979797979797957,0.07414789030605155,24,0.03090423502479985,0.07951879325538849,24,0.2009538261435074,0.08152000640911403,24,0.09309440559440557,0.0736034426098174,24,-0.4633491588307167,0.0032433113810877135,24,-0.017813844550604085,0.0034206076839764913,24,0.14462241637341738,0.0020337330471415023,11.0,-0.45486662038873465,0.0007901256092561607
24,2019-01-01,72.75177,64.21779,61.99011,56.50281,55.02861,65.70837,57.878730000000004,47.77227,56.453669999999995,66.13425,3.7829800000000002,1.87178,1.1862000000000001,0.5938,611.8731399999998,25,0.002030456852791834,0.11890008768811132,25,-0.120766988113927,0.10495278482072283,25,-0.03234466888263866,0.10131203013748899,25,-0.13643760170234087,0.09234399470452326,25,-0.08684425115520521,0.0899346717523832,25,0.49209596429235636,0.10738887802788667,25,0.4024608057154198,0.09459269612652065,25,0.0793856402664692,0.07807544877684942,25,0.2442238267148014,0.09226368393945192,25,0.6143542582966811,0.10808490465850489,25,1.0956364220544326,0.006182621449929967,25,-0.016844814454920316,0.0030590981653484586,25,0.04793540293655158,0.0019386371495241652,12.0,0.35025126770812015,0.0009704626027545516
25,2019-02-01,98.55027,84.14406,76.87953,73.19403,63.45612,66.39633,54.701010000000004,46.52739,51.29397,60.37668,4.54505,3.0530500000000003,1.23062,0.4762,684.8243099999997,26,0.35460992907801425,0.14390591654084248,26,0.31029205458487447,0.12286955759499839,26,0.24019024970273486,0.11226168358421744,26,0.2954051311784317,0.10688001131268256,26,0.15314778984967997,0.09266043724411598,26,0.010469899040259315,0.09695381578962936,26,-0.054903070609876904,0.07987597578129203,26,-0.026058631921824147,0.06794062261019912,26,-0.09139706949078766,0.0749009187480509,26,-0.08705882352941169,0.08816375107945573,26,0.20144700738571167,0.006636811710145046,26,0.6310944662300058,0.004458150733580123,26,0.03744731074017864,0.0017969864416758226,13.0,-0.19804648029639607,0.0006953608291154269
26,2019-03-01,93.73455,69.35292,48.2391,72.89919,62.01468,41.71986,64.05399,56.70756,73.11213,24.26697,4.60096,0.40692,1.90058,0.81232,613.82173,27,-0.04886561954624781,0.15270647065557616,27,-0.17578353124391669,0.11298544285814058,27,-0.37253648663044636,0.07858812688172509,27,-0.004028197381671614,0.11876280430801954,27,-0.022715539494062985,0.10103044087409548,27,-0.3716541260638955,0.06796738851197072,27,0.17098368019164537,0.10435275727367944,27,0.21879950712902668,0.09238441265349143,27,0.4253552610570013,0.11910971284773511,27,-0.5980737927292458,0.03953423089143488,27,0.012301294815238535,0.007495596482060027,27,-0.8667168896677093,0.000662928632389733,27,0.5444085095317807,0.0030963061539056296,14.0,0.7058378832423352,0.0013233809757761427
27,2019-04-01,84.76650000000001,80.08182,93.37419,70.56504,62.90739,57.30543,11.91645,21.17934,11.22849,8.23914,0.11091,0.0148,0.26371,0.58544,502.53865,28,-0.09567496723460017,0.1686765784084468,28,0.1547000472366556,0.1593545491476128,28,0.9356536502546688,0.18580499231253159,28,-0.03201887428378845,0.14041714005479974,28,0.014395139989434777,0.12517920760920578,28,0.37357675696898324,0.11403188590569104,28,-0.8139624088991178,0.02371250450089759,28,-0.6265164644714039,0.042144698721182934,28,-0.8464209700907359,0.02234353516888701,28,-0.6604792440094499,0.01639503747622198,28,-0.9758941612185283,0.00022069944271948036,28,-0.963629214587634,2.9450471122967357e-05,28,-0.8612476191478391,0.0005247556580971433,15.0,-0.27929879850305306,0.0011649651225831086
28,2019-05-01,113.04657,96.71571,70.98273,78.4602,70.54047,67.51017,51.36768,54.92214,55.782090000000004,66.36357,7.34612,4.01183,0.40908,0.85432,738.3126800000001,29,0.333623188405797,0.15311476162105192,29,0.20771118838208236,0.13099559660820126,29,-0.2398035260064906,0.09614182706438144,29,0.11188486536675958,0.10626960923927242,29,0.12133836740007811,0.09554281256553794,29,0.17807631842218094,0.09143845396235101,29,3.3106529209621995,0.06957442475456332,29,1.5931941221964425,0.0743887264674907,29,3.9679066374908825,0.07555347688190862,29,7.054671968190854,0.08988545340979379,29,65.23496528716979,0.009949876521150902,29,270.06959459459455,0.005433781795539525,29,0.5512494785939099,0.000554074189813454,16.0,0.4592784913910905,0.0011571249189435563
29,2019-06-01,77.74767,85.05315,72.7272,58.91067,46.87956,66.68298,95.97042,87.89508,68.50116,68.84514,3.32449,0.55947,3.15447,0.5770500000000001,736.8285099999999,30,-0.31225095993624574,0.1055166418574113,30,-0.12058599373359301,0.11543140479186943,30,0.02457597784700578,0.09870302114124221,30,-0.24916492693110642,0.0799516701654229,30,-0.33542319749216304,0.06362343389780073,30,-0.012252820575033385,0.09049999978963899,30,0.8683035714285715,0.13024797316813924,30,0.6003578884580971,0.11928838095583462,30,0.2280135075612978,0.09296757531817004,30,0.037393557941503223,0.09343441393167591,30,-0.5474495379874001,0.00451189110475652,30,-0.8605449383448451,0.0007592947238157222,30,6.7111322968612495,0.004281145418762366,17.0,-0.3245505197115834,0.0007831537354601007
30,2019-07-01,92.73537,65.17602,65.03679,70.48314,69.02532,62.29314,63.52164,69.44301,78.72228,69.79518,3.27506,0.25877,1.27654,0.619,711.66126,31,0.19277362266933534,0.13030830145229488,31,-0.23370245546461252,0.09158292528105295,31,-0.10574324324324325,0.09138728445047016,31,0.19644098429028226,0.09904029341150312,31,0.47239692522711385,0.09699181883245969,31,-0.06583149103414394,0.08753200925957387,31,-0.3381123058542414,0.08925825188236325,31,-0.20993291092061117,0.0975787413242081,31,0.1492109038737446,0.11061762726834393,31,0.013799666904591978,0.09807359754274106,31,-0.014868445987204078,0.004601992807645593,31,-0.5374729654851914,0.0003636140036623604,31,-0.5953234616274683,0.001793746648510838,18.0,0.07269733991855112,0.0008697958351702326
31,2019-08-01,66.78126,92.46509999999999,80.32751999999999,61.76898,57.4938,85.39713,68.29641,64.84842,53.60355,63.78372,2.91526,1.82602,1.00298,0.32491,700.83506,32,-0.27987282522299745,0.09528812670987094,32,0.418698165368183,0.13193560835840604,32,0.2351089283465558,0.11461686862526539,32,-0.12363467348361616,0.088136258479991,32,-0.1670621737066919,0.08203613557803457,32,0.3708914015251118,0.1218505392695394,32,0.07516761217122223,0.09745004766171372,32,-0.06616346267248491,0.09253021673887149,32,-0.3190803162713275,0.07648525745843822,32,-0.08613001642806851,0.09101102904298196,32,-0.10986058270688168,0.004159694864580548,32,6.056536692816015,0.0026054917971712202,32,-0.2142980243470632,0.0014311213254656523,19.0,-0.47510500807754447,0.00046360408966982896
32,2019-09-01,93.39057,53.5626,70.88445,62.8992,52.13754,87.87051,76.2489,71.26119,77.50197,83.57895,3.15932,0.96111,1.32339,0.55184,735.3315399999999,33,0.3984547461368652,0.12700471137141758,33,-0.4207263064658989,0.07284142877918716,33,-0.11755709624796075,0.096397945884383,33,0.018297533810660325,0.08553855856638491,33,-0.09316239316239314,0.07090344581166749,33,0.028963268437709692,0.11949781183056558,33,0.11644082024223545,0.10369322659544838,33,0.09888860823440254,0.09691028620912957,33,0.44583651642475175,0.10539731506688807,33,0.31034925526450957,0.11366158726171328,33,0.08371809032470523,0.004296456534422555,33,-0.47365855795664885,0.0013070430788267291,33,0.3194580151149575,0.0017997188043912822,20.0,0.6984395678803362,0.0007504642055745359
33,2019-10-01,112.82544,110.41758,107.59203000000001,95.83938,85.24152,86.18337,81.88362000000001,80.99091,72.91557,76.67478,4.71183,0.68759,1.50324,0.82635,918.29321,34,0.2081031307550645,0.12286428645160079,34,1.0614678899082568,0.12024218277732882,34,0.5178509532062393,0.1171652243840505,34,0.5236979166666668,0.10436686121200875,34,0.6349355953502983,0.09282603755721987,34,-0.019200298257060298,0.09385169035497931,34,0.07389903329752955,0.08916936236520795,34,0.13653603034134007,0.0881972218873316,34,-0.05917785057592726,0.07940336398654195,34,-0.08260656540911326,0.0834970564575992,34,0.4914063785877973,0.005131073548937599,34,-0.2845876122400141,0.0007487695569479382,34,0.1359009815700586,0.001636993482724325,21.0,0.4974449115685707,0.0008998759775213844
