,Fecha,ventas_20231,ventas_20317,ventas_20624,totales_ventas,edad_ventas_20231,diff_ventas_20231,fraccion_ventas_20231,edad_ventas_20317,diff_ventas_20317,fraccion_ventas_20317,edad_ventas_20624,diff_ventas_20624,fraccion_ventas_20624
14,2018-03-01,35.04509,27.61325,10.3342,72.99254,15,0.3063224052820842,0.48011879022157605,15,0.5533211339878528,0.37830235802179235,7.0,0.6020848093239716,0.14157885175663154
15,2018-04-01,25.94761,19.8347,7.03526,52.81757,16,-0.2595935693131335,0.4912685305287615,16,-0.2816962871085439,0.37553223292930743,8.0,-0.31922548431421877,0.13319923654193103
16,2018-05-01,30.93371,17.16237,7.44644,55.54252,17,0.19216027988704934,0.5569374598055687,17,-0.13473004381210718,0.3089951626249583,9.0,0.05844560115759757,0.1340673775694729
17,2018-06-01,22.2474,17.54301,5.29403,45.084439999999994,18,-0.2808040160717871,0.49346071504936073,18,0.02217875503208471,0.38911451489693566,10.0,-0.2890522182411998,0.11742477005370369
18,2018-07-01,16.37192,11.18475,3.34154,30.89821,19,-0.26409737767109864,0.5298662932254005,19,-0.3624383728903991,0.3619869888902949,11.0,-0.368809772517345,0.10814671788430463
19,2018-08-01,22.89115,13.5269,3.4022099999999997,39.82026,20,0.3981958133193908,0.5748618919113034,20,0.20940566396209126,0.33969893717419225,12.0,0.01815629919139066,0.08543917091450433
20,2018-09-01,28.722430000000003,15.39812,3.15649,47.27704,21,0.2547394953945085,0.6075344395503611,21,0.13833324708543723,0.32569974769994064,13.0,-0.07222364286743027,0.06676581274969837
21,2018-10-01,22.87639,17.16696,5.46445,45.5078,22,-0.2035357036295328,0.5026916264904038,22,0.11487376381012741,0.37723115597765655,14.0,0.7311792529043338,0.12007721753193958
22,2018-11-01,22.637249999999998,13.54523,5.97214,42.154619999999994,23,-0.010453572438658484,0.537005196583435,23,-0.2109709581661517,0.32132255017362277,15.0,0.09290779492904122,0.1416722532429423
23,2018-12-01,24.538899999999998,17.61494,6.42591,48.579750000000004,24,0.0840053451722272,0.505126107071362,24,0.30045336993170296,0.36259840777278596,16.0,0.0759811390891708,0.13227548515585197
24,2019-01-01,26.0967,18.14391,5.10731,49.34792,25,0.06348287820562455,0.5288307997581255,25,0.030029622581740332,0.36767324742359964,17.0,-0.20520050856610192,0.10349595281827481
25,2019-02-01,21.33009,13.51003,5.29897,40.139089999999996,26,-0.1826518295416662,0.5314044239667616,26,-0.2553958876559684,0.3365803758879437,18.0,0.03752660402442768,0.13201520014529478
26,2019-03-01,13.62493,14.02988,5.0991,32.753910000000005,27,-0.36123429390124456,0.41597873353135545,27,0.03847881906997985,0.42834214296857986,19.0,-0.03771865098311555,0.15567912350006455
27,2019-04-01,34.19821,17.19447,5.3546700000000005,56.74735,28,1.5099732622479531,0.602639770843925,28,0.22556073180953784,0.30300040442417137,20.0,0.05012060951932704,0.0943598247319038
28,2019-05-01,26.347269999999998,15.77113,5.97055,48.08895,29,-0.22957166471578497,0.5478861567990152,29,-0.0827789399731425,0.32795746216126576,21.0,0.11501735867943304,0.12415638103971911
29,2019-06-01,22.70601,18.51228,4.51275,45.73103999999999,30,-0.13820255381297566,0.49651199710306176,30,0.17380809111331916,0.40480776295487714,22.0,-0.24416511041696337,0.09868023994206124
30,2019-07-01,21.49555,13.19818,4.28507,38.9788,31,-0.05331011481101249,0.551467720914959,31,-0.2870581041341207,0.3385989307007912,23.0,-0.050452606503794684,0.10993334838424991
31,2019-08-01,19.01395,11.48437,3.23508,33.7334,32,-0.11544715068932873,0.5636535303289915,32,-0.12985199474473,0.34044507817178227,24.0,-0.2450345035203626,0.09590139149922627
32,2019-09-01,19.37762,16.32463,4.85178,40.55403,33,0.0191264834503088,0.47782230274031956,33,0.42146499982149643,0.4025402654187512,25.0,0.4997403464520197,0.11963743184092925
33,2019-10-01,27.96238,18.57959,4.52093,51.0629,34,0.4430244787543568,0.5476065793364654,34,0.13813238033572586,0.36385692939492276,26.0,-0.06819146787364636,0.08853649126861185
34,2019-11-01,21.53651,11.9048,5.47913,38.92044,35,-0.2298041153864585,0.5533470330756796,35,-0.35925389096314825,0.3058752675971803,27.0,0.2119475417668488,0.14077769932714018
35,2019-12-01,21.31542,14.82331,5.34485,41.483579999999996,36,-0.010265823014035247,0.5138278808145296,36,0.24515405550702235,0.3573295747377637,28.0,-0.024507540430688726,0.1288425444477068
