,Fecha,ventas_20353,ventas_20640,ventas_20655,ventas_21007,totales_ventas,edad_ventas_20353,diff_ventas_20353,fraccion_ventas_20353,edad_ventas_20640,diff_ventas_20640,fraccion_ventas_20640,edad_ventas_20655,diff_ventas_20655,fraccion_ventas_20655,edad_ventas_21007,diff_ventas_21007,fraccion_ventas_21007
19,2018-08-01,14.37726,4.3152800000000004,3.7692,,22.461740000000002,20,0.02571481976653767,0.6400777499873117,20,0.12914899351337503,0.19211690634830605,20,0.11519742000384642,0.16780534366438218,,,
20,2018-09-01,10.44531,3.49383,3.25868,,17.19782,21,-0.27348396008697073,0.6073624447749773,21,-0.1903584471923028,0.2031553999285956,21,-0.1354451873076515,0.18948215529642712,,,
21,2018-10-01,13.50065,3.04247,3.28836,,19.831480000000003,22,0.2925083123430517,0.6807686567013657,22,-0.12918773952939902,0.1534161847728964,22,0.009107982373230857,0.16581515852573783,,,
22,2018-11-01,15.03315,2.98406,3.10511,,21.12232,23,0.11351305307522222,0.71171869377985,23,-0.019198217237967788,0.14127520083021183,23,-0.05572686688805366,0.14700610538993822,,,
23,2018-12-01,16.04296,4.66922,4.0865,,24.79868,24,0.06717221606915395,0.6469279816506363,24,0.5647205485144401,0.1882850216221186,24,0.31605643600387756,0.16478699672724514,,,
24,2019-01-01,18.793120000000002,4.72441,4.44326,,27.960790000000003,25,0.17142472461441036,0.6721240708864091,25,0.011819961363996476,0.168965540673207,25,0.08730209225498603,0.15891038844038383,,,
25,2019-02-01,15.3839,5.1107700000000005,4.4334,,24.928069999999998,26,-0.18140787692517266,0.6171316110713746,26,0.08177952379238905,0.20502068551636773,26,-0.0022190913878550084,0.17784770341225775,,,
26,2019-03-01,20.35486,4.85111,4.89799,,30.10396,27,0.3231274254252821,0.6761522404361419,27,-0.050806434255503616,0.16114524467877317,27,0.10479316100509774,0.1627025148850849,,,
27,2019-04-01,3.8216099999999997,2.71773,3.0297,,9.56904,28,-0.8122507352052531,0.39937235083143136,28,-0.43977151620969224,0.2840128163326729,28,-0.38144014177244134,0.3166148328358958,,,
28,2019-05-01,6.2697,3.64642,3.28493,,13.201049999999999,29,0.6405912691247931,0.4749394934493848,29,0.3417153286014431,0.2762219671920037,29,0.08424266429019377,0.24883853935861167,,,
29,2019-06-01,19.4685,4.042520000000001,2.80731,0.15753,26.47586,30,2.1051724962916882,0.7353302215678734,30,0.10862709177768895,0.1526870137551717,30,-0.14539731440243778,0.10603281630889422,1.0,,0.005949948368060566
30,2019-07-01,12.451839999999999,3.62371,2.99713,2.61945,21.69213,31,-0.3604109202044328,0.5740256950331756,31,-0.10360121904158805,0.16705182939619115,31,0.0676163302235947,0.1381666991669329,2.0,15.628261283565035,0.12075577640370033
31,2019-08-01,0.70133,3.68212,2.86621,1.89646,9.14612,32,-0.9436765971936677,0.07668060335967603,32,0.01611883953186095,0.4025882013356483,32,-0.0436817889113918,0.31337988130485933,3.0,-0.27600832235774686,0.20735131399981632
32,2019-09-01,8.99362,3.72106,2.80412,2.35303,17.87183,33,11.82366361056849,0.5032288243565433,33,0.010575429372209542,0.208208112991227,33,-0.021662753252553013,0.15690167151321383,4.0,0.24074855256636044,0.13166139113901598
33,2019-10-01,17.17324,3.71458,3.08542,3.53373,27.50697,34,0.9094913950111301,0.6243232169882761,34,-0.0017414392673055041,0.13504140950457286,34,0.10031667688971936,0.11216866125203903,5.0,0.5017785578594408,0.12846671225511205
34,2019-11-01,14.45837,3.90623,3.0101,2.55167,23.926370000000002,35,-0.15808723339334915,0.6042859823700795,35,0.051593989091633416,0.16326045279747825,35,-0.024411587401391075,0.12580679810602277,6.0,-0.2779103100689639,0.10664676672641943
35,2019-12-01,6.63564,2.72739,2.58001,1.80073,13.74377,36,-0.5410519996375801,0.48281075716488275,36,-0.30178458513707584,0.19844555023839894,36,-0.14288229626922688,0.187722146106927,7.0,-0.29429354109269623,0.13102154648979136
