,Fecha,ventas_20239,ventas_20421,ventas_20750,ventas_20855,ventas_20877,ventas_20996,ventas_21003,ventas_21033,ventas_21073,ventas_21042,ventas_21044,totales_ventas,edad_ventas_20239,diff_ventas_20239,fraccion_ventas_20239,edad_ventas_20421,diff_ventas_20421,fraccion_ventas_20421,edad_ventas_20750,diff_ventas_20750,fraccion_ventas_20750,edad_ventas_20855,diff_ventas_20855,fraccion_ventas_20855,edad_ventas_20877,diff_ventas_20877,fraccion_ventas_20877,edad_ventas_20996,diff_ventas_20996,fraccion_ventas_20996,edad_ventas_21003,diff_ventas_21003,fraccion_ventas_21003,edad_ventas_21033,diff_ventas_21033,fraccion_ventas_21033,edad_ventas_21073,diff_ventas_21073,fraccion_ventas_21073,edad_ventas_21042,diff_ventas_21042,fraccion_ventas_21042,edad_ventas_21044,diff_ventas_21044,fraccion_ventas_21044
22,2018-11-01,7.90013,7.02086,3.5536,1.5081499999999999,1.7794999999999999,0.88344,0.80484,,,,,23.45052,23,-0.6696191356793334,0.3368850669409463,23,-0.38840658488695623,0.2993903759916624,17.0,0.3223632554487572,0.15153608534053828,17.0,-0.37623561720889065,0.06431200672735614,17.0,-0.0051267142625526915,0.0758831787098964,17.0,0.028655263556233504,0.03767251216604152,17.0,-0.027030947775628682,0.03432077412355888,,,,,,,,,,,,
23,2018-12-01,4.28863,4.4691,3.48962,1.25511,1.42943,0.6208,0.55364,,,,,16.10633,24,-0.45714437610520325,0.26626984545827637,24,-0.36345404978877227,0.2774747568192133,18.0,-0.01800427735254388,0.21666139958637382,18.0,-0.1677817193250008,0.07792650467238657,18.0,-0.1967237988198932,0.08874957858183707,18.0,-0.2972924024268767,0.03854385201346303,18.0,-0.3121117240693802,0.03437406286844986,,,,,,,,,,,,
24,2019-01-01,29.63844,12.35334,4.38462,1.88266,2.1364199999999998,0.86759,0.9565899999999999,,,,,52.21966,25,5.910934261057726,0.5675724430224173,25,1.7641672820030876,0.23656492593019562,19.0,0.2564749170396777,0.08396492815158123,19.0,0.4999960162854252,0.03605270505399691,19.0,0.4945957479554786,0.04091217752088006,19.0,0.3975354381443298,0.016614240690192163,19.0,0.7278195217108588,0.018318579630736777,,,,,,,,,,,,
25,2019-02-01,19.29352,8.8654,4.05444,2.31996,1.23142,0.9402,0.92439,,,,,37.62933,26,-0.3490372637696181,0.5127255786908775,26,-0.28234793181439194,0.23559813581586486,20.0,-0.07530413125880929,0.10774680282641225,20.0,0.23227773469452798,0.06165297123281227,20.0,-0.4236058452925922,0.03272500467055884,20.0,0.0836916054818521,0.02498582887338148,20.0,-0.033661234175561,0.024565677890092646,,,,,,,,,,,,
26,2019-03-01,36.99693,26.86615,4.56686,1.7657,2.78847,1.17445,1.2301199999999999,2.05635,2.0316899999999998,,,79.47672,27,0.9175832092847752,0.4655065030363608,27,2.030449838698762,0.33803798143657665,21.0,0.12638490149071158,0.057461606367248175,21.0,-0.2389092915395093,0.0222165685750494,21.0,1.2644345552289227,0.03508536839466953,21.0,0.2491491172091044,0.014777283209473163,21.0,0.3307370265796902,0.015477739896664079,1.0,,0.025873614311209624,1.0,,0.025563334772748546,,,,,,
27,2019-04-01,27.69027,15.64327,4.34417,3.9167199999999998,2.66697,1.1002,0.97678,3.16208,1.69618,,,61.19664,28,-0.2515522233871837,0.45248023420893696,28,-0.4177330953634965,0.25562302113318636,22.0,-0.0487621691928371,0.07098706726382363,22.0,1.2182250665458458,0.06400220665709751,22.0,-0.043572281573766164,0.043580333822249066,22.0,-0.06322108220869337,0.017978111216563526,22.0,-0.2059473872467726,0.015961333824863585,2.0,0.537714883166776,0.05167081068503107,2.0,-0.16513838233195013,0.027716881188248242,,,,,,
28,2019-05-01,21.220959999999998,11.02707,2.90972,1.97288,1.71073,0.9096299999999999,0.93803,2.16378,1.32008,1.88643,1.91464,47.97394999999999,29,-0.23363116358200925,0.4423433967809614,29,-0.2950917551125819,0.22985536942444812,23.0,-0.33020116616062445,0.06065208305757606,23.0,-0.49629281643824424,0.04112398499602389,23.0,-0.3585492150267907,0.03565956107429137,23.0,-0.1732139610979823,0.01896091524671202,23.0,-0.03967116443825626,0.019552903190168835,3.0,-0.31570991246268276,0.04510322789764029,3.0,-0.2217335424306383,0.027516600154875726,1.0,,0.039321965358282994,1.0,,0.039909992819019496
29,2019-06-01,21.599529999999998,9.5886,2.76267,1.18934,1.15727,1.3437000000000001,0.58698,1.27826,1.9988,4.49904,4.48903,50.49322,30,0.01783943798961027,0.427770896765942,30,-0.13044897692678115,0.18989876264575717,24.0,-0.05053750876372989,0.05471368235180882,24.0,-0.39715542759823197,0.023554449488465978,24.0,-0.3235227066807737,0.022919314711955387,24.0,0.47719402394380156,0.02661149358270279,24.0,-0.37424176199055476,0.011624927069416447,4.0,-0.4092467810960449,0.025315477998828356,4.0,0.5141506575359069,0.03958551266882959,2.0,1.3849493487698987,0.08910186357693171,2.0,1.3445817490494296,0.08890361913936168
30,2019-07-01,29.25997,14.61266,3.42482,1.95072,1.71377,0.92925,0.73325,1.2152800000000001,1.21539,1.55974,1.62617,58.24102,31,0.3546577170892145,0.5023945322386181,31,0.5239617879565318,0.2508997953675949,25.0,0.23967755830410437,0.05880425857926252,25.0,0.6401701784182823,0.033493918890843605,25.0,0.48087308925315614,0.02942548052901546,25.0,-0.3084393837910248,0.015955249410123655,25.0,0.24919077310981638,0.01258992373416537,5.0,-0.04927010154428662,0.02086639279325809,5.0,-0.39194016409845905,0.020868281496443573,3.0,-0.6533171521035599,0.02678078096846518,3.0,-0.637745793634705,0.027921385992209613
31,2019-08-01,15.692599999999999,11.76899,3.19497,2.20603,1.06327,0.82175,0.84743,1.29661,0.71701,1.43416,1.40777,40.45059,32,-0.46368366064626865,0.38794489771348206,32,-0.19460317286517304,0.29094730138670416,26.0,-0.06711301615851341,0.07898450924943246,26.0,0.1308798802493439,0.05453641096458668,26.0,-0.37957252140018793,0.026285648738374398,26.0,-0.11568469195587844,0.020314907644115945,26.0,0.15571769519263562,0.020949756233469032,6.0,0.06692284905536164,0.03205416781312708,6.0,-0.410057676959659,0.017725575819784088,4.0,-0.0805134189031504,0.03545461265212696,4.0,-0.13430330162283152,0.034802211784797206
32,2019-09-01,16.39061,10.15157,2.05872,1.75502,1.38658,1.25738,0.78567,1.6944599999999999,1.53104,1.07471,1.16571,39.25147,33,0.04448020085900361,0.4175795199517368,33,-0.13743065462711762,0.2586290398805446,27.0,-0.35563714213278996,0.05244950061742911,27.0,-0.20444418253604896,0.04471221077834792,27.0,0.3040714023719281,0.035325555960069775,27.0,0.5301247337998174,0.032033959492472515,27.0,-0.07287917586113311,0.02001632040787262,7.0,0.3068386022011243,0.043169338626043816,7.0,1.1353119203358388,0.03900592767608449,5.0,-0.2506345177664975,0.027380121050243473,5.0,-0.17194570135746604,0.029698505559154858
33,2019-10-01,18.5471,14.30252,2.68372,2.21208,1.24897,0.9407099999999999,0.61207,1.03464,1.15341,1.18482,1.15115,45.07119000000001,34,0.13156862374249656,0.4115067740612129,34,0.40889734297256486,0.3173317589351423,28.0,0.3035866946452164,0.05954402357692352,28.0,0.2604300805688823,0.049079689264916224,28.0,-0.09924418353070145,0.02771105000777658,28.0,-0.25184908301388603,0.020871647719973664,28.0,-0.22095790853666294,0.013580071881838485,8.0,-0.3893983924082008,0.02295568410774155,8.0,-0.2466493363987877,0.025590848610830996,6.0,0.1024555461473327,0.026287746118973113,6.0,-0.012490241998438829,0.025540705714670497
34,2019-11-01,19.89798,9.33278,2.7277400000000003,1.47759,0.98531,0.77097,0.54384,1.26153,0.87604,0.99736,1.34589,40.21703,35,0.0728351062969413,0.4947650286458249,35,-0.34747303272430313,0.23206039829395655,29.0,0.016402605338858067,0.06782549581607593,29.0,-0.33203591190192033,0.036740405743537,29.0,-0.2111019480051562,0.02449982010108653,29.0,-0.18043817967280024,0.019170237086129933,29.0,-0.11147417779012206,0.013522629592488554,9.0,0.21929366736256092,0.03136805477679481,9.0,-0.24047823410582533,0.021782811908288603,7.0,-0.1582181259600614,0.0247994444144682,7.0,0.16916996047430843,0.03346567362134897
35,2019-12-01,20.10279,11.95817,1.37322,1.27043,0.8132999999999999,0.22495,0.44116,1.2670000000000001,0.75292,1.61798,1.76904,41.59096,36,0.010293004616548935,0.48334517885617445,36,0.28130846328746645,0.28751848959485427,30.0,-0.4965722539538226,0.03301727106082668,30.0,-0.14020127369568014,0.030545820534077596,30.0,-0.17457449939612923,0.019554730162516083,30.0,-0.7082247039443818,0.005408627259385212,30.0,-0.18880553103854075,0.010607112699490466,10.0,0.00433600469271447,0.030463350689669103,10.0,-0.14054152778411944,0.01810297237668955,8.0,0.6222627737226277,0.038902203748122186,8.0,0.31440162271805266,0.042534243018194334
