,Fecha,ventas_20803,ventas_20941,ventas_21048,ventas_21167,ventas_21180,totales_ventas,edad_ventas_20803,diff_ventas_20803,fraccion_ventas_20803,edad_ventas_20941,diff_ventas_20941,fraccion_ventas_20941,edad_ventas_21048,diff_ventas_21048,fraccion_ventas_21048,edad_ventas_21167,diff_ventas_21167,fraccion_ventas_21167,edad_ventas_21180,diff_ventas_21180,fraccion_ventas_21180
10,2017-11-01,3.16566,1.18221,0.60942,0.71948,1.29322,6.96999,11,-0.2042561534749035,0.4541842958167802,11,-0.3208421899235939,0.16961430360732224,11,-0.5723278384808101,0.08743484567409708,2.0,0.5255825788257246,0.10322539917560858,2.0,0.43979069249610336,0.18554115572619187
11,2017-12-01,1.71191,1.19702,0.54218,0.21526,0.32604,3.9924099999999996,12,-0.45922493255750774,0.4287911311713978,12,0.012527385151538213,0.29982391588038304,12,-0.11033441633028121,0.13580268559591827,3.0,-0.7008116973369656,0.05391730809210478,3.0,-0.747885123954161,0.08166495926019623
12,2018-01-01,3.31496,1.242,0.70213,0.37872,0.31696,5.954770000000001,13,0.9364102084805861,0.5566898469630228,13,0.037576648677549264,0.20857228742671838,13,0.2950127264008264,0.11791051543552479,4.0,0.759360773018675,0.0635994337312776,4.0,-0.02784934363881725,0.05322791644345625
13,2018-02-01,2.61248,1.52551,0.851,0.29279,0.30602999999999997,5.58781,14,-0.2119120592707001,0.46753200269873174,14,0.228268921095008,0.2730067772526267,14,0.2120262629427598,0.15229580103833165,5.0,-0.2268958597380651,0.05239798776264762,5.0,-0.03448384654215059,0.05476743124766231
14,2018-03-01,2.24207,2.18242,1.02448,0.37467,0.31882,6.142460000000001,15,-0.14178481749142582,0.3650117379681756,15,0.4306166462363407,0.3553006450184453,15,0.20385428907168046,0.1667865969009159,6.0,0.27965435978004716,0.06099673420746736,6.0,0.04179328823971514,0.05190428590499571
15,2018-04-01,2.67608,1.14617,0.60126,0.26867,0.22435,4.91653,16,0.19357557970982164,0.5443025873939547,16,-0.47481694632563853,0.23312580214094086,16,-0.4131071372794003,0.12229356883818467,7.0,-0.28291563242319906,0.054646264743630164,7.0,-0.29631139828116176,0.045631776883289635
16,2018-05-01,1.51392,1.43989,0.56766,0.26357,0.19615,3.98119,17,-0.4342770021822965,0.38026821126346644,17,0.2562621600635159,0.36167326854533444,17,-0.05588264644247075,0.14258550835303013,8.0,-0.018982394759370205,0.06620382347991431,8.0,-0.12569645642968577,0.049269188358254695
17,2018-06-01,0.7779,0.89981,0.65849,0.28715,0.29971,2.92306,18,-0.4861683576410906,0.26612522493551277,18,-0.37508420782143076,0.30783151902458383,18,0.16000775111862728,0.2252741989558887,9.0,0.08946389953333075,0.09823609505107661,9.0,0.5279632933979097,0.10253296203293807
18,2018-07-01,3.43771,0.8178300000000001,0.41237,0.25006,0.18527,5.10324,19,3.4192184085358015,0.673632829339792,19,-0.09110812282592985,0.16025701319161945,19,-0.37376421813543104,0.08080552746882372,10.0,-0.12916594114574267,0.0490002429828893,10.0,-0.381835774582096,0.03630438701687555
19,2018-08-01,1.61008,1.68189,0.52955,0.24964,0.23889,4.3100499999999995,20,-0.5316417033432139,0.3735641117852461,20,1.0565276402186274,0.39022517140172397,20,0.28416228144627387,0.12286400389786661,11.0,-0.001679596896744796,0.05792044175821627,11.0,0.289415447724942,0.05542627115694714
20,2018-09-01,1.96191,0.85653,0.46318,0.18586,0.06905,3.5365299999999995,21,0.21851709231839417,0.5547556503125947,21,-0.4907336389419047,0.24219503298430953,21,-0.1253328297611179,0.13097018829191326,12.0,-0.2554879025797148,0.05255433998863293,12.0,-0.7109548327682197,0.01952478842254979
21,2018-10-01,0.48730999999999997,0.61324,0.39327,0.046849999999999996,0.0881,1.62877,22,-0.7516144981166313,0.2991889585392658,22,-0.28404142295074314,0.3765049700080429,22,-0.15093484174618932,0.24145213873045304,13.0,-0.7479285483697407,0.028764036665704793,13.0,0.27588703837798695,0.05408989605653346
22,2018-11-01,2.43416,0.9187799999999999,0.45228999999999997,0.32255999999999996,0.06994,4.19773,23,3.9950955244095137,0.5798753135623301,23,0.4982388624355879,0.21887543982104612,23,0.15007501207821589,0.10774632956383569,14.0,5.884951974386339,0.07684153101795493,14.0,-0.20612939841089667,0.016661386034833112
23,2018-12-01,1.40979,0.6086199999999999,0.10445,0.14665,0.08448,2.3539900000000005,24,-0.4208310053570841,0.5988937930917293,24,-0.33757809268812994,0.2585482521166189,24,-0.7690640960445732,0.044371471416616036,15.0,-0.5453559027777777,0.06229848045233836,15.0,0.2078924792679439,0.0358880029226972
24,2019-01-01,2.31041,0.93044,0.57131,0.26964,0.09989999999999999,4.1817,25,0.6388327339532838,0.5525049620967549,25,0.5287700042719597,0.22250280986201784,25,4.469698420296792,0.13662146973718822,16.0,0.8386634844868734,0.06448095272257694,16.0,0.18252840909090898,0.02388980558146208
25,2019-02-01,1.441,0.88036,0.52318,0.17357,0.15800999999999998,3.17612,26,-0.37630117598175217,0.4536982229890558,26,-0.05382399724861357,0.2771809629359092,26,-0.08424498083352297,0.16472299535282042,17.0,-0.35628986797211093,0.05464843897585733,17.0,0.5816816816816817,0.04974937974635719
26,2019-03-01,2.47936,0.92293,0.60216,0.28819,0.24431,4.53695,27,0.7205829285218596,0.5464816671993299,27,0.048355218319778265,0.20342520856522553,27,0.15096142818915106,0.1327235257166158,18.0,0.6603675750417699,0.06352064713078169,18.0,0.5461679640529082,0.05384895138804704
27,2019-04-01,1.20949,0.66472,0.34701,0.16426,0.11263,2.4981099999999996,28,-0.5121765294269489,0.48416202649202805,28,-0.27977203038150245,0.26608916340753613,28,-0.4237245914707055,0.13890901521550295,19.0,-0.4300288004441515,0.06575370980461229,19.0,-0.5389873521345832,0.04508608508032073
28,2019-05-01,1.8970799999999999,0.9603,0.31336,0.19045,0.34056,3.7017499999999997,29,0.5684958122845166,0.5124819342203012,29,0.4446684318209172,0.2594178429121362,29,-0.0969712688395146,0.08465185385290742,20.0,0.15944234749786937,0.051448639157155404,20.0,2.0237059398028943,0.09199972985749984
29,2019-06-01,1.26855,0.66616,0.30426,0.15807,0.11265,2.50969,30,-0.3313144411411221,0.5054608338081596,30,-0.3063001145475373,0.26543517326841165,30,-0.029040081695175045,0.12123409664141785,21.0,-0.17001837752691004,0.06298387450242858,21.0,-0.6692212825933755,0.04488602177958234
30,2019-07-01,1.70374,0.98664,0.41418,0.18681999999999999,0.12353,3.4149100000000003,31,0.34306097512908434,0.49891212359915776,31,0.48108562507505703,0.2889212307205753,31,0.3612699664760403,0.12128577327074504,22.0,0.18188144492946162,0.05470715187223089,22.0,0.09658233466489126,0.03617372053729088
31,2019-08-01,0.72114,0.7382,0.23071,0.11429,0.049049999999999996,1.85339,32,-0.5767311913789663,0.3890924198360841,32,-0.25180410281358956,0.39829717436697076,32,-0.4429716548360616,0.12448000690626365,23.0,-0.38823466438282833,0.06166538073476171,23.0,-0.6029304622358942,0.02646501815591969
32,2019-09-01,1.43292,0.55936,0.3152,0.16316,0.08084,2.5514799999999997,33,0.9870205507945752,0.5616034615203725,33,-0.24226496884313195,0.21922962359101386,33,0.36621732911447263,0.12353614372834591,24.0,0.4275964651325575,0.06394719927257905,24.0,0.6481141692150867,0.031683571887688715
33,2019-10-01,0.10531,0.47006,0.24705,0.27429,0.08447,1.18118,34,-0.9265067135639115,0.08915660610575865,34,-0.15964673913043478,0.3979579742291607,34,-0.21621192893401012,0.20915525152813289,25.0,0.6811105663152732,0.23221693560676612,25.0,0.044903513112320735,0.07151323253018169
34,2019-11-01,2.31266,1.22993,0.31966,0.19709000000000002,0.09264,4.15198,35,20.960497578577538,0.5570017196614627,35,1.6165383142577545,0.2962273421355594,35,0.2939081157660393,0.07698977355382251,26.0,-0.28145393561558923,0.04746891844373047,26.0,0.09672072925298919,0.022312246205424883
35,2019-12-01,1.01973,0.82051,0.45052000000000003,0.10551,0.02,2.4162700000000004,36,-0.5590661835289235,0.4220265119378215,36,-0.3328807330498484,0.3395771167957223,36,0.4093724582368768,0.1864526729214864,27.0,-0.46466081485615707,0.04366647767012792,27.0,-0.7841105354058722,0.0082772206748418
